API,CasingSize,CasingType,CasingWeight,CementSacks,CompletionDate,LowerSetDepth,UpperSetDepth,WellboreSize,WellId
4232938905,9.625,Casing,,550,,1210,0,12.25,36fd53e2-7789-4904-909d-78f30f7d3aee
4232938905,5.5,Casing,,900,,11100,6750,7.875,36fd53e2-7789-4904-909d-78f30f7d3aee
4232938880,8.625,Casing,,1150,,5151,2015,11,2f9bcc9b-eb23-4ca4-977f-086c3355d45e
4232938880,5.5,Casing,,1900,,11525,5955,7.875,2f9bcc9b-eb23-4ca4-977f-086c3355d45e
4232938880,13.375,Casing,,400,,294,,17.5,2f9bcc9b-eb23-4ca4-977f-086c3355d45e
4232934241,7,Casing,26,1060,3/10/2020 12:00:00 AM,11821,2184,8.75,9f347f6c-e6fd-4021-91f6-a54a76723c41
4232934241,4.5,Liner,,470,,16029,11289,6.125,9f347f6c-e6fd-4021-91f6-a54a76723c41
4232934241,4.5,Liner,,470,3/10/2020 12:00:00 AM,16029,11289,,9f347f6c-e6fd-4021-91f6-a54a76723c41
4232934241,9.625,Casing,40,1875,3/10/2020 12:00:00 AM,5948,0,12.25,9f347f6c-e6fd-4021-91f6-a54a76723c41
4232934241,13.375,Casing,48,300,3/10/2020 12:00:00 AM,296,,17.5,9f347f6c-e6fd-4021-91f6-a54a76723c41
4232934241,4.5,Liner,,470,,16029,11289,6.125,9f347f6c-e6fd-4021-91f6-a54a76723c41
4232938882,13.375,Casing,,350,,306,0,17.5,9381a2a8-f7ed-42a6-b017-d20fb38514b1
4232938882,9.625,Casing,,430,,9220,117,12.25,9381a2a8-f7ed-42a6-b017-d20fb38514b1
4232938882,5.5,Casing,,3510,,18730,600,8.5,9381a2a8-f7ed-42a6-b017-d20fb38514b1
4232938907,5.5,Casing,,1040,,11403,6336,7.875,497c3e1a-49e8-456d-89ec-0521bc21cd14
4232938907,8.625,Casing,,400,,6540,4463,11,497c3e1a-49e8-456d-89ec-0521bc21cd14
4232938907,13.375,Casing,,365,,352,0,17.5,497c3e1a-49e8-456d-89ec-0521bc21cd14
4232938901,9.625,Casing,,1650,,9175,400,12.25,2ff14ef0-581c-40a0-ae58-6221ec75094f
4232938901,5.5,Casing,,1990,,15274,4250,8.5,2ff14ef0-581c-40a0-ae58-6221ec75094f
4232938901,13.375,Casing,,290,,383,0,17.5,2ff14ef0-581c-40a0-ae58-6221ec75094f
4232938900,9.625,Casing,,1570,,5765,400,12.25,3b1f75cb-d475-4383-972c-cc702ed2dca3
4232938900,13.375,Casing,,310,,380,0,17.5,3b1f75cb-d475-4383-972c-cc702ed2dca3
4232938900,9.625,Casing,,1170,,9192,5685,12.25,3b1f75cb-d475-4383-972c-cc702ed2dca3
4232938900,5.5,Casing,,2185,,15350,2750,8.5,3b1f75cb-d475-4383-972c-cc702ed2dca3
4232938913,5.5,Casing,,740,,11100,4920,7.875,c31e72a8-c734-48f2-b649-0a8cc0ab53c8
4232938913,11.75,Casing,,765,,1205,0,14.75,c31e72a8-c734-48f2-b649-0a8cc0ab53c8
4232938913,8.625,Casing,,1745,,5580,0,11,c31e72a8-c734-48f2-b649-0a8cc0ab53c8
4232938909,8.625,Casing,,650,,5010,2254,11,25b39f33-0f28-4265-bf53-979717347728
4232938909,5.5,Casing,,1175,,10300,5570,7.875,25b39f33-0f28-4265-bf53-979717347728
4232938909,13.375,Casing,,400,,333,0,17.5,25b39f33-0f28-4265-bf53-979717347728
4232938910,8.625,Casing,,650,,5026,2279,11,fb0a8c29-8362-4328-abf9-fa53fae14117
4232938910,5.5,Casing,,1175,,10680,8381,7.875,fb0a8c29-8362-4328-abf9-fa53fae14117
4232938910,13.375,Casing,,350,,315,0,17.5,fb0a8c29-8362-4328-abf9-fa53fae14117
4232938915,13.375,Casing,,1215,,1197,0,17.5,7f9bebb2-69e0-4bdb-9d58-32649017a751
4232938915,5.5,Casing,,760,,11221,4650,7.875,7f9bebb2-69e0-4bdb-9d58-32649017a751
4232938915,8.625,Casing,,2010,,5573,0,11,7f9bebb2-69e0-4bdb-9d58-32649017a751
4232938916,5.5,Casing,,900,,11849,2888,7.875,aba7a99c-7267-42ea-bbf2-3e4100c14a0e
4232938916,8.625,Casing,,2015,,5593,0,11,aba7a99c-7267-42ea-bbf2-3e4100c14a0e
4232938916,13.375,Casing,,1215,,1190,0,17.5,aba7a99c-7267-42ea-bbf2-3e4100c14a0e
4232938918,5.5,Casing,,920,,11642,1870,7.875,3cea746e-4e3a-4996-a4a2-5910c676eefe
4232938918,8.625,Casing,,1695,,5614,0,10.625,3cea746e-4e3a-4996-a4a2-5910c676eefe
4232938918,13.375,Casing,,1115,,1215,0,17.5,3cea746e-4e3a-4996-a4a2-5910c676eefe
4232938914,5.5,Casing,,760,,11220,3456,7.875,605d5e8d-e40d-42ea-b5bd-a137666f9b58
4232938914,13.375,Casing,,1315,,1210,0,17.5,605d5e8d-e40d-42ea-b5bd-a137666f9b58
4232938914,8.625,Casing,,1820,,5584,0,11,605d5e8d-e40d-42ea-b5bd-a137666f9b58
4232938920,11.75,Casing,,763,,1210,0,14.75,c6ac3dcc-0598-4370-b275-aed2e6da85e6
4232938920,5.5,Casing,,730,,11100,4967,7.875,c6ac3dcc-0598-4370-b275-aed2e6da85e6
4232938920,8.625,Casing,,1740,,5579,0,11,c6ac3dcc-0598-4370-b275-aed2e6da85e6
4232938917,13.375,Casing,,1215,,1210,0,17.5,92510e07-9868-4b03-856b-ba75bce8ca6e
4232938917,8.625,Casing,,1690,,5555,0,10.625,92510e07-9868-4b03-856b-ba75bce8ca6e
4232938917,5.5,Casing,,810,,11410,3126,7.875,92510e07-9868-4b03-856b-ba75bce8ca6e
4232938921,8.625,Casing,,1750,,5579,0,11,68d91ad0-8ab2-4a4f-a811-f18ff4dd25ea
4232938921,11.75,Casing,,765,,1212,0,14.75,68d91ad0-8ab2-4a4f-a811-f18ff4dd25ea
4232938921,5.5,Casing,,730,,11100,4967,7.875,68d91ad0-8ab2-4a4f-a811-f18ff4dd25ea
4232938919,8.625,Casing,,1695,,5630,0,10.625,f56ec653-ea64-4563-a154-fa27361e6678
4232938919,13.375,Casing,,1115,,1208,0,17.5,f56ec653-ea64-4563-a154-fa27361e6678
4232938919,5.5,Casing,,990,,11978,4170,7.875,f56ec653-ea64-4563-a154-fa27361e6678
4232938922,9.625,Casing,,1030,,8751,4945,12.25,bb0c6ba7-e6e1-4fe7-b7e6-5b189035f384
4232938922,13.375,Casing,,300,,1457,,16,bb0c6ba7-e6e1-4fe7-b7e6-5b189035f384
4232938922,5.5,Casing,,940,,16846,9778,8.75,bb0c6ba7-e6e1-4fe7-b7e6-5b189035f384
4232938925,8.625,Casing,,1040,,5365,2536,11,6ba54331-9559-4f2c-a881-aea3ffc05251
4232938925,13.375,Casing,,420,,322,0,17.5,6ba54331-9559-4f2c-a881-aea3ffc05251
4232938925,5.5,Casing,,860,,11034,3610,7.875,6ba54331-9559-4f2c-a881-aea3ffc05251
4232938908,5.5,Casing,,1195,,10825,4448,7.875,eea4cd54-5c37-49cd-9df6-fb23256a9199
4232938908,8.625,Casing,,650,,4890,4426,11,eea4cd54-5c37-49cd-9df6-fb23256a9199
4232938908,13.375,Casing,,550,,306,0,17.5,eea4cd54-5c37-49cd-9df6-fb23256a9199
4232938926,5.5,Casing,,940,,16953,8761,7.875,dde0ad97-abbc-447e-b9f4-1da4bb9bde59
4232938926,8.625,Casing,,1490,,8761,6072,10.625,dde0ad97-abbc-447e-b9f4-1da4bb9bde59
4232938926,11.75,Casing,,790,,1400,,14.75,dde0ad97-abbc-447e-b9f4-1da4bb9bde59
4232937806,5.5,Casing,20,1075,,12278,4360,7.875,293533b4-1a73-4663-bae8-09c69b99c1fe
4232937806,13.375,Casing,48,320,,301,0,17.5,293533b4-1a73-4663-bae8-09c69b99c1fe
4232937806,8.625,Casing,32,1030,,5620,500,11,293533b4-1a73-4663-bae8-09c69b99c1fe
4232938930,5.5,Casing,,940,,11446,4430,7.875,ddf094a4-7c19-4f25-a409-21e1914916cf
4232938930,13.375,Casing,,360,,327,,17.5,ddf094a4-7c19-4f25-a409-21e1914916cf
4232938930,8.625,Casing,,760,,5110,3346,11,ddf094a4-7c19-4f25-a409-21e1914916cf
4232938929,13.375,Casing,,450,,403,0,17.5,bf78946a-8e23-498e-9dbb-575a9ec3dd22
4232938929,9.625,Casing,,600,,8879,3500,12.25,bf78946a-8e23-498e-9dbb-575a9ec3dd22
4232938929,5.5,Casing,,2090,,14574,6016,8.5,bf78946a-8e23-498e-9dbb-575a9ec3dd22
4232937870,8.625,Casing,32,555,,4510,1200,11,cc355ec6-3b97-475f-a86d-9bbd6adc9643
4232937870,12.75,Casing,35,430,,378,0,17.5,cc355ec6-3b97-475f-a86d-9bbd6adc9643
4232937870,5.5,Casing,17,1533,,11993,7580,7.875,cc355ec6-3b97-475f-a86d-9bbd6adc9643
4232938932,13.375,Casing,,360,,296,,17.5,0f78dcb8-f8e5-40aa-aab8-9279f1af91a4
4232938932,5.5,Casing,,830,,10880,5500,7.875,0f78dcb8-f8e5-40aa-aab8-9279f1af91a4
4232938932,8.625,Casing,,750,,4951,3337,11,0f78dcb8-f8e5-40aa-aab8-9279f1af91a4
4232938844,13.375,Casing,,455,,421,,17.5,a1885c3c-c7a6-4cd2-9444-0eea07b2de07
4232938844,8.625,Casing,,820,,4227,850,11,a1885c3c-c7a6-4cd2-9444-0eea07b2de07
4232938844,5.5,Casing,,1500,,11155,5730,7.875,a1885c3c-c7a6-4cd2-9444-0eea07b2de07
4232938933,9.625,Casing,,1040,,8770,3759,12.25,57afb445-2817-43d6-a863-137301d4ed5a
4232938933,13.375,Casing,,770,,1379,,16,57afb445-2817-43d6-a863-137301d4ed5a
4232938933,5.5,Casing,,860,,15718,5325,8.75,57afb445-2817-43d6-a863-137301d4ed5a
4232938893,8.625,Casing,,475,,5109,2098,11,9356315c-f1ad-4263-b606-272de576e527
4232938893,5.5,Casing,,880,,10185,4544,7.875,9356315c-f1ad-4263-b606-272de576e527
4232938893,12.75,Casing,,380,,290,,17.5,9356315c-f1ad-4263-b606-272de576e527
4232938318,8.625,Casing,,770,,4897,167,11,b98dfdf4-5cca-4cf2-afab-7e383c1a6c9a
4232938318,5.5,Casing,,850,,11185,1435,7.875,b98dfdf4-5cca-4cf2-afab-7e383c1a6c9a
4232938318,13.375,Casing,,335,,348,0,17.5,b98dfdf4-5cca-4cf2-afab-7e383c1a6c9a
4232938896,5.5,Casing,,775,,11378,7050,7.875,32b94032-5b30-45e9-b435-3bd4abc16609
4232938896,13.375,Casing,,375,,360,0,17.5,32b94032-5b30-45e9-b435-3bd4abc16609
4232938896,8.625,Casing,,600,,4852,1103,11,32b94032-5b30-45e9-b435-3bd4abc16609
4232938895,13.375,Casing,,310,,303,,17.5,70ac3000-98fd-4e6b-b9c8-4708c1c87713
4232938895,8.625,Casing,,660,,5613,1097,11,70ac3000-98fd-4e6b-b9c8-4708c1c87713
4232938895,5.5,Casing,,1050,,11406,4491,7.875,70ac3000-98fd-4e6b-b9c8-4708c1c87713
4232938936,5.5,Casing,,950,,11580,5320,7.875,7311c74d-5294-4a41-a1a4-774921a5b089
4232938936,13.375,Casing,,430,,375,0,17.5,7311c74d-5294-4a41-a1a4-774921a5b089
4232938936,8.625,Casing,,870,,4839,2500,11,7311c74d-5294-4a41-a1a4-774921a5b089
4232938897,13.375,Casing,,375,,370,0,17.5,16e81641-11a3-4963-91f8-9a450bde0918
4232938897,8.625,Casing,,600,,4874,1151,11,16e81641-11a3-4963-91f8-9a450bde0918
4232938897,5.5,Casing,,775,,11225,7450,7.875,16e81641-11a3-4963-91f8-9a450bde0918
4232938871,8.625,Casing,,970,,5322,3625,11,88e14625-b31f-4731-86bb-7731c74deb25
4232938871,5.5,Casing,,910,,11215,5120,7.875,88e14625-b31f-4731-86bb-7731c74deb25
4232938871,13.375,Casing,,370,,329,,17.5,88e14625-b31f-4731-86bb-7731c74deb25
4232938937,11.75,Casing,,440,,466,0,14.75,23ab2bd6-3efd-49af-86b6-3b8a9d38f0c7
4232938937,8.625,Casing,,958,,5211,0,10.625,23ab2bd6-3efd-49af-86b6-3b8a9d38f0c7
4232938937,5.5,Casing,,1159,,11260,4246,7.875,23ab2bd6-3efd-49af-86b6-3b8a9d38f0c7
4232935846,8.625,Casing,32,1320,,4532,3950,11,e17bc6e3-2351-4266-bfa0-93a3a90d2029
4232935846,4.5,Casing,11.6,1205,,10700,2960,7.875,e17bc6e3-2351-4266-bfa0-93a3a90d2029
4232935846,13.375,Casing,48,400,,300,,17.5,e17bc6e3-2351-4266-bfa0-93a3a90d2029
4232938141,5.5,Casing,17,1420,,11298,5154,7.875,1228f14f-2f64-47c2-82dd-961f2d66526c
4232938141,8.625,Casing,32,1150,,4970,300,11,1228f14f-2f64-47c2-82dd-961f2d66526c
4232938141,13.375,Casing,48,340,,295,,17.5,1228f14f-2f64-47c2-82dd-961f2d66526c
4232938943,9.625,Casing,,1270,,9300,4158,12.25,55becfd9-a657-4405-9d52-3e3223713614
4232938943,13.375,Casing,,1605,,1716,0,17.5,55becfd9-a657-4405-9d52-3e3223713614
4232938943,5.5,Casing,,1620,,14425,6388,8.5,55becfd9-a657-4405-9d52-3e3223713614
4232938939,5.5,Casing,,1170,,10345,6000,7.875,abab1369-0747-48d1-b4ba-f1d945629931
4232938939,8.625,Casing,,1590,,5154,0,11,abab1369-0747-48d1-b4ba-f1d945629931
4232938939,13.375,Casing,,560,,415,0,17.5,abab1369-0747-48d1-b4ba-f1d945629931
4232938941,13.375,Casing,,560,,420,0,17.5,66797ee3-456e-42af-b510-8fd89aedff32
4232938941,8.625,Casing,,1490,,5155,0,11,66797ee3-456e-42af-b510-8fd89aedff32
4232938941,5.5,Casing,,1290,,11250,4700,7.875,66797ee3-456e-42af-b510-8fd89aedff32
4232938945,8.625,Casing,,1490,,8750,6023,10.625,08e7e2da-575a-445f-90ec-cd0f0c2ec83b
4232938945,5.5,Casing,,940,,15311,3300,7.625,08e7e2da-575a-445f-90ec-cd0f0c2ec83b
4232938945,11.75,Casing,,790,,1415,,14.75,08e7e2da-575a-445f-90ec-cd0f0c2ec83b
4232934481,7,Casing,26,950,,11930,3209,8.75,dc5416b3-4d9e-48b3-a147-f17b88ac3075
4232934481,,Liner,,0,,0,0,,dc5416b3-4d9e-48b3-a147-f17b88ac3075
4232934481,4.5,Casing,,328,,13555,6810,8.75,dc5416b3-4d9e-48b3-a147-f17b88ac3075
4232934481,9.625,Casing,40,1860,,5925,0,12.25,dc5416b3-4d9e-48b3-a147-f17b88ac3075
4232934481,,Liner,48,0,,0,0,,dc5416b3-4d9e-48b3-a147-f17b88ac3075
4232934481,4.5,Liner,,940,,20920,11476,,dc5416b3-4d9e-48b3-a147-f17b88ac3075
4232934481,,Liner,,0,,0,0,,dc5416b3-4d9e-48b3-a147-f17b88ac3075
4232938928,9.625,Casing,,1350,,6517,300,12.25,293875cc-dd31-4183-a90c-1ed876996fef
4232938928,8.75,Casing,,235,,11953,7820,7,293875cc-dd31-4183-a90c-1ed876996fef
4232938928,13.375,Casing,,390,,307,0,17.5,293875cc-dd31-4183-a90c-1ed876996fef
4232937278,5.5,Casing,17,870,,11010,4890,7.875,8527b027-c941-461f-9457-3d091d660ada
4232937278,8.625,Casing,32,260,,420,,12.25,8527b027-c941-461f-9457-3d091d660ada
4232938947,13.375,Casing,,450,,403,0,17.5,4e7970d6-ea22-44db-b052-64f6961a55eb
4232938947,9.625,Casing,,600,,8970,3500,12.25,4e7970d6-ea22-44db-b052-64f6961a55eb
4232938947,5.5,Casing,,2845,,17853,7647,8.5,4e7970d6-ea22-44db-b052-64f6961a55eb
4232931481,9.625,Casing,40,2300,,4460,,12.25,d67ce1bf-9911-4f17-b070-2eeecb882e38
4232931481,4.5,Liner,40,555,6/10/2010 12:00:00 AM,8955,0,,d67ce1bf-9911-4f17-b070-2eeecb882e38
4232931481,4.5,Liner,,400,6/10/2010 12:00:00 AM,11595,8949,,d67ce1bf-9911-4f17-b070-2eeecb882e38
4232931481,13.375,Casing,48,300,4/4/1985 12:00:00 AM,342,,17.5,d67ce1bf-9911-4f17-b070-2eeecb882e38
4232931481,4.5,Liner,48,400,6/10/2010 12:00:00 AM,11595,8949,,d67ce1bf-9911-4f17-b070-2eeecb882e38
4232931481,7,Casing,26,570,6/10/2010 12:00:00 AM,9424,7019,8.5,d67ce1bf-9911-4f17-b070-2eeecb882e38
4232931481,4.5,Liner,,555,6/10/2010 12:00:00 AM,8955,0,,d67ce1bf-9911-4f17-b070-2eeecb882e38
4232938940,13.375,Casing,,560,,420,0,17.5,267c6bd0-033a-42b3-9c27-6b56c7ef7967
4232938940,8.625,Casing,,1320,,5190,1200,11,267c6bd0-033a-42b3-9c27-6b56c7ef7967
4232938940,5.5,Casing,,1300,,112002,5000,7.875,267c6bd0-033a-42b3-9c27-6b56c7ef7967
4232938940,5.5,Casing,,1300,,11202,5000,7.875,267c6bd0-033a-42b3-9c27-6b56c7ef7967
4232938931,5.5,Casing,,1055,,11778,5100,7.875,3f98baa6-f242-4012-afb5-d23b68c539c4
4232938931,13.375,Casing,,375,,388,0,17.5,3f98baa6-f242-4012-afb5-d23b68c539c4
4232938931,8.625,Casing,,1200,,5390,0,11,3f98baa6-f242-4012-afb5-d23b68c539c4
4232938912,9.625,Casing,,1675,,5625,0,12.25,ddb6b447-f0b0-4456-994d-66d9587752df
4232938912,7.625,Liner,,790,,7459,5292,8.75,ddb6b447-f0b0-4456-994d-66d9587752df
4232938912,5.5,Casing,,675,,4994,0,6.75,ddb6b447-f0b0-4456-994d-66d9587752df
4232938912,5,Casing,,675,,12275,0,6.75,ddb6b447-f0b0-4456-994d-66d9587752df
4232938912,7.625,Liner,,790,,7459,5292,8.75,ddb6b447-f0b0-4456-994d-66d9587752df
4232938957,5.5,Casing,,2735,,17971,6325,8.5,4a393fd1-93c2-4a24-a7b5-7d3c6e99d782
4232938957,9.625,Casing,,1560,,9227,4500,12.25,4a393fd1-93c2-4a24-a7b5-7d3c6e99d782
4232938957,13.375,Casing,,505,,380,0,17.5,4a393fd1-93c2-4a24-a7b5-7d3c6e99d782
4232938956,13.375,Casing,,370,,334,,17.5,eb706ead-98a8-4bc1-813f-a9224493012d
4232938956,5.5,Casing,,920,,11275,4450,7.875,eb706ead-98a8-4bc1-813f-a9224493012d
4232938956,8.625,Casing,,970,,5250,314,11,eb706ead-98a8-4bc1-813f-a9224493012d
4232938911,5.5,Casing,,636,,12182,27,6.75,beaf5a09-28ea-4414-89c2-e7466679ae2e
4232938911,8.75,Liner,,965,,7411,3896,7.625,beaf5a09-28ea-4414-89c2-e7466679ae2e
4232938911,5,Casing,,636,,3532,27,6.75,beaf5a09-28ea-4414-89c2-e7466679ae2e
4232938911,9.625,Casing,,2015,,4156,27,12.25,beaf5a09-28ea-4414-89c2-e7466679ae2e
4232938911,8.75,Liner,,965,,7411,3896,7.625,beaf5a09-28ea-4414-89c2-e7466679ae2e
4232938693,9.625,Casing,,427,,5796,3300,12.25,ae372ffd-48a8-43a3-98b4-00bb0163f8c9
4232938693,7.625,Liner,,1817,,9092,5538,12.25,ae372ffd-48a8-43a3-98b4-00bb0163f8c9
4232938693,5.5,Casing,,1392,,5373,1500,6.75,ae372ffd-48a8-43a3-98b4-00bb0163f8c9
4232938693,5,Casing,,1392,,17125,1500,6.75,ae372ffd-48a8-43a3-98b4-00bb0163f8c9
4232938693,7.625,Liner,,1817,,9092,5538,12.25,ae372ffd-48a8-43a3-98b4-00bb0163f8c9
4232938961,5.5,Casing,,2150,,14930,5010,8.5,583ea112-cd1b-457f-89e2-2885a74763bf
4232938961,13.375,Casing,,646,,378,0,17.5,583ea112-cd1b-457f-89e2-2885a74763bf
4232938961,9.625,Casing,,1630,,9152,400,12.25,583ea112-cd1b-457f-89e2-2885a74763bf
4232938934,13.375,Casing,,350,,325,0,17.5,6f58a723-c143-4422-8e8a-5aa2d5823062
4232938934,8.625,Casing,,600,,5012,1109,11,6f58a723-c143-4422-8e8a-5aa2d5823062
4232938934,5.5,Casing,,850,,10606,5300,7.875,6f58a723-c143-4422-8e8a-5aa2d5823062
4232938962,8.625,Casing,,470,,8774,4991,10.625,6311132e-6e0a-4b13-b8ed-929c7096ae03
4232938962,11.75,Casing,,790,,1415,0,14.75,6311132e-6e0a-4b13-b8ed-929c7096ae03
4232938962,5.5,Casing,,1080,,18974,5019,7.875,6311132e-6e0a-4b13-b8ed-929c7096ae03
4232938960,13.375,Casing,,646,,376,0,17.5,a8455570-dc40-4fce-9ca6-4dfda96a4830
4232938960,5.5,Casing,,2389,,15395,2600,8.5,a8455570-dc40-4fce-9ca6-4dfda96a4830
4232938960,9.625,Casing,,1490,,9214,400,12.25,a8455570-dc40-4fce-9ca6-4dfda96a4830
4232938927,13.375,Casing,,370,,327,,17.5,841f283b-a680-4492-9567-966d2d7e2693
4232938927,5.5,Casing,,930,,11466,7000,7.875,841f283b-a680-4492-9567-966d2d7e2693
4232938927,8.625,Casing,,970,,5393,2773,11,841f283b-a680-4492-9567-966d2d7e2693
4232938964,13.375,Casing,,350,,297,0,17.5,1d55ef6c-87d0-47d2-b512-d66d41866e8f
4232938964,8.625,Casing,,700,,5107,2223,11,1d55ef6c-87d0-47d2-b512-d66d41866e8f
4232938964,5.5,Casing,,1250,,10919,4567,7.875,1d55ef6c-87d0-47d2-b512-d66d41866e8f
4232938971,5.5,Casing,,1900,,11450,2670,7.875,25553fd1-526d-4b2b-9183-413720612e37
4232938971,13.375,Casing,,400,,335,0,17.5,25553fd1-526d-4b2b-9183-413720612e37
4232938971,8.625,Casing,,1250,,5461,1200,11,25553fd1-526d-4b2b-9183-413720612e37
4232938946,13.375,Casing,,350,,328,0,17.5,db3eeab7-f3aa-4dfc-aefc-5083eb18fb31
4232938946,5.5,Casing,,1055,,12098,4400,7.875,db3eeab7-f3aa-4dfc-aefc-5083eb18fb31
4232938946,8.625,Casing,,1670,,5578,200,12.25,db3eeab7-f3aa-4dfc-aefc-5083eb18fb31
4232938968,5.5,Casing,,1900,,11478,3150,7.875,f5756525-d1fc-4c72-8f21-a9def832c891
4232938968,13.375,Casing,,400,,334,0,17.5,f5756525-d1fc-4c72-8f21-a9def832c891
4232938968,8.625,Casing,,1200,,5445,1200,11,f5756525-d1fc-4c72-8f21-a9def832c891
4232938969,5,Casing,,1070,,18678,2225,6.75,db3ab2fe-ec98-40bf-a480-57fac8958bfe
4232938969,9.625,Casing,,895,,8255,5626,12.25,db3ab2fe-ec98-40bf-a480-57fac8958bfe
4232938969,7.625,Liner,,400,,8816,7931,8.75,db3ab2fe-ec98-40bf-a480-57fac8958bfe
4232938969,5.5,Casing,,1070,,7726,2225,6.75,db3ab2fe-ec98-40bf-a480-57fac8958bfe
4232938969,7.625,Liner,,400,,8816,7931,8.75,db3ab2fe-ec98-40bf-a480-57fac8958bfe
4232938969,7.625,Liner,,400,,8816,7931,8.75,db3ab2fe-ec98-40bf-a480-57fac8958bfe
4232938966,13.375,Casing,,400,,381,0,17.5,d23a1860-00ee-4d47-b3cb-fae36bcddbb7
4232938966,8.625,Casing,,650,,5300,2529,11,d23a1860-00ee-4d47-b3cb-fae36bcddbb7
4232938966,5.5,Casing,,1200,,11275,3944,7.875,d23a1860-00ee-4d47-b3cb-fae36bcddbb7
4232938978,5.5,Casing,,720,,11377,5800,7.875,6ddcd686-5399-4d7f-a383-11ce0c51cb79
4232938978,8.625,Casing,,920,,5111,0,10.625,6ddcd686-5399-4d7f-a383-11ce0c51cb79
4232938978,11.75,Casing,,440,,407,0,14.75,6ddcd686-5399-4d7f-a383-11ce0c51cb79
4232938980,11.75,Casing,,400,,408,0,14.75,9e777329-4f38-48c2-a7f5-13c975c8b1ac
4232938980,5.5,Casing,,280,,11256,6710,7.875,9e777329-4f38-48c2-a7f5-13c975c8b1ac
4232938980,8.625,Casing,,920,,5100,0,10.625,9e777329-4f38-48c2-a7f5-13c975c8b1ac
4232938974,11.75,Casing,,440,,428,0,14.75,5a9186b5-2333-463c-aa36-2c03ca5b9836
4232938974,8.625,Casing,,930,,5079,0,10.625,5a9186b5-2333-463c-aa36-2c03ca5b9836
4232938974,5.5,Casing,,260,,11387,2481,7.875,5a9186b5-2333-463c-aa36-2c03ca5b9836
4232938979,5.5,Casing,,785,,11240,5787,7.875,96c40cf7-346b-47b5-b865-41c69f93a215
4232938979,8.625,Casing,,650,,1718,0,10.625,96c40cf7-346b-47b5-b865-41c69f93a215
4232938973,5.5,Casing,,1175,,11392,1500,7.875,3de247b8-4b67-458a-9af7-4474d7cce8db
4232938973,8.625,Casing,,930,,4989,0,10.625,3de247b8-4b67-458a-9af7-4474d7cce8db
4232938973,11.75,Casing,,440,,390,0,14.75,3de247b8-4b67-458a-9af7-4474d7cce8db
4232938982,9.625,Casing,,660,,8984,2500,12.25,d55d956b-58d6-46f3-bf02-4789a856df5f
4232938982,13.375,Casing,,1370,,1400,0,17.5,d55d956b-58d6-46f3-bf02-4789a856df5f
4232938982,5.5,Casing,,2860,,17640,0,8.5,d55d956b-58d6-46f3-bf02-4789a856df5f
4232938977,8.625,Casing,,920,,5038,0,10.625,3c14417c-8c93-42c3-b4a6-48482c28c46d
4232938977,11.75,Casing,,440,,418,0,14.75,3c14417c-8c93-42c3-b4a6-48482c28c46d
4232938977,5.5,Casing,,720,,11381,5800,7.875,3c14417c-8c93-42c3-b4a6-48482c28c46d
4232938981,11.75,Casing,,400,,417,0,14.75,3529e4bf-3428-499a-9f45-9cd345a785e6
4232938981,5.5,Casing,,785,,11291,5800,7.875,3529e4bf-3428-499a-9f45-9cd345a785e6
4232938981,8.625,Casing,,915,,5100,0,10.625,3529e4bf-3428-499a-9f45-9cd345a785e6
4232938976,5.5,Casing,,710,,11370,5597,7.875,8e0baf4b-213a-4567-94f1-a87c2a5b907c
4232938976,11.75,Casing,,360,,365,0,14.75,8e0baf4b-213a-4567-94f1-a87c2a5b907c
4232938976,8.625,Casing,,1085,,5058,16,10.625,8e0baf4b-213a-4567-94f1-a87c2a5b907c
4232938975,11.75,Casing,,360,,378,0,14.75,2767a52c-98e2-4cb3-9d5d-f1078eca0f6e
4232938975,5.5,Casing,,600,,11270,5800,7.875,2767a52c-98e2-4cb3-9d5d-f1078eca0f6e
4232938975,8.625,Casing,,920,,5052,325,10.625,2767a52c-98e2-4cb3-9d5d-f1078eca0f6e
4232938985,8.625,Casing,,460,,8710,5932,10.625,accfe6e9-c0b2-4d82-94cc-4ef2b22d12ca
4232938985,11.75,Casing,,780,,1415,0,14.75,accfe6e9-c0b2-4d82-94cc-4ef2b22d12ca
4232938985,5.5,Casing,,860,,16490,8000,7.875,accfe6e9-c0b2-4d82-94cc-4ef2b22d12ca
4232938983,8.625,Casing,,770,,5069,3734,11,68f5eb20-8fbb-4163-b85c-61297960a333
4232938983,13.375,Casing,,440,,382,0,17.5,68f5eb20-8fbb-4163-b85c-61297960a333
4232938983,5.5,Casing,,920,,11345,5420,7.875,68f5eb20-8fbb-4163-b85c-61297960a333
4232938986,8.625,Casing,,560,,5605,2750,11,cde96f81-5de3-493e-a485-b09dd05aa455
4232938986,5.5,Casing,,990,,11145,5912,7.875,cde96f81-5de3-493e-a485-b09dd05aa455
4232938986,13.375,Casing,,350,,305,,17.5,cde96f81-5de3-493e-a485-b09dd05aa455
4232938989,12.75,Casing,,320,,280,0,17.5,aaa03645-2290-4e08-8d37-237c94799d2e
4232938989,8.625,Casing,,620,,5000,1200,11,aaa03645-2290-4e08-8d37-237c94799d2e
4232938989,5.5,Casing,,1275,,11141,6610,7.875,aaa03645-2290-4e08-8d37-237c94799d2e
4232938993,5.5,Casing,,758,,11286,5800,7.875,343715b9-e1c6-4174-b97c-945c8618c9a7
