Api,Wellid,Reservoir,Cumulativeoil,Cumulativegas,Cumulativeboe,Cumulativewater,Cumulativedays,Firstproddate,Lastproddate,Lasttestdate,Ipoil,Ipgas,Firstthreemonthoil,Firstthreemonthmaxoil,Firstthreemonthoildecline,Firstthreemonthgas,Firstthreemonthmaxgas,Firstthreemonthgasdecline,Firstthreemonthboe,Firstthreemonthmaxboe,Firstthreemonthboedecline,Firstthreemonthwater,Firstthreemonthmaxwater,Firstthreemonthwaterdecline,Firstthreemonthdays,Firstsixmonthoil,Firstsixmonthoildecline,Firstsixmonthgas,Firstsixmonthgasdecline,Firstsixmonthboe,Firstsixmonthboedecline,Firstsixmonthwater,Firstsixmonthwaterdecline,Firstsixmonthdays,Firsttwelvemonthoil,Firsttwelvemonthoildecline,Firsttwelvemonthgas,Firsttwelvemonthgasdecline,Firsttwelvemonthboe,Firsttwelvemonthboedecline,Firsttwelvemonthwater,Firsttwelvemonthwaterdecline,Firsttwelvemonthdays,Firsttwentyfourmonthoil,Firsttwentyfourmonthoildecline,Firsttwentyfourmonthgas,Firsttwentyfourmonthgasdecline,Firsttwentyfourmonthboe,Firsttwentyfourmonthboedecline,Firsttwentyfourmonthwater,Firsttwentyfourmonthwaterdecline,Firsttwentyfourmonthdays,Firstthirtysixmonthoil,Firstthirtysixmonthoildecline,Firstthirtysixmonthgas,Firstthirtysixmonthgasdecline,Firstthirtysixmonthboe,Firstthirtysixmonthboedecline,Firstthirtysixmonthwater,Firstthirtysixmonthwaterdecline,Firstthirtysixmonthdays,Firstsixtymonthoil,Firstsixtymonthoildecline,Firstsixtymonthgas,Firstsixtymonthgasdecline,Firstsixtymonthboe,Firstsixtymonthboedecline,Firstsixtymonthwater,Firstsixtymonthwaterdecline,Firstsixtymonthdays,Maxmonthoil,Maxoilmonthdays,Maxoilmonth,Maxoilmonthnumber,Maxmonthgas,Maxgasmonthdays,Maxgasmonth,Maxgasmonthnumber,Maxmonthboe,Maxboemonthdays,Maxboemonth,Maxboemonthnumber,Maxmonthwater,Maxwatermonthdays,Maxwatermonth,Maxwatermonthnumber,Maxthreemonthoil,Maxoilthreemonthdays,Maxthreemonthgas,Maxgasthreemonthdays,Maxthreemonthboe,Maxboethreemonthdays,Maxthreemonthwater,Maxwaterthreemonthdays,Maxsixmonthoil,Maxoilsixmonthdays,Maxsixmonthgas,Maxgassixmonthdays,Maxsixmonthboe,Maxboesixmonthdays,Maxsixmonthwater,Maxwatersixmonthdays,Maxtwelvemonthoil,Maxoiltwelvemonthdays,Maxtwelvemonthgas,Maxgastwelvemonthdays,Maxtwelvemonthboe,Maxboetwelvemonthdays,Maxtwelvemonthwater,Maxwatertwelvemonthdays,Lastsixmonthoil,Lastsixmonthoildecline,Lastsixmonthgas,Lastsixmonthgasdecline,Lastsixmonthboe,Lastsixmonthboedecline,Lastsixmonthwater,Lastsixmonthwaterdecline,Lastsixmonthdays,Lasttwelvemonthoil,Lasttwelvemonthoildecline,Lasttwelvemonthgas,Lasttwelvemonthgasdecline,Lasttwelvemonthboe,Lasttwelvemonthboedecline,Lasttwelvemonthwater,Lasttwelvemonthwaterdecline,Lasttwelvemonthdays,Datecreated,Datelastmodified,Totalproducingdays,Totalproducingmonths,Firstmonthoil,Firstmonthgas,Firstmonthwater,Firstmonthboe,Lastmonthoil,Lastmonthgas,Lastmonthwater,Lastmonthboe,Eurboe,Euroil,Eurgas,Eurwater,Firsttwomonthoil,Firsttwomonthmaxoil,Firsttwomonthoildecline,Firsttwomonthgas,Firsttwomonthmaxgas,Firsttwomonthgasdecline,Firsttwomonthboe,Firsttwomonthmaxboe,Firsttwomonthboedecline,Firsttwomonthwater,Firsttwomonthmaxwater,Firsttwomonthwaterdecline,Firsttwomonthdays
3002542701,becb693d-9003-4e3f-9118-dc7fdf174b33,BONE SPRING,8097,765,8224.5,12941,31,1/1/2018 12:00:00 AM,1/1/2018 12:00:00 AM,1/15/2018 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8097,31,1/1/2018 12:00:00 AM,1,765,31,1/1/2018 12:00:00 AM,1,8224.5,31,1/1/2018 12:00:00 AM,1,12941,31,1/1/2018 12:00:00 AM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/17/2017 9:23:23 PM,11/17/2017 9:23:23 PM,31,1,8097,765,12941,8224.5,8097,765,12941,8224.5,,,,,,,,,,,,,,,,,
33025030150000,46c3081d-20d2-476e-b4ac-810593c820ca,BAKKEN,14429,11035,16268.1666666269,20667,59,1/1/2018 12:00:00 AM,2/1/2018 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14429,28,2/1/2018 12:00:00 AM,2,11028,28,2/1/2018 12:00:00 AM,2,16267,28,2/1/2018 12:00:00 AM,2,20667,28,2/1/2018 12:00:00 AM,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/21/2017 6:13:12 AM,11/21/2017 6:13:12 AM,59,2,0,7,0,1.16666662693024,14429,11028,20667,16267,,,,,14429,,100,11035,,99.93652520856,16268.1666666269,,99.9928280160636,20667,,100,59
33053074150000,3cb68e00-f788-4bba-8597-079908526251,BAKKEN,14636,1114,14821.6669921875,11958,31,1/1/2018 12:00:00 AM,1/1/2018 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14636,31,1/1/2018 12:00:00 AM,1,1114,31,1/1/2018 12:00:00 AM,1,14821.6669921875,31,1/1/2018 12:00:00 AM,1,11958,31,1/1/2018 12:00:00 AM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/20/2017 10:36:58 PM,9/20/2017 10:36:58 PM,31,1,14636,1114,11958,14821.6669921875,14636,1114,11958,14821.6669921875,,,,,,,,,,,,,,,,,
33053074120000,84554e7f-ba8d-45c9-be3b-4719846a0fb4,BAKKEN,23320,1364,23547.333984375,9302,31,1/1/2018 12:00:00 AM,1/1/2018 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23320,31,1/1/2018 12:00:00 AM,1,1364,31,1/1/2018 12:00:00 AM,1,23547.333984375,31,1/1/2018 12:00:00 AM,1,9302,31,1/1/2018 12:00:00 AM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/20/2017 10:30:38 PM,9/20/2017 10:30:38 PM,31,1,23320,1364,9302,23547.333984375,23320,1364,9302,23547.333984375,,,,,,,,,,,,,,,,,
33053074160000,361ddfc6-472d-44b2-90d5-8f58a2056d8e,BAKKEN,27492,2248,27866.666015625,10043,31,1/1/2018 12:00:00 AM,1/1/2018 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27492,31,1/1/2018 12:00:00 AM,1,2248,31,1/1/2018 12:00:00 AM,1,27866.666015625,31,1/1/2018 12:00:00 AM,1,10043,31,1/1/2018 12:00:00 AM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/20/2017 10:47:28 PM,9/20/2017 10:47:28 PM,31,1,27492,2248,10043,27866.666015625,27492,2248,10043,27866.666015625,,,,,,,,,,,,,,,,,
33053074130000,69736304-67ba-4cdf-9b93-ff70205ad962,BAKKEN,12619,1087,12800.1669921875,0,31,1/1/2018 12:00:00 AM,1/1/2018 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12619,31,1/1/2018 12:00:00 AM,1,1087,31,1/1/2018 12:00:00 AM,1,12800.1669921875,31,1/1/2018 12:00:00 AM,1,0,31,1/1/2018 12:00:00 AM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/20/2017 10:52:55 PM,9/20/2017 10:52:55 PM,31,1,12619,1087,0,12800.1669921875,12619,1087,0,12800.1669921875,,,,,,,,,,,,,,,,,
3001543555,27c90a6b-cc67-4371-8879-21447f96a900,WOLFCAMP (GAS),10943,21834,14582,89342,31,1/1/2018 12:00:00 AM,1/1/2018 12:00:00 AM,1/18/2018 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10943,31,1/1/2018 12:00:00 AM,1,21834,31,1/1/2018 12:00:00 AM,1,14582,31,1/1/2018 12:00:00 AM,1,89342,31,1/1/2018 12:00:00 AM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/17/2017 3:58:33 PM,11/17/2017 3:58:33 PM,31,1,10943,21834,89342,14582,10943,21834,89342,14582,,,,,,,,,,,,,,,,,
3002542837,0363c448-7a6e-4bee-b654-a6e23e1bc74e,WOLFCAMP (GAS),29573,50786,38037.33203125,81442,31,1/1/2018 12:00:00 AM,1/1/2018 12:00:00 AM,1/11/2018 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29573,31,1/1/2018 12:00:00 AM,1,50786,31,1/1/2018 12:00:00 AM,1,38037.33203125,31,1/1/2018 12:00:00 AM,1,81442,31,1/1/2018 12:00:00 AM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/17/2017 6:24:48 PM,11/17/2017 6:24:48 PM,31,1,29573,50786,81442,38037.33203125,29573,50786,81442,38037.33203125,,,,,,,,,,,,,,,,,
3001543520,be57b523-0787-475f-a2b1-e7f8295dd875,GLORIETA-YESO,8112,11252,9987.3330078125,35554,31,1/1/2018 12:00:00 AM,1/1/2018 12:00:00 AM,12/27/2017 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8112,31,1/1/2018 12:00:00 AM,1,11252,31,1/1/2018 12:00:00 AM,1,9987.3330078125,31,1/1/2018 12:00:00 AM,1,35554,31,1/1/2018 12:00:00 AM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/17/2017 7:54:09 PM,11/17/2017 7:54:09 PM,31,1,8112,11252,35554,9987.3330078125,8112,11252,35554,9987.3330078125,,,,,,,,,,,,,,,,,
4304754414,7f41de2f-5269-43e2-a647-13cb339af8f8,WASATCH,25,0,25,94,31,1/1/2018 12:00:00 AM,1/1/2018 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,31,1/1/2018 12:00:00 AM,1,0,31,1/1/2018 12:00:00 AM,1,25,31,1/1/2018 12:00:00 AM,1,94,31,1/1/2018 12:00:00 AM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/29/2017 10:29:06 AM,9/29/2017 10:29:06 AM,31,1,25,0,94,25,25,0,94,25,,,,,,,,,,,,,,,,,
4304755380,67feb3cf-5c18-4a67-81ad-16c9165d23f3,CASTLE PEAK,15779,8325,17166.5,16471,31,1/1/2018 12:00:00 AM,1/1/2018 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15779,31,1/1/2018 12:00:00 AM,1,8325,31,1/1/2018 12:00:00 AM,1,17166.5,31,1/1/2018 12:00:00 AM,1,16471,31,1/1/2018 12:00:00 AM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/29/2017 12:26:21 PM,9/29/2017 12:26:21 PM,31,1,15779,8325,16471,17166.5,15779,8325,16471,17166.5,,,,,,,,,,,,,,,,,
4301353001,d22fcfc2-c747-4e6d-a813-64a72a97b12d,UTELAND BUTTE,38043,28313,42761.83203125,81922,31,1/1/2018 12:00:00 AM,1/1/2018 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38043,31,1/1/2018 12:00:00 AM,1,28313,31,1/1/2018 12:00:00 AM,1,42761.83203125,31,1/1/2018 12:00:00 AM,1,81922,31,1/1/2018 12:00:00 AM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/29/2017 12:37:09 PM,9/29/2017 12:37:09 PM,31,1,38043,28313,81922,42761.83203125,38043,28313,81922,42761.83203125,,,,,,,,,,,,,,,,,
4301352981,e3121a8c-2873-4766-96e8-788341548dc3,UTELAND BUTTE,10456,8564,11883.3330078125,26706,31,1/1/2018 12:00:00 AM,1/1/2018 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10456,31,1/1/2018 12:00:00 AM,1,8564,31,1/1/2018 12:00:00 AM,1,11883.3330078125,31,1/1/2018 12:00:00 AM,1,26706,31,1/1/2018 12:00:00 AM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/29/2017 11:07:29 AM,9/29/2017 11:07:29 AM,31,1,10456,8564,26706,11883.3330078125,10456,8564,26706,11883.3330078125,,,,,,,,,,,,,,,,,
4304754037,d17fd455-dce3-42f9-987c-99ace4789b35,CASTLE PEAK,11883,1276,12095.6669921875,35299,31,1/1/2018 12:00:00 AM,1/1/2018 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11883,31,1/1/2018 12:00:00 AM,1,1276,31,1/1/2018 12:00:00 AM,1,12095.6669921875,31,1/1/2018 12:00:00 AM,1,35299,31,1/1/2018 12:00:00 AM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/29/2017 12:23:42 PM,9/29/2017 12:23:42 PM,31,1,11883,1276,35299,12095.6669921875,11883,1276,35299,12095.6669921875,,,,,,,,,,,,,,,,,
4304753939,52d0444b-7635-4fe5-b18b-a2c99c7d1ab6,BLACK SHALE,375,0,375,609,31,1/1/2018 12:00:00 AM,1/1/2018 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375,31,1/1/2018 12:00:00 AM,1,0,31,1/1/2018 12:00:00 AM,1,375,31,1/1/2018 12:00:00 AM,1,609,31,1/1/2018 12:00:00 AM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/29/2017 12:24:23 PM,9/29/2017 12:24:23 PM,31,1,375,0,609,375,375,0,609,375,,,,,,,,,,,,,,,,,
4301352843,17b8fc03-9ccb-4d2f-b392-aadb9fc94ab2,WASATCH,4788,4858,5597.66650390625,2942,31,1/1/2018 12:00:00 AM,1/1/2018 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4788,31,1/1/2018 12:00:00 AM,1,4858,31,1/1/2018 12:00:00 AM,1,5597.66650390625,31,1/1/2018 12:00:00 AM,1,2942,31,1/1/2018 12:00:00 AM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/29/2017 12:39:56 PM,9/29/2017 12:39:56 PM,31,1,4788,4858,2942,5597.66650390625,4788,4858,2942,5597.66650390625,,,,,,,,,,,,,,,,,
4304754038,56bd1da6-e7b7-45d9-a701-d0d76b18154b,CASTLE PEAK,10952,5323,11839.1669921875,28955,31,1/1/2018 12:00:00 AM,1/1/2018 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10952,31,1/1/2018 12:00:00 AM,1,5323,31,1/1/2018 12:00:00 AM,1,11839.1669921875,31,1/1/2018 12:00:00 AM,1,28955,31,1/1/2018 12:00:00 AM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/29/2017 12:23:54 PM,9/29/2017 12:23:54 PM,31,1,10952,5323,28955,11839.1669921875,10952,5323,28955,11839.1669921875,,,,,,,,,,,,,,,,,
4304755121,83680e3f-b140-4d0c-a982-d1a614edc307,WASATCH,18424,10874,20236.333984375,16941,31,1/1/2018 12:00:00 AM,1/1/2018 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18424,31,1/1/2018 12:00:00 AM,1,10874,31,1/1/2018 12:00:00 AM,1,20236.333984375,31,1/1/2018 12:00:00 AM,1,16941,31,1/1/2018 12:00:00 AM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/29/2017 12:25:19 PM,9/29/2017 12:25:19 PM,31,1,18424,10874,16941,20236.333984375,18424,10874,16941,20236.333984375,,,,,,,,,,,,,,,,,
4301353000,5055534e-2e1f-4027-8b5b-ffc0b8830915,UTELAND BUTTE,22847,16110,25532,33261,31,1/1/2018 12:00:00 AM,1/1/2018 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22847,31,1/1/2018 12:00:00 AM,1,16110,31,1/1/2018 12:00:00 AM,1,25532,31,1/1/2018 12:00:00 AM,1,33261,31,1/1/2018 12:00:00 AM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/29/2017 9:09:53 AM,9/29/2017 9:09:53 AM,31,1,22847,16110,33261,25532,22847,16110,33261,25532,,,,,,,,,,,,,,,,,
05083066010100,9f962611-e3cf-4be0-b506-02a1213275fc,LDVLL,0,821059,136843.171875,0,31,1/1/2018 12:00:00 AM,1/1/2018 12:00:00 AM,5/6/2004 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,31,1/1/2018 12:00:00 AM,1,821059,31,1/1/2018 12:00:00 AM,1,136843.171875,31,1/1/2018 12:00:00 AM,1,0,31,1/1/2018 12:00:00 AM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/18/2017 8:48:37 AM,11/18/2017 8:48:37 AM,31,1,0,821059,0,136843.171875,0,821059,0,136843.171875,,,,,,,,,,,,,,,,,
05083064380100,982bd314-9d10-42f9-854e-ea0eede7f8cd,LDVLL,0,27795,4632.5,0,31,1/1/2018 12:00:00 AM,1/1/2018 12:00:00 AM,10/23/2010 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,31,1/1/2018 12:00:00 AM,1,27795,31,1/1/2018 12:00:00 AM,1,4632.5,31,1/1/2018 12:00:00 AM,1,0,31,1/1/2018 12:00:00 AM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/18/2017 8:49:28 AM,11/18/2017 8:49:28 AM,31,1,0,27795,0,4632.5,0,27795,0,4632.5,,,,,,,,,,,,,,,,,
05083063800100,bcb3a84d-37fa-4d1b-8181-fa2a43b75eb8,LDVLL,0,479300,79883.3359375,0,31,1/1/2018 12:00:00 AM,1/1/2018 12:00:00 AM,12/6/2010 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,31,1/1/2018 12:00:00 AM,1,479300,31,1/1/2018 12:00:00 AM,1,79883.3359375,31,1/1/2018 12:00:00 AM,1,0,31,1/1/2018 12:00:00 AM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/18/2017 8:49:33 AM,11/18/2017 8:49:33 AM,31,1,0,479300,0,79883.3359375,0,479300,0,79883.3359375,,,,,,,,,,,,,,,,,
33025031410000,427c6de8-fb67-482c-a43e-13542bc00672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/7/2017 8:14:09 AM,10/7/2017 8:14:09 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,
33025031390000,68f52234-5221-415c-b142-b041a4d9d9d4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/7/2017 8:12:20 AM,10/7/2017 8:12:20 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,
33025031400000,218ca53e-41ac-4333-8b5b-e1cc0fd2bd2e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/7/2017 8:13:49 AM,10/7/2017 8:13:49 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,
3001543690,20c3956f-4712-48e1-a0b6-24194bc93e29,WOLFCAMP (GAS),4647,16223,7350.83349609375,80287,31,1/1/2018 12:00:00 AM,1/1/2018 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4647,31,1/1/2018 12:00:00 AM,1,16223,31,1/1/2018 12:00:00 AM,1,7350.83349609375,31,1/1/2018 12:00:00 AM,1,80287,31,1/1/2018 12:00:00 AM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/17/2017 7:45:04 PM,11/17/2017 7:45:04 PM,31,1,4647,16223,80287,7350.83349609375,4647,16223,80287,7350.83349609375,,,,,,,,,,,,,,,,,
3001543687,40238563-c89d-434b-bbbf-29cee824ede8,WOLFCAMP (GAS),5252,12289,7300.16650390625,78888,31,1/1/2018 12:00:00 AM,1/1/2018 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5252,31,1/1/2018 12:00:00 AM,1,12289,31,1/1/2018 12:00:00 AM,1,7300.16650390625,31,1/1/2018 12:00:00 AM,1,78888,31,1/1/2018 12:00:00 AM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/19/2017 4:59:12 PM,9/19/2017 4:59:12 PM,31,1,5252,12289,78888,7300.16650390625,5252,12289,78888,7300.16650390625,,,,,,,,,,,,,,,,,
3002543184,ab3bb222-0d05-47d0-854d-5fd5b153fb34,BONE SPRING,1032,5537,1954.83337402344,12395,31,1/1/2018 12:00:00 AM,1/1/2018 12:00:00 AM,2/13/2018 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1032,31,1/1/2018 12:00:00 AM,1,5537,31,1/1/2018 12:00:00 AM,1,1954.83337402344,31,1/1/2018 12:00:00 AM,1,12395,31,1/1/2018 12:00:00 AM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/31/2017 11:23:51 AM,10/31/2017 11:23:51 AM,31,1,1032,5537,12395,1954.83337402344,1032,5537,12395,1954.83337402344,,,,,,,,,,,,,,,,,
3002543186,23e96e71-7737-487c-a191-6f54124b0672,UPR BONE SPRIN,189,742,312.666656494141,6976,31,1/1/2018 12:00:00 AM,1/1/2018 12:00:00 AM,2/11/2018 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189,31,1/1/2018 12:00:00 AM,1,742,31,1/1/2018 12:00:00 AM,1,312.666656494141,31,1/1/2018 12:00:00 AM,1,6976,31,1/1/2018 12:00:00 AM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/31/2017 11:23:48 AM,10/31/2017 11:23:48 AM,31,1,189,742,6976,312.666656494141,189,742,6976,312.666656494141,,,,,,,,,,,,,,,,,
3002543230,c2d7a8fc-d7f4-4f09-8bb6-da096c6db339,"BONE SPRING, EAST",895,1805,1195.83337402344,14890,31,1/1/2018 12:00:00 AM,1/1/2018 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,895,31,1/1/2018 12:00:00 AM,1,1805,31,1/1/2018 12:00:00 AM,1,1195.83337402344,31,1/1/2018 12:00:00 AM,1,14890,31,1/1/2018 12:00:00 AM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/17/2017 11:20:14 PM,11/17/2017 11:20:14 PM,31,1,895,1805,14890,1195.83337402344,895,1805,14890,1195.83337402344,,,,,,,,,,,,,,,,,
3002543252,86e025f7-e72e-41ba-89f7-398c498f6ebf,"BONE SPRING, EAST",656,64,666.666687011719,2700,31,1/1/2018 12:00:00 AM,1/1/2018 12:00:00 AM,2/17/2018 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656,31,1/1/2018 12:00:00 AM,1,64,31,1/1/2018 12:00:00 AM,1,666.666687011719,31,1/1/2018 12:00:00 AM,1,2700,31,1/1/2018 12:00:00 AM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/17/2017 11:20:46 PM,11/17/2017 11:20:46 PM,31,1,656,64,2700,666.666687011719,656,64,2700,666.666687011719,,,,,,,,,,,,,,,,,
3001543784,d4e8d5a5-e9bd-4ddd-b988-ce549128a5c4,"BONE SPRING, EAST",2106,2089,2454.16674804688,13129,31,1/1/2018 12:00:00 AM,1/1/2018 12:00:00 AM,1/31/2018 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2106,31,1/1/2018 12:00:00 AM,1,2089,31,1/1/2018 12:00:00 AM,1,2454.16674804688,31,1/1/2018 12:00:00 AM,1,13129,31,1/1/2018 12:00:00 AM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/14/2017 9:19:39 PM,11/14/2017 9:19:39 PM,31,1,2106,2089,13129,2454.16674804688,2106,2089,13129,2454.16674804688,,,,,,,,,,,,,,,,,
05123432170000,17e82fcf-8b04-475f-81b8-06469fed67cd,N-COM,0,0,0,405,31,1/1/2018 12:00:00 AM,1/1/2018 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,31,1/1/2018 12:00:00 AM,1,0,31,1/1/2018 12:00:00 AM,1,0,31,1/1/2018 12:00:00 AM,1,405,31,1/1/2018 12:00:00 AM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/26/2017 9:20:22 PM,9/26/2017 9:20:22 PM,31,1,0,0,405,0,0,0,405,0,,,,,,,,,,,,,,,,,
