WellId,API,CompletionDate,Formation,UpperPerf,UpperPerfTVD,LowerPerf,LowerPerfTVD,IPOil,IPGas,IPWater
f8fa3e80-1cde-4cb7-95ce-313892532111,3002544013,9/15/2017 12:00:00 AM,WC-025 G-06 S233423N;WOLFCAMP,0,0,0,0,0,0,0
f8fa3e80-1cde-4cb7-95ce-313892532111,3002544013,1/26/2018 12:00:00 AM,WC-025 G-06 S233423N;WOLFCAMP,0,0,0,0,0,0,0
13dd2baf-8a57-4fc7-ac28-34fbd04cff7c,3002544007,9/11/2017 12:00:00 AM,WC-025 G-09 S263327G;UPPER WOLFCAMP,0,0,0,0,0,0,0
13dd2baf-8a57-4fc7-ac28-34fbd04cff7c,3002544007,12/20/2017 12:00:00 AM,SANDERS TANK;UPPER WOLFCAMP,0,0,0,0,2965,6066,6704
13dd2baf-8a57-4fc7-ac28-34fbd04cff7c,3002544007,12/20/2017 12:00:00 AM,SANDERS TANK; UPPER WOLFCAMP,0,0,0,0,2965,6066,6704
53555017-cd1d-4b0b-b6df-43c977c00573,3001544438,9/18/2017 12:00:00 AM,PURPLE SAGE;WOLFCAMP (GAS),0,0,0,0,0,0,0
53555017-cd1d-4b0b-b6df-43c977c00573,3001544438,12/28/2017 12:00:00 AM,PURPLE SAGE;WOLFCAMP (GAS),0,0,0,0,0,0,0
c63195c6-f342-4ac7-877e-4acfc526c673,3002544009,9/11/2017 12:00:00 AM,WC-025 G-09 S263327G;UPPER WOLFCAMP,0,0,0,0,0,0,0
c63195c6-f342-4ac7-877e-4acfc526c673,3002544009,9/11/2017 12:00:00 AM,SANDERS TANK;UPPER WOLFCAMP,0,0,0,0,0,0,0
c63195c6-f342-4ac7-877e-4acfc526c673,3002544009,12/18/2017 12:00:00 AM,SANDERS TANK;UPPER WOLFCAMP,0,0,0,0,3560,7264,7826
14580e40-f939-433e-94e1-589a04ffd088,3001544437,9/18/2017 12:00:00 AM,PURPLE SAGE;WOLFCAMP (GAS),0,0,0,0,0,0,0
14580e40-f939-433e-94e1-589a04ffd088,3001544437,12/28/2017 12:00:00 AM,PURPLE SAGE;WOLFCAMP (GAS),0,0,0,0,0,0,0
ae43f99f-7bf9-4c07-94e4-6c0404afda5f,3002544006,9/11/2017 12:00:00 AM,WC-025 G-09 S263327G;UPPER WOLFCAMP,0,0,0,0,0,0,0
ae43f99f-7bf9-4c07-94e4-6c0404afda5f,3002544006,12/20/2017 12:00:00 AM,SANDERS TANK;UPPER WOLFCAMP,0,0,0,0,2982,4645,5183
4f60b408-3a28-42d4-a5f0-d245641683fc,3002544008,9/11/2017 12:00:00 AM,WC-025 G-09 S263327G;UPPER WOLFCAMP,0,0,0,0,0,0,0
4f60b408-3a28-42d4-a5f0-d245641683fc,3002544008,12/14/2017 12:00:00 AM,SANDERS TANK;UPPER WOLFCAMP,0,0,0,0,3066,2770,8119
4f60b408-3a28-42d4-a5f0-d245641683fc,3002544008,12/14/2017 12:00:00 AM,SANDERS TANK; UPPER WOLFCAMP,0,0,0,0,3066,2770,8119
7c5da16c-2ec2-4cce-9da6-68ba85244c4c,3002544061,9/28/2017 12:00:00 AM,HARDIN TANK;BONE SPRING,0,0,0,0,0,0,0
7c5da16c-2ec2-4cce-9da6-68ba85244c4c,3002544061,1/18/2018 12:00:00 AM,HARDIN TANK;BONE SPRING,0,0,0,0,1899,3313,5139
7c5da16c-2ec2-4cce-9da6-68ba85244c4c,3002544061,1/18/2018 12:00:00 AM,HARDIN TANK; BONE SPRING,0,0,0,0,1899,3313,5139
6e23825f-b2a2-4c43-9136-785b2a183e99,3002544060,9/28/2017 12:00:00 AM,HARDIN TANK;BONE SPRING,0,0,0,0,0,0,0
6e23825f-b2a2-4c43-9136-785b2a183e99,3002544060,1/17/2018 12:00:00 AM,HARDIN TANK;BONE SPRING,0,0,0,0,2361,3310,5432
61dc199c-8b18-443e-8618-35eb5a472712,3001544463,10/12/2017 12:00:00 AM,PURPLE SAGE;WOLFCAMP (GAS),0,0,0,0,0,0,0
