WellId,API,FracStart,FracEnd,OperatorName,ServiceCompany,TVD,TotalBaseWaterVolume,TotalBaseNonWaterVolume,TotalFracMass,TotalBaseWaterVolumeMass,TotalProppantMass,FluidSystem,ProppantMaterial,CrosslinkFluid,SurfactantPresent,ScaleInhibitorPresent,ClayControlPresent,ClayControlAgent,AcidTreatmentPresent
541f752d-b0b6-49c4-8575-87c6b7189648,33053081110000,12/25/2017 8:02:00 PM,1/2/2018 12:08:00 AM,Newfield Exploration,,,8680187,0,8.485619E+07,7.237592E+07,1.230007E+07,Crosslink,Natural Sand,,True,False,True,Non-Hazardous proprietary salts,False
644608b5-d0ab-4026-a7c9-bf261e857d75,33053081140000,12/13/2017 4:44:00 AM,12/18/2017 12:33:00 PM,Newfield Exploration,,,8498062,0,8.308987E+07,7.096717E+07,1.193945E+07,Crosslink,Natural Sand,,True,False,True,Non-Hazardous proprietary salts,False
12bf9960-1d73-463f-92fd-cc098ece31fd,33105044560000,11/28/2017 4:03:00 PM,12/11/2017 1:53:00 PM,"Zavanna, LLC",,,9896292,0,9.138347E+07,8.342269E+07,7820116,Crosslink,Natural Sand,,True,False,False,,True
f8fa3e80-1cde-4cb7-95ce-313892532111,3002544013,1/20/2018 6:00:00 AM,1/21/2018 6:00:00 AM,Matador Production Company,,,7041380,0,7.186373E+07,5.892266E+07,1.276539E+07,Crosslink,Natural Sand,,True,False,True,Sodium chloride,False
a920e9a2-d3c5-4c39-951e-525c743d0528,3001544499,1/8/2018 7:00:00 AM,1/9/2018 7:00:00 AM,Mack Energy Corporation,,,4561936,139568,5144866,4564919,500440,Crosslink,Natural Sand,,True,False,True,Sodium chloride,True
2267d4e9-7aeb-495a-831c-b03cd3ef64ab,35111273400000,,,,,,,,,,,,,,False,False,False,,False
2267d4e9-7aeb-495a-831c-b03cd3ef64ab,35111273400000,,,,,,,,,,,,,,False,False,False,,False
69f2fd8e-348f-4999-a321-3f3638441b56,33061037350000,12/11/2017 4:53:00 AM,12/15/2017 9:05:00 AM,Hess Corporation,,,5601876,0,5.526076E+07,4.67532E+07,8400870,Slickwater,Natural Sand,,True,False,False,,False
6fac8770-eddf-45d8-9911-6da8143d7684,33061037300000,12/20/2017 6:00:00 AM,12/24/2017 6:00:00 AM,Hess Corporation,,,5689068,0,5.598929E+07,4.748046E+07,8403120,Slickwater,Natural Sand,,True,False,False,,False
fc897859-caa8-4111-bb29-75fa22bff97b,33061037310000,1/7/2018 5:00:00 PM,1/12/2018 8:23:00 PM,Hess Corporation,,,6560862,0,6.328171E+07,5.477529E+07,8373480,Crosslink,Natural Sand,,True,False,False,,True
a987d40d-5355-4f4e-9860-7c16d1e9400d,33061037330000,12/15/2017 6:00:00 PM,12/19/2017 11:49:00 PM,Hess Corporation,,,5728217,0,5.631713E+07,4.780754E+07,8399880,Slickwater,Natural Sand,,True,False,False,,False
e2e47adf-d549-403c-8e43-a007cbeb288e,33061037320000,1/2/2018 1:00:00 PM,1/7/2018 8:32:00 AM,Hess Corporation,,,6599586,0,6.354286E+07,5.509849E+07,8303330,Crosslink,Natural Sand,,True,False,False,,True
1d6547be-94ae-4a33-a2ee-cbe94b668268,33061037340000,12/24/2017 6:00:00 AM,1/1/2018 6:00:00 AM,Hess Corporation,,,6686568,0,6.416256E+07,5.582491E+07,8214640,Crosslink,Natural Sand,,True,False,False,,True
a38daad7-a41d-48c0-a592-113f44562dbf,33025029710000,12/9/2017 6:00:00 AM,12/24/2017 6:00:00 AM,ConocoPhillips Company/Burlington Resources,,,7572684,0,7.841158E+07,6.349657E+07,1.436534E+07,Crosslink,Natural Sand,,True,False,True,Sodium chloride,True
c97488fd-8143-4f3c-ad6f-ef2c0c9ca55f,33025029700000,12/10/2017 6:00:00 AM,12/24/2017 6:00:00 AM,ConocoPhillips Company/Burlington Resources,,,7300104,0,7.566875E+07,6.121428E+07,1.39254E+07,Crosslink,Natural Sand,,True,False,True,Sodium chloride,True
f191ab6a-c392-46f4-847c-4a1cfec1ddba,33053077240000,12/8/2017 7:00:00 AM,12/23/2017 7:00:00 AM,Whiting Petroleum,Schlumberger,,234542,0,,1953735,0,Crosslink,Natural Sand,,True,False,True,Diutan gum,True
1d1ec529-27b3-4c53-a102-db27cade41e3,33053077230000,12/8/2017 7:00:00 AM,12/23/2017 7:00:00 AM,Whiting Petroleum,Schlumberger,,159972,0,,1332567,0,Crosslink,Natural Sand,,True,False,True,Diutan gum,True
c0593093-747b-4300-bb2b-6984d5b26e54,33105043740000,12/6/2017 4:56:10 PM,12/21/2017 4:56:55 PM,Whiting Petroleum,,,8446941,0,8.050745E+07,7.064295E+07,9505734,Crosslink,Natural Sand,,True,False,True,Sodium chloride,True
e81c8b3f-90eb-4624-ba30-8fe7148bfa35,33105043730000,12/23/2017 7:17:00 PM,1/13/2018 1:13:00 AM,Whiting Petroleum,,,8522614,0,8.135166E+07,7.121678E+07,9660270,Crosslink,Natural Sand,,True,False,True,Sodium chloride,True
90866b38-4325-4a18-bc06-b6006aaa5b45,33105043760000,12/5/2017 4:56:10 PM,12/21/2017 4:56:55 PM,Whiting Petroleum,,,7720945,0,7.519109E+07,6.46111E+07,1.021057E+07,Crosslink,Natural Sand,,True,False,True,Sodium chloride,True
c28b0732-3a96-42a8-a08e-d02a85ce4d01,33105043750000,12/5/2017 4:56:10 PM,12/21/2017 4:56:55 PM,Whiting Petroleum,,,7422043,0,7.22773E+07,6.215824E+07,9741427,Crosslink,Natural Sand,,True,False,True,Sodium chloride,True
aa65195f-b274-4a20-a391-fa20064147ae,33105043720000,12/23/2017 4:56:10 PM,1/14/2018 4:56:55 PM,Whiting Petroleum,,,9670844,0,9.168654E+07,8.08013E+07,1.037781E+07,Crosslink,Natural Sand,,True,False,True,Sodium chloride,True
78a41e29-dc94-44bd-b5a0-134374148554,33053080090000,12/11/2017 6:00:00 AM,12/24/2017 6:00:00 AM,ConocoPhillips Company/Burlington Resources,,,6902700,0,6.866785E+07,5.788394E+07,1.034107E+07,Slickwater,Natural Sand,,True,False,True,Sodium chloride,True
50fc8975-ab61-4f61-83fe-45426b8449f7,33053080100000,12/11/2017 6:00:00 AM,12/24/2017 6:00:00 AM,ConocoPhillips Company/Burlington Resources,,,6709164,0,7.352788E+07,6.286232E+07,1.024715E+07,Slickwater,Natural Sand,,True,False,True,Sodium chloride,True
cc3de677-405b-4bc1-938c-ad64aa99b4de,33053080110000,12/11/2017 6:00:00 AM,12/24/2017 6:00:00 AM,ConocoPhillips Company/Burlington Resources,,,9893562,0,9.349262E+07,8.277158E+07,1.032381E+07,Slickwater,Natural Sand,,True,False,True,Sodium chloride,True
47c7d40b-fd65-4816-82b9-fc7012787636,35107235910000,,,,,,,,,,,Frac Type,,,False,False,False,,False
47c7d40b-fd65-4816-82b9-fc7012787636,35107235910000,,,,,,,,,,,Acid Type,,,False,False,False,,False
