WellId,API,CompletionDate,Formation,UpperPerf,UpperPerfTVD,LowerPerf,LowerPerfTVD,IPOil,IPGas,IPWater
b925f527-2141-47ca-9ace-331666289b66,4232932264,12/31/1990 12:00:00 AM,DEVONIAN,11539,0,11645,0,,,
b925f527-2141-47ca-9ace-331666289b66,4232932264,12/31/1990 12:00:00 AM,DEVONIAN,11539,0,11645,0,,,
4b3c87fb-55de-40b1-aa79-7764070b4e5b,4232936573,1/18/2011 12:00:00 AM,TREND AREA,8040,0,10364,0,80,130,155
4b3c87fb-55de-40b1-aa79-7764070b4e5b,4232936573,1/18/2011 12:00:00 AM,TREND AREA,8040,0,10364,0,,,
c7101f06-19ed-455f-8bde-e3266ffa4c7e,4232936572,9/10/2010 12:00:00 AM,CONSOLIDATED,7980,0,10850,0,,,
ebcde72a-89d5-4a34-9955-cf767acb0dd6,4232936546,2/23/2011 12:00:00 AM,TREND AREA,8318,0,10720,0,106,6,369
092b9157-92ac-43d8-8f6e-1bc8f4835783,4232930396,6/19/1977 12:00:00 AM,DEVONIAN,11549,0,11574,0,,,
092b9157-92ac-43d8-8f6e-1bc8f4835783,4232930396,3/9/1996 12:00:00 AM,DEVONIAN,0,0,0,0,,,
092b9157-92ac-43d8-8f6e-1bc8f4835783,4232930396,5/29/2010 12:00:00 AM,TREND AREA,10488,0,10661,0,17,52,72
092b9157-92ac-43d8-8f6e-1bc8f4835783,4232930396,,DEVONIAN,0,0,0,0,,,
2dc814c7-a294-49fb-b60c-dc81f23559e9,4232936544,2/4/2011 12:00:00 AM,TREND AREA,7855,0,9846,0,45,40,110
919986a9-b44a-419d-b261-cc81d890f99e,4232936275,8/14/2009 12:00:00 AM,TREND AREA,8240,0,10701,0,,,
b0dd6bb5-d06e-486b-8f56-a83cfab34e8b,4232936576,6/16/2010 12:00:00 AM,TREND AREA,7872,0,9791,0,55,40,83
048b3fa7-4e6d-4275-97d7-275cb946aaec,4232930247,,TREND AREA,3826,0,6424,0,,,
048b3fa7-4e6d-4275-97d7-275cb946aaec,4232930247,,TREND AREA,7552,0,9030,0,,,
c2bc8618-0b22-4a24-b056-0c512d57b712,4232936549,11/20/2010 12:00:00 AM,TREND AREA,7945,0,10030,0,80,86,119
d6778925-4f2e-413f-8583-4960e94c8cf0,4232936548,8/20/2010 12:00:00 AM,TREND AREA,7860,0,10152,0,31,40,131
2b81fb0d-9de0-442b-8a5a-2ece17002c49,4232936582,8/28/2010 12:00:00 AM,,7844,0,10200,0,18,65,149
2b81fb0d-9de0-442b-8a5a-2ece17002c49,4232936582,8/28/2010 12:00:00 AM,TREND AREA,0,0,0,0,,,
2b81fb0d-9de0-442b-8a5a-2ece17002c49,4232936582,12/6/2017 12:00:00 AM,TREND AREA,0,0,0,0,,,
2b81fb0d-9de0-442b-8a5a-2ece17002c49,4232936582,12/6/2017 12:00:00 AM,,0,0,0,0,,,
001f1377-3466-48b5-8ffe-309a82f96fb8,4232936475,4/23/2010 12:00:00 AM,TREND AREA,10310,0,10470,0,,,
5754a14d-7e15-423b-9a13-39615cc9aac8,4232932461,9/3/2010 12:00:00 AM,CONSOLIDATED,9600,0,10020,0,,,
5754a14d-7e15-423b-9a13-39615cc9aac8,4232932461,2/7/1992 12:00:00 AM,PENNSYLVANIAN,10424,0,10503,0,,,
5754a14d-7e15-423b-9a13-39615cc9aac8,4232932461,2/7/1992 12:00:00 AM,CANYON,10082,0,10114,0,,,
5754a14d-7e15-423b-9a13-39615cc9aac8,4232932461,,,10082,0,10114,0,,,
5754a14d-7e15-423b-9a13-39615cc9aac8,4232932461,9/3/2010 12:00:00 AM,WOLFCAMP,9600,0,10020,0,,,
5754a14d-7e15-423b-9a13-39615cc9aac8,4232932461,5/5/2000 12:00:00 AM,CONSOLIDATED,10082,0,10114,0,,,
5754a14d-7e15-423b-9a13-39615cc9aac8,4232932461,5/5/2000 12:00:00 AM,CANYON,10082,0,10114,0,,,
20c92d23-06ab-460c-b54c-a22c9212e368,4232936584,6/27/2010 12:00:00 AM,TREND AREA,8319,0,10452,0,12,30,0
5b03283f-f300-4015-84c3-3c622bed4e23,4232930421,10/1/1993 12:00:00 AM,ELLENBURGER,12874,0,13361,0,,,
5b03283f-f300-4015-84c3-3c622bed4e23,4232930421,2/7/1977 12:00:00 AM,ELLENBURGER,12874,0,13361,0,,,
5b03283f-f300-4015-84c3-3c622bed4e23,4232930421,8/29/2001 12:00:00 AM,ELLENBURGER,12874,0,13361,0,,,
4f96256b-14a1-4af7-ae78-f5a4ee4f0fef,4232936579,,,0,0,0,0,,,
09a56987-6b5a-4ac9-98e8-8f7f5b735f10,4232936201,7/26/2009 12:00:00 AM,CONSOLIDATED,10571,0,11033,0,,,
7f038d91-73f8-4f0f-99b6-b77f6e570f86,4232936583,10/2/2010 12:00:00 AM,TREND AREA,7918,0,9894,0,35,27,174
156e2873-9f98-4209-9b97-aeeea6af35b1,4232936578,8/8/2010 12:00:00 AM,TREND AREA,7870,0,10024,0,75,90,76
156e2873-9f98-4209-9b97-aeeea6af35b1,4232936578,4/10/2015 12:00:00 AM,TREND AREA,0,0,0,0,,,
2c29ca90-ee4a-4fd6-83b2-ef53baed0b44,4232936580,7/22/2010 12:00:00 AM,TREND AREA,7852,0,9876,0,14,3,195
2c29ca90-ee4a-4fd6-83b2-ef53baed0b44,4232936580,2/8/2012 12:00:00 AM,TREND AREA,7852,0,9876,0,,,
647b8644-f080-43ea-869e-4bf6018d81f7,4232936609,7/16/2010 12:00:00 AM,TREND AREA,8548,0,10360,0,110,83,388
647b8644-f080-43ea-869e-4bf6018d81f7,4232936609,2/24/2017 12:00:00 AM,TREND AREA,0,0,0,0,,,
288d1122-6d63-4b19-95a5-2c54031da21d,4232936612,3/14/2011 12:00:00 AM,TREND AREA,8454,0,10502,0,22,25,27
288d1122-6d63-4b19-95a5-2c54031da21d,4232936612,2/26/2016 12:00:00 AM,TREND AREA,0,0,0,0,,,
91e1cbd6-efb1-47fd-bfec-8317eff3bef3,4232936614,8/24/2010 12:00:00 AM,TREND AREA,7161,0,10041,0,61,68,328
ae438da8-5339-4ca3-8da2-a8bcfee9df01,4232936615,,,0,0,0,0,,,
