WellId,API,Name,ShortName,TopDepth,BaseDepth,MethodObtained,IsProducing,IsTarget
d2f25de3-ba21-4d9b-b918-04f026f04f06,4237139275,CABBALLOS,,,,,False,False
e3cccbb2-ae9e-4f24-8367-b29b6a4afdda,4237139151,BONE SPRINGS,,5840,,,False,False
0f852462-3661-445a-8f41-10ebdd31ce7d,4237139323,ATOKA,,0,,,False,False
4242947b-f320-462c-a13c-89ba4c515715,4237133539,MONTOYA,,5300,,,False,False
904e290e-0c19-4386-b016-045c8351162f,4237139661,MISSISSIPPIAN,,,,,False,False
4443e305-6d02-4a54-9aa0-734b818fae04,4237133075,SHALE,,7831,,,False,False
9d4a09d5-2425-4b51-912d-284b1abca5be,4237139299,WICHITA ALBANY,,4833,,,False,False
5a11b103-00a4-488c-afbf-1c192579b02a,4237139020,DELAWARE,,,,,False,False
35378313-afc8-40ee-aa27-df5a236e9188,4237138643,BASE CRETACEOUS,,,,,False,False
bd1453a8-99d0-4537-bdaf-c2d2c3ecf133,4237139384,DEVONIAN,,,,,False,False
3aadfc6b-4232-415c-a9c4-35f9fff9eec7,4237139387,MULTIPAY - UNIDENTIFIED,,,,,False,False
4242947b-f320-462c-a13c-89ba4c515715,4237133539,MISSISSIPPIAN,,,,,False,False
2a515f4e-9ebd-4ba8-8205-6be9967d3e26,4237139278,SAN ANDRES - USABLE QUALITY WATER ZONE; LOW VOLUME,,,,,False,False
9cef4484-fc12-49b4-9464-f67014fb2ff7,4237139303,TUBB,,,,,False,False
c7cbc066-d34f-4aec-8db6-d6aba962be94,4237139152,STRAWN,,7800,,,False,False
