API,WellId,CompletionDate,PackerDepth,TubingLowerDepth,TubingSize,TubingUpperDepth
4237100422,0126ad7e-339b-4aef-94e3-e4a043d89bb9,12/22/2012 12:00:00 AM,0,,2 3/8,1260
4237134610,acb18b67-fb86-48b6-848e-422818efe3fd,1/17/1984 12:00:00 AM,,,2 3/8,2681
4237138810,5ec9111c-0940-4445-930f-e4a886526a86,4/1/2012 12:00:00 AM,0,,2 7/8,7792
4237138847,e74d047c-d40f-4018-9681-b132bb1f8b86,10/12/2011 12:00:00 AM,0,,2 3/8,510
4237138847,e74d047c-d40f-4018-9681-b132bb1f8b86,10/12/2011 12:00:00 AM,0,,2 3/8,623
4237139167,69daa193-ea4d-4d5d-8b1d-b16650d137ba,9/16/2014 12:00:00 AM,9300,,2 7/8,9300
4237133580,89958df0-21c5-4311-9fe6-e52b42215673,7/9/1996 12:00:00 AM,0,,2 3/8,1347
4237133580,89958df0-21c5-4311-9fe6-e52b42215673,,0,,2 3/8,1458
4237133580,89958df0-21c5-4311-9fe6-e52b42215673,4/29/1994 12:00:00 AM,0,,2 3/8,1309
4237135755,296157ef-118d-423d-a8d1-e548ccda9ecf,,0,,2 3/8,1842
4237135755,296157ef-118d-423d-a8d1-e548ccda9ecf,12/24/2014 12:00:00 AM,0,,2 3/8,1790
4237135755,296157ef-118d-423d-a8d1-e548ccda9ecf,7/18/1986 12:00:00 AM,1404,,2 3/8,1413
4237139081,be43b5ef-2003-4a40-8106-b1a3d56bf32d,7/6/2013 12:00:00 AM,0,,2 7/8,7027
4237107159,011064af-83c9-400c-b7ff-42b19f440c90,10/14/2015 12:00:00 AM,0,,2 3/8,1689
4237107159,011064af-83c9-400c-b7ff-42b19f440c90,,0,,2 3/8,1534
4237107159,011064af-83c9-400c-b7ff-42b19f440c90,6/4/1996 12:00:00 AM,0,,2 3/8,1463
4237136604,c327debe-5a8f-4b82-b2d3-42b827b61ac2,7/19/1996 12:00:00 AM,0,,2,4172
4237136604,c327debe-5a8f-4b82-b2d3-42b827b61ac2,4/1/2013 12:00:00 AM,1647,,2 3/8,1647
4237138652,6d5ba139-58b8-4138-9edc-e59cfc99e268,9/29/2010 12:00:00 AM,0,,2 7/8,8946
4237132851,8bd48a0a-7ead-4286-8675-e5a37fe8305b,6/20/2020 12:00:00 AM,0,,2 3/8,1349
4237134392,f582327d-8f0e-4c90-b438-e5a54ba47959,4/1/1999 12:00:00 AM,0,,2 3/8,1864
4237134392,f582327d-8f0e-4c90-b438-e5a54ba47959,8/21/1996 12:00:00 AM,0,,2 3/8,1822
4237134392,f582327d-8f0e-4c90-b438-e5a54ba47959,,0,,2 3/8,2198
4237133683,6542552f-11f9-4868-ba70-b28a6a735905,9/7/1989 12:00:00 AM,16917,,3 1/2,18037
4237133683,6542552f-11f9-4868-ba70-b28a6a735905,5/21/1990 12:00:00 AM,16683,,3 1/2,16716
4237139151,e3cccbb2-ae9e-4f24-8367-b29b6a4afdda,6/22/2014 12:00:00 AM,7504,,2 7/8,7504
4237135407,99ebaa73-9d98-4d2c-bf37-430adc4b2b69,6/14/1985 12:00:00 AM,1129,,2 3/8,1234
4237139178,4aadfc9f-0a57-47e8-80b7-b2b7e4dfeb22,8/20/2015 12:00:00 AM,7700,,2 3/8,7700
4237134662,4a0358ae-c9b4-432b-9800-b2fa8ecdf323,4/7/2016 12:00:00 AM,0,,2 3/8,1802
4237134662,4a0358ae-c9b4-432b-9800-b2fa8ecdf323,,0,,2 3/8,1697
4237134662,4a0358ae-c9b4-432b-9800-b2fa8ecdf323,9/11/1984 12:00:00 AM,0,,2 7/8,1400
4237107758,12637c46-2063-4485-a16d-b304e91e56a6,11/23/1994 12:00:00 AM,1355,,2 3/8,1696
4237139062,f0afe752-ba4b-43c5-a91c-434518c1d378,5/10/2014 12:00:00 AM,0,,2 7/8,1496
4237107758,12637c46-2063-4485-a16d-b304e91e56a6,11/8/2010 12:00:00 AM,0,,2 3/8,1800
4237134147,c5dc002b-c038-416f-8a72-b3206925bbae,,0,,2 3/8,1513
4237134147,c5dc002b-c038-416f-8a72-b3206925bbae,2/20/2017 12:00:00 AM,0,,2 3/8,1354
4237134147,c5dc002b-c038-416f-8a72-b3206925bbae,,0,,2 3/8,1290
4237134147,c5dc002b-c038-416f-8a72-b3206925bbae,12/25/1997 12:00:00 AM,0,,2 7/8,1267
4237134934,a45f232d-ebc3-4eb7-af7b-4363a13a084c,,0,,2 3/8,1432
4237134934,a45f232d-ebc3-4eb7-af7b-4363a13a084c,10/26/1984 12:00:00 AM,1362,,2 3/8,1424
4237134934,a45f232d-ebc3-4eb7-af7b-4363a13a084c,,0,,2 3/8,1664
4237104253,1bc2107a-f4a9-4fab-8896-438016c8a2ad,5/25/2010 12:00:00 AM,0,,2 3/8,0
4237139140,ef07f702-4d90-45a4-bd23-b377a7007b33,10/23/2014 12:00:00 AM,0,,2 7/8,6514
4237104253,1bc2107a-f4a9-4fab-8896-438016c8a2ad,7/1/2014 12:00:00 AM,1184,,2 3/8,1184
4237135387,e91f4ccf-ba83-45e2-9965-b37b2965daa2,7/12/2016 12:00:00 AM,0,,2 3/8,1991
4237139231,1ad9c6d8-6434-43bd-840b-e67f52a50179,1/30/2015 12:00:00 AM,0,,2 3/8,480
4237135387,e91f4ccf-ba83-45e2-9965-b37b2965daa2,10/28/1985 12:00:00 AM,1416,,2 3/8,1518
4237135387,e91f4ccf-ba83-45e2-9965-b37b2965daa2,,0,,2 3/8,1471
4237134201,fd690f12-161f-4f6e-b097-b385a1b21618,5/22/2015 12:00:00 AM,0,,2 3/8,1753
4237134201,fd690f12-161f-4f6e-b097-b385a1b21618,,0,,2 3/8,1684
4237137785,857913a0-d909-4b1e-a321-e6c143f2ac19,12/18/2015 12:00:00 AM,1359,,2 3/8,1350
4237137785,857913a0-d909-4b1e-a321-e6c143f2ac19,,5709,,2 3/8,5749
4237138777,f0177293-3948-4d25-9f94-e6f003bd5902,6/24/2011 12:00:00 AM,0,,2 3/8,692
4237135223,ba6972d6-0d43-49d0-b907-b3cdf093d71e,7/24/1985 12:00:00 AM,0,,3 1/2,1380
4237135223,ba6972d6-0d43-49d0-b907-b3cdf093d71e,5/13/2011 12:00:00 AM,0,,3 1/2,1391
4237138731,3058d8db-b567-43e9-8fa1-43e0dab7f069,9/14/2011 12:00:00 AM,0,,2 3/8,6360
4237138592,b9e367d1-6855-4457-90b4-43f1960b6fff,7/1/2010 12:00:00 AM,10559,,2 3/8,10559
4237136100,8d702620-9a9c-4695-b114-e774b7466f6c,9/13/1988 12:00:00 AM,1378,,2 3/8,1508
4237136100,8d702620-9a9c-4695-b114-e774b7466f6c,,0,,2 3/8,1692
4237131459,aad3dc2e-d033-43e1-9f3d-b465b71e4987,7/6/2012 12:00:00 AM,2825,,2 7/8,3265
4237136100,8d702620-9a9c-4695-b114-e774b7466f6c,9/18/1993 12:00:00 AM,1380,,2 3/8,1508
4237132459,5e566c74-9500-437d-9662-b4bf6f9083e9,5/20/2018 12:00:00 AM,0,,2 7/8,3076
4237139132,1f449e16-950d-4146-98b3-e788de98a627,8/11/2014 12:00:00 AM,6150,,2 7/8,6150
4237138867,b3608d2e-dbfa-4f6a-8abd-44265ce5c56f,3/30/2012 12:00:00 AM,0,,2 7/8,3031
4237138724,099cc676-be22-4c2e-aa5d-44477621ed37,10/18/2011 12:00:00 AM,0,,2 3/8,480
4237134731,6caaeed3-0e15-4362-8695-e7dec1cb27be,4/8/2010 12:00:00 AM,0,,2 3/8,1557
4237134731,6caaeed3-0e15-4362-8695-e7dec1cb27be,4/18/2020 12:00:00 AM,0,,2 3/8,1529
4237134731,6caaeed3-0e15-4362-8695-e7dec1cb27be,6/13/1984 12:00:00 AM,1360,,2 3/8,1401
4237134731,6caaeed3-0e15-4362-8695-e7dec1cb27be,,0,,2 3/8,1568
4237138950,6f2281d8-9431-45e1-aea8-b51f97c320d5,9/27/2012 12:00:00 AM,0,,2 3/8,473
4237138915,351d43c8-4bf0-41d3-a9eb-b5224f8bda72,9/23/2012 12:00:00 AM,0,,2 3/8,435
4237138824,4d81cfe1-ee10-4bbc-8f50-b53a9602c3a5,9/11/2011 12:00:00 AM,0,,2 3/8,676
4237132825,5a4625a1-1542-4504-b605-b5414d4019b6,7/15/2015 12:00:00 AM,0,,2 3/8,1916
4237132825,5a4625a1-1542-4504-b605-b5414d4019b6,,0,,2 3/8,1679
4237132825,5a4625a1-1542-4504-b605-b5414d4019b6,,0,,2 3/8,1717
4237132825,5a4625a1-1542-4504-b605-b5414d4019b6,7/29/1998 12:00:00 AM,0,,2 3/8,1582
4237136111,0ba45f1f-e8c2-42f1-bee6-b54dcfad4f01,12/19/2013 12:00:00 AM,0,,2 3/8,1633
4237136111,0ba45f1f-e8c2-42f1-bee6-b54dcfad4f01,,1358,,2 3/8,1358
4237136111,0ba45f1f-e8c2-42f1-bee6-b54dcfad4f01,,4599,,2 3/8,4599
4237136111,0ba45f1f-e8c2-42f1-bee6-b54dcfad4f01,6/8/1994 12:00:00 AM,4265,,2 3/8,4265
4237136111,0ba45f1f-e8c2-42f1-bee6-b54dcfad4f01,,1358,,2 3/8,1358
4237134672,b53efdcc-9b83-4949-9df4-99d354233fa7,8/25/2016 12:00:00 AM,0,,2 3/8,1961
4237134672,b53efdcc-9b83-4949-9df4-99d354233fa7,,0,,2 3/8,1682
4237134672,b53efdcc-9b83-4949-9df4-99d354233fa7,7/20/1984 12:00:00 AM,1342,,2 3/8,1426
4237134672,b53efdcc-9b83-4949-9df4-99d354233fa7,8/20/1996 12:00:00 AM,0,,2 3/8,1494
4237138797,21a79f0e-f030-4045-956e-99f5469699f9,5/10/2011 12:00:00 AM,0,,2 7/8,9080
4237138797,21a79f0e-f030-4045-956e-99f5469699f9,12/7/2012 12:00:00 AM,6902,,2 7/8,6895
4237107185,23a73825-09aa-4b45-9490-9a037920b3e6,,0,,2 3/8,1686
4237107185,23a73825-09aa-4b45-9490-9a037920b3e6,6/26/2013 12:00:00 AM,0,,2 3/8,1647
4237107185,23a73825-09aa-4b45-9490-9a037920b3e6,1/28/1998 12:00:00 AM,0,,2 3/8,1596
4237134502,26f8b17a-d341-410b-a598-9a7a9c2b7d9f,3/15/2011 12:00:00 AM,0,,2 3/8,2038
4237134502,26f8b17a-d341-410b-a598-9a7a9c2b7d9f,5/16/2013 12:00:00 AM,0,,2 3/8,1996
4237134502,26f8b17a-d341-410b-a598-9a7a9c2b7d9f,10/18/1996 12:00:00 AM,0,,2 3/8,1888
4237134502,26f8b17a-d341-410b-a598-9a7a9c2b7d9f,11/4/1983 12:00:00 AM,1734,,2 3/8,1796
4237134502,26f8b17a-d341-410b-a598-9a7a9c2b7d9f,,0,,2 3/8,2077
4237137097,9e4f67d7-69ce-459f-9966-9a876dce755c,12/25/2014 12:00:00 AM,4900,,4 1/2,4900
4237137097,9e4f67d7-69ce-459f-9966-9a876dce755c,,10318,,2 3/8,10318
4237134143,e2aacb96-bbf5-4a43-8557-2ae742a001f5,6/21/2014 12:00:00 AM,1117,,3 1/2,1119
4237134143,e2aacb96-bbf5-4a43-8557-2ae742a001f5,11/27/1994 12:00:00 AM,0,,2 3/8,1230
4237134143,e2aacb96-bbf5-4a43-8557-2ae742a001f5,4/20/1996 12:00:00 AM,0,,2 3/8,1256
4237134143,e2aacb96-bbf5-4a43-8557-2ae742a001f5,8/27/1993 12:00:00 AM,1102,,2 3/8,1232
4237136309,3d1dc164-73a3-4481-be51-2af0307c6e54,9/30/1997 12:00:00 AM,2260,,4 1/2,2269
4237136309,3d1dc164-73a3-4481-be51-2af0307c6e54,5/2/2013 12:00:00 AM,0,,3 1/2,5420
4237136309,3d1dc164-73a3-4481-be51-2af0307c6e54,2/22/2013 12:00:00 AM,0,,3 1/2,5623
4237136309,3d1dc164-73a3-4481-be51-2af0307c6e54,8/31/2013 12:00:00 AM,0,,3 1/2,5021
4237102067,4a2b41c8-3b23-4946-ae12-2b295f196a2e,1/16/2010 12:00:00 AM,0,,2 3/8,0
4237138707,c5445fa6-57ca-4ff0-8a22-2b2f197bc3da,8/15/2011 12:00:00 AM,0,,2 3/8,537
4237138707,c5445fa6-57ca-4ff0-8a22-2b2f197bc3da,6/28/2013 12:00:00 AM,473,,2 3/8,497
4237138655,c3717152-a614-438a-a02c-9b0dded155e3,7/17/2010 12:00:00 AM,0,,2 3/8,460
4237135969,2ac8d1e9-6a81-4df9-aa06-2b36d25bcd12,10/5/1996 12:00:00 AM,0,,2 3/8,1527
4237135969,2ac8d1e9-6a81-4df9-aa06-2b36d25bcd12,4/29/2005 12:00:00 AM,0,,2 3/8,1810
4237135969,2ac8d1e9-6a81-4df9-aa06-2b36d25bcd12,12/23/1987 12:00:00 AM,1372,,2 3/8,1503
4237135969,2ac8d1e9-6a81-4df9-aa06-2b36d25bcd12,3/29/2016 12:00:00 AM,0,,2 3/8,1950
4237135969,2ac8d1e9-6a81-4df9-aa06-2b36d25bcd12,5/20/1994 12:00:00 AM,0,,2 3/8,1501
4237138989,be3ff3b8-9ebf-463e-8b62-2b7f0b2904e4,3/5/2013 12:00:00 AM,0,,2 3/8,2347
4237138858,40c2cc1a-0ef6-497c-8e39-2beaaafa70ac,1/25/2012 12:00:00 AM,0,,2 7/8,7220
4237135721,977b1f47-1951-4e05-bc38-2bf65f54d6b9,9/8/2015 12:00:00 AM,0,,2 3/8,1605
4237135721,977b1f47-1951-4e05-bc38-2bf65f54d6b9,10/10/2012 12:00:00 AM,0,,2 3/8,1635
4237135721,977b1f47-1951-4e05-bc38-2bf65f54d6b9,,0,,2 3/8,1626
4237135721,977b1f47-1951-4e05-bc38-2bf65f54d6b9,4/14/1986 12:00:00 AM,1345,,2 3/8,1445
4237135005,66168ba0-4956-4d6f-8eb6-2c4698796a79,5/7/1995 12:00:00 AM,1350,,2 3/8,1459
4237135005,66168ba0-4956-4d6f-8eb6-2c4698796a79,9/17/1984 12:00:00 AM,1335,,2 3/8,1385
4237138489,cf412817-79a5-4abc-87ea-9ba4d71c911f,,0,,2 3/8,7705
4237135005,66168ba0-4956-4d6f-8eb6-2c4698796a79,,0,,2 3/8,1550
4237132808,7febfaf8-e635-4081-bdd5-2c59df6e99a6,10/1/1996 12:00:00 AM,0,,2 3/8,1592
4237132808,7febfaf8-e635-4081-bdd5-2c59df6e99a6,,0,,2 3/8,1690
4237132808,7febfaf8-e635-4081-bdd5-2c59df6e99a6,11/8/2012 12:00:00 AM,0,,2 3/8,1954
4237132808,7febfaf8-e635-4081-bdd5-2c59df6e99a6,,0,,2 3/8,1713
4237138709,fc2f9fc2-acbf-467e-aad1-9bd01af1ab76,2/28/2011 12:00:00 AM,0,,2 3/8,495
4237134316,d80bb6ff-2359-4367-afbf-9bd08fd2b63c,5/10/2013 12:00:00 AM,0,,2 3/8,1957
4237134316,d80bb6ff-2359-4367-afbf-9bd08fd2b63c,,0,,2 3/8,2279
4237134316,d80bb6ff-2359-4367-afbf-9bd08fd2b63c,9/24/1996 12:00:00 AM,0,,2 3/8,1762
4237134679,e27b84f8-e2cc-45f4-bb93-9bd69443d962,5/15/2010 12:00:00 AM,0,,2 3/8,1512
4237134679,e27b84f8-e2cc-45f4-bb93-9bd69443d962,3/9/1994 12:00:00 AM,1294,,2 3/8,1429
4237134679,e27b84f8-e2cc-45f4-bb93-9bd69443d962,6/19/1984 12:00:00 AM,1310,,2 3/8,1375
4237138853,974a2281-a322-4d2a-8a0e-9be9dd4fffb1,10/12/2011 12:00:00 AM,0,,2 3/8,531
4237138853,974a2281-a322-4d2a-8a0e-9be9dd4fffb1,2/16/2012 12:00:00 AM,0,,2 3/8,472
4237138733,9a58d965-3516-4144-84ab-2cbb246db249,3/31/2011 12:00:00 AM,0,,2 3/8,3507
4237135634,9a4c131f-f7cb-4160-bf1a-2d0080d73691,10/31/1997 12:00:00 AM,0,,2 7/8,1535
4237135634,9a4c131f-f7cb-4160-bf1a-2d0080d73691,,0,,2 3/8,1677
4237135634,9a4c131f-f7cb-4160-bf1a-2d0080d73691,2/6/1986 12:00:00 AM,1365,,2 3/8,1435
4237135634,9a4c131f-f7cb-4160-bf1a-2d0080d73691,2/6/1986 12:00:00 AM,1365,,2 3/8,4353
4237135634,9a4c131f-f7cb-4160-bf1a-2d0080d73691,12/20/1997 12:00:00 AM,0,,2 7/8,1584
4237135449,d027c3e0-3817-4220-a63c-2d07f050e51f,,0,,2 3/8,1514
4237135449,d027c3e0-3817-4220-a63c-2d07f050e51f,12/7/1998 12:00:00 AM,0,,2 3/8,1390
4237135449,d027c3e0-3817-4220-a63c-2d07f050e51f,10/9/1985 12:00:00 AM,0,,2 7/8,1342
4237181912,0e59a974-5943-416a-ad3a-9c6194adf325,5/13/2010 12:00:00 AM,0,,2 3/8,0
4237139176,353ece30-5510-4ee0-a98b-2d2c6868191a,8/17/2015 12:00:00 AM,6990,,2 7/8,6990
4237134130,eab853b4-5058-40f0-b51d-2d2cabf54809,6/15/1996 12:00:00 AM,0,,3 1/2,1180
4237134130,eab853b4-5058-40f0-b51d-2d2cabf54809,4/30/1997 12:00:00 AM,0,,3 1/2,1205
4237134130,eab853b4-5058-40f0-b51d-2d2cabf54809,9/29/2016 12:00:00 AM,0,,2 3/8,1254
4237134644,ab065dc3-71f9-412d-854f-9ca69e0f785e,8/15/1996 12:00:00 AM,0,,2 3/8,1624
4237134644,ab065dc3-71f9-412d-854f-9ca69e0f785e,,0,,2 3/8,1652
4237134644,ab065dc3-71f9-412d-854f-9ca69e0f785e,,0,,2 3/8,1708
4237134644,ab065dc3-71f9-412d-854f-9ca69e0f785e,9/8/1993 12:00:00 AM,1460,,2 3/8,1598
4237134644,ab065dc3-71f9-412d-854f-9ca69e0f785e,4/22/1999 12:00:00 AM,0,,2 3/8,1650
4237134644,ab065dc3-71f9-412d-854f-9ca69e0f785e,3/19/1984 12:00:00 AM,1462,,2 3/8,1561
4237139202,ca24275b-6a2e-40b2-9ad6-2d9e353a170d,8/13/2014 12:00:00 AM,0,,2 7/8,3333
4237105384,530c1df5-089a-4aec-b641-2db0963cccc7,5/1/1970 12:00:00 AM,5049,,2 3/8,5049
4237138900,20364f8a-4db9-4685-b8d4-2dccea2b160e,7/20/2012 12:00:00 AM,0,,2 3/8,380
4237139121,99e4fd03-9471-43e5-b594-9cd1924f1344,2/7/2014 12:00:00 AM,1714,,2 3/8,1720
4237135382,90f1b4d2-e16c-4819-a3e9-2e1d011baca8,1/10/1996 12:00:00 AM,0,,2 3/8,1574
4237135382,90f1b4d2-e16c-4819-a3e9-2e1d011baca8,10/2/1985 12:00:00 AM,1431,,2 3/8,1534
4237132745,d6e23f16-d6d9-44fa-9db0-2e4c7dc27051,,0,,2 3/8,1754
4237132745,d6e23f16-d6d9-44fa-9db0-2e4c7dc27051,2/9/2020 12:00:00 AM,0,,2 3/8,1680
4237132745,d6e23f16-d6d9-44fa-9db0-2e4c7dc27051,8/10/1996 12:00:00 AM,0,,2 3/8,1606
4237132745,d6e23f16-d6d9-44fa-9db0-2e4c7dc27051,1/24/1996 12:00:00 AM,0,,2 3/8,1576
4237132745,d6e23f16-d6d9-44fa-9db0-2e4c7dc27051,12/30/2016 12:00:00 AM,0,,2 3/8,1753
4237139147,c225da26-3a32-4b6e-935e-9d74592d8fce,4/1/2015 12:00:00 AM,0,,2 3/8,10156
4237106063,f532c68c-346b-4f0e-a7d6-2f3dc8a9ad33,6/17/2015 12:00:00 AM,0,,2 3/8,2110
4237106063,f532c68c-346b-4f0e-a7d6-2f3dc8a9ad33,2/25/1998 12:00:00 AM,0,,2 3/8,1926
4237106063,f532c68c-346b-4f0e-a7d6-2f3dc8a9ad33,6/10/1995 12:00:00 AM,0,,2 3/8,1900
4237134732,ceb79a8e-55e6-4b96-84ea-2f74fdaaac2a,8/10/1984 12:00:00 AM,1357,,2 3/8,1429
4237134732,ceb79a8e-55e6-4b96-84ea-2f74fdaaac2a,9/18/2003 12:00:00 AM,0,,2 3/8,1754
4237134732,ceb79a8e-55e6-4b96-84ea-2f74fdaaac2a,4/2/2010 12:00:00 AM,0,,2 3/8,1640
4237134370,a2a1ee68-491b-4e18-b229-2f7944bf4b65,9/10/1998 12:00:00 AM,0,,2 3/8,1663
4237134370,a2a1ee68-491b-4e18-b229-2f7944bf4b65,6/29/2016 12:00:00 AM,0,,2 3/8,2089
4237134370,a2a1ee68-491b-4e18-b229-2f7944bf4b65,1/22/1993 12:00:00 AM,1486,,2 3/8,1614
4237134370,a2a1ee68-491b-4e18-b229-2f7944bf4b65,8/15/1997 12:00:00 AM,0,,2 3/8,1614
4237134370,a2a1ee68-491b-4e18-b229-2f7944bf4b65,,0,,2 3/8,1748
4237133846,2b300c11-1d75-4518-9f98-2fea35994814,6/1/2011 12:00:00 AM,0,,2 3/8,1701
4237133846,2b300c11-1d75-4518-9f98-2fea35994814,7/17/1997 12:00:00 AM,0,,2 7/8,1426
4237138860,73699dcf-52b0-4ebc-bc61-22d91a711aeb,11/10/2011 12:00:00 AM,0,,2 3/8,832
4237135272,dc46a60a-9b1f-49e5-95c5-1804f03596e3,8/29/1985 12:00:00 AM,1310,,2 3/8,1319
4237135272,dc46a60a-9b1f-49e5-95c5-1804f03596e3,1/17/2014 12:00:00 AM,1308,,2 7/8,1343
4237135272,dc46a60a-9b1f-49e5-95c5-1804f03596e3,12/4/1997 12:00:00 AM,1296,,2 3/8,1278
4237138819,0de546dc-3a33-461d-89d3-180ac046ccc6,9/8/2011 12:00:00 AM,7564,,2 7/8,7560
4237138819,0de546dc-3a33-461d-89d3-180ac046ccc6,9/8/2011 12:00:00 AM,0,,,0
4237138646,037c6bc5-9749-44e3-ba06-18769abed3ea,6/6/2010 12:00:00 AM,5622,,2 3/8,5640
4237132431,7f491a01-f262-4cb7-b308-19a800d218ba,2/7/1979 12:00:00 AM,0,,2 3/8,7017
4237132431,7f491a01-f262-4cb7-b308-19a800d218ba,10/20/2012 12:00:00 AM,0,,2 3/8,1724
4237132431,7f491a01-f262-4cb7-b308-19a800d218ba,2/7/1979 12:00:00 AM,0,,2 3/8,7017
4237135980,f68bd9b4-f116-4a5d-8aa6-1a1bc6426a1e,9/13/2012 12:00:00 AM,0,,3 1/2,1200
4237135980,f68bd9b4-f116-4a5d-8aa6-1a1bc6426a1e,10/6/1987 12:00:00 AM,0,,3 1/2,1315
4237134180,b64c831e-5653-47ae-8878-1a6f8fe167b8,3/24/2016 12:00:00 AM,0,,2 3/8,1743
4237134180,b64c831e-5653-47ae-8878-1a6f8fe167b8,3/13/1996 12:00:00 AM,0,,2 3/8,1448
4237134180,b64c831e-5653-47ae-8878-1a6f8fe167b8,,0,,2 3/8,1730
4237134180,b64c831e-5653-47ae-8878-1a6f8fe167b8,2/10/1995 12:00:00 AM,0,,2 3/8,1420
4237134671,2550c900-7d7c-4dff-84bf-1a840486298a,11/25/1997 12:00:00 AM,0,,2 7/8,1573
4237134671,2550c900-7d7c-4dff-84bf-1a840486298a,5/18/1984 12:00:00 AM,1416,,2 3/8,1483
4237134671,2550c900-7d7c-4dff-84bf-1a840486298a,7/26/1994 12:00:00 AM,0,,2 3/8,1548
4237135529,4faf9a31-6c30-4b74-a857-1ac7df062d92,7/19/1985 12:00:00 AM,1526,,2 7/8,1523
4237135529,4faf9a31-6c30-4b74-a857-1ac7df062d92,7/19/1985 12:00:00 AM,1526,,2 7/8,1523
4237135529,4faf9a31-6c30-4b74-a857-1ac7df062d92,7/19/1985 12:00:00 AM,1526,,2 7/8,1523
4237107151,14178858-ca47-45f8-b96f-1ad0749fa093,9/27/2012 12:00:00 AM,0,,2 3/8,1665
4237107151,14178858-ca47-45f8-b96f-1ad0749fa093,2/17/1994 12:00:00 AM,1394,,2 3/8,1491
4237107151,14178858-ca47-45f8-b96f-1ad0749fa093,,0,,2 3/8,1587
4237135631,bca4e910-c749-4792-b598-1b8583089e86,,0,,2 3/8,1536
4237135631,bca4e910-c749-4792-b598-1b8583089e86,,0,,2 3/8,1502
4237135631,bca4e910-c749-4792-b598-1b8583089e86,1/22/1986 12:00:00 AM,1245,,2 3/8,1314
4237135631,bca4e910-c749-4792-b598-1b8583089e86,3/6/2014 12:00:00 AM,0,,2 3/8,1698
4237138979,edb364cd-a8ff-4f07-adc1-1b85ca5e6289,1/4/2013 12:00:00 AM,0,,2 3/8,3845
4237139020,5a11b103-00a4-488c-afbf-1c192579b02a,1/19/2013 12:00:00 AM,0,,2 3/8,1790
4237134177,b297e4a3-1777-4b43-b031-1cd9b65e2317,3/17/2016 12:00:00 AM,0,,2 3/8,1850
4237134177,b297e4a3-1777-4b43-b031-1cd9b65e2317,,0,,2 3/8,1676
4237134177,b297e4a3-1777-4b43-b031-1cd9b65e2317,2/25/1994 12:00:00 AM,1511,,2 3/8,1640
4237135246,de0c8f06-552d-451e-aa0d-1ce7fbc5044f,,0,,2 3/8,1837
4237135246,de0c8f06-552d-451e-aa0d-1ce7fbc5044f,11/11/1985 12:00:00 AM,1602,,2 3/8,1612
4237135246,de0c8f06-552d-451e-aa0d-1ce7fbc5044f,5/9/2012 12:00:00 AM,0,,3 1/2,1593
4237137246,6b8449fa-d966-4edc-80b9-1da7dd18c88d,9/1/2016 12:00:00 AM,0,,2 3/8,6665
4237137246,6b8449fa-d966-4edc-80b9-1da7dd18c88d,,6625,,2 3/8,6656
4237135695,d0bca8cb-b9b1-4723-9aab-1e26340a156d,6/13/1996 12:00:00 AM,0,,2 3/8,1888
4237135695,d0bca8cb-b9b1-4723-9aab-1e26340a156d,2/18/2015 12:00:00 AM,0,,2 3/8,2248
4237135695,d0bca8cb-b9b1-4723-9aab-1e26340a156d,3/1/1986 12:00:00 AM,1730,,2 3/8,1831
4237138911,e16b0218-99b6-4be5-8d8c-1e5bfe5715f9,1/8/2013 12:00:00 AM,879,,2 3/8,876
4237132849,c5c245ba-9499-42f4-b1c9-7ecc140503a0,8/22/2013 12:00:00 AM,0,,2 3/8,1994
4237132849,c5c245ba-9499-42f4-b1c9-7ecc140503a0,5/6/1995 12:00:00 AM,0,,2 3/8,1803
4237132849,c5c245ba-9499-42f4-b1c9-7ecc140503a0,,0,,2 3/8,1977
4237132849,c5c245ba-9499-42f4-b1c9-7ecc140503a0,2/17/1999 12:00:00 AM,0,,2 3/8,1845
4237132849,c5c245ba-9499-42f4-b1c9-7ecc140503a0,12/22/1994 12:00:00 AM,0,,2 3/8,1768
4237132849,c5c245ba-9499-42f4-b1c9-7ecc140503a0,8/5/1994 12:00:00 AM,0,,2 3/8,1768
4237132418,6214d63c-69d7-468f-899f-7f185c2569fb,10/27/2011 12:00:00 AM,6991,,2 7/8,6991
4237132418,6214d63c-69d7-468f-899f-7f185c2569fb,12/27/2012 12:00:00 AM,6686,,2 7/8,6686
4237139046,5a2e5da2-d3b7-4619-b843-7f22a4e0d0ba,8/19/2013 12:00:00 AM,0,,2 3/8,2927
4237139057,0c79a0e0-645b-4b71-a1b5-5d58b1535fd1,5/21/2013 12:00:00 AM,0,,2 7/8,10377
4237138793,b90687b4-e931-4654-9993-5d733dc36476,7/1/2015 12:00:00 AM,0,,2 3/8,390
4237138725,93b1b081-87eb-49f5-91bf-5d9e72f41245,6/25/2012 12:00:00 AM,0,,2 3/8,430
4237138961,39fc5571-4ab8-4f0e-a741-5df8e06ed46f,9/1/2014 12:00:00 AM,0,,2 3/8,1527
4237107081,92b6f3f2-521a-439b-8063-5e078aef4c4e,11/4/1935 12:00:00 AM,0,,2 3/8,1772
4237107081,92b6f3f2-521a-439b-8063-5e078aef4c4e,6/7/2011 12:00:00 AM,0,,2 3/8,2024
4237107081,92b6f3f2-521a-439b-8063-5e078aef4c4e,10/15/1996 12:00:00 AM,0,,2 3/8,1803
4237107081,92b6f3f2-521a-439b-8063-5e078aef4c4e,,0,,2 3/8,2012
