WellId,API,Supplier,Purpose,TradeName,IngredientName,CASNumber,PercentOfTotalFluid,IngredientMass
0e1378d4-80ef-4eae-8c59-ababbb66a70a,4237139093,"CHEMPLEX,L. C.",Corrosion Inhibitor,I-122,AMPHOTERIC SURFACTANT,,0.0004423869,228.0823
3e184acd-990b-47f5-a727-e489777abb0f,4237139302,,Hazardous and Non-Hazardous Ingredients,,ACETIC ACID,,0.0008200263,2258
598b6eba-30f2-4967-990c-509675ac1ef6,4237138924,CHEMPLEX,Carrier/Base Fluid,Plexgel 907,26-OCTADIEN-1-OL 37-DIMETHYL- 2E-,106-2-4--1,0.01073391,18.05
1d7e5a1e-935b-4752-baf8-6bb17c285f71,4237139564,CHEMPLEX,Polymer,Plexgel 907L-E,ALKYLBENZENE SULFONATE COMPD WITH TIETHANOLAMINE,,0.002395656,3611.522
27c75e5b-b0c0-4808-b2f4-ab2374aec215,4237139417,,,,FATTY ACIDS TALL OIL REACTION PRODUCTS WITH ACETOPHENONE FORMALDEHYDE AND THIOUREA HYDROCHLORIDES-TS,68188-4-0--9,0.00019,439.3126
27c75e5b-b0c0-4808-b2f4-ab2374aec215,4237139417,,,,AMMONIUM CHLORIDE,12125-0-2--9,0.00134,3098.31
5f901704-edfd-4657-b8ff-a476f8de6ed3,4237139483,SCHLUMBERGER,Low Temperature Fiber,J622,ACID,,0,0
53104f02-c3e6-467a-b911-203399dabdb6,4237139139,BOSQUE,Biocide,Technical Sodium Chlorite Solution,IRIDIUM,,0.0001386858,59.95
e29ca031-75da-47ff-af7f-01d23bd63796,4237139150,CHEMPLEX,Iron Reducing Agent,AIR-301,MERCAPTOETHANOL,60-2-4--2,0.01753639,364.885
54a7511e-032f-4616-9786-93d4c6037036,4237139342,CHEMPLEX,Surfactants,S-222,AMMONIUM SALT,,0.06115561,189.5182
85829064-8909-40dd-8ce7-e0e86384439a,4237139056,IMPACT CHEMICAL,Biocide,MB GA-15,WATER,8028-7-7--1,0.01476442,1207.026
063128ba-1385-4a01-be4d-8efdaf54fe3c,4237139210,0,0,FE-1,2-HYDROXYPROPANE-123-TRICARBOSYLIC ACID,77-9-2--9,0.002237739,143.084
75abd506-ebbb-4763-8785-71116dc7f75a,4237139348,PRODUCERS SERVICE CORPORATION,Biocide,Pro Bio 714,QUATERNARY AMMONIUM COMPOUNDS CHLORIDES,68989-0-0--4,0.0005924281,14.467
90704fb0-9887-4954-a457-e3762f983e30,4237139300,WFT,Inhibitor,WSI-686L,AMMONIUM CHLORIDE,12125-0-2--9,0.001158991,23764.24
327ae9a4-0068-49d7-b504-eb77e882734f,4237139214,CHEMPLEX,"Borate Crosslinker ",Plexbor 97,SODIUM MEABORATE TETRAHYDRATE,35585-5-8--1,0.02904776,52.941
b9f5ffdb-7f97-4fa6-8c1e-ca38dda70928,4237139438,,,,NN-DOMETHYL FORMAMIDE,68-1-2--2,0.000137,435.72
948993fc-69d0-4f87-9a94-f3164d5c35db,4237139298,,Hazardous and Non-Hazardous Ingredients,,SODIUM PERBONATE TERAHYDRATE,10486-0-0--7,0.003137756,1320
f83f9c8b-daec-4d17-b26e-0317f0cfd8a7,4237139260,,Other Ingredient(s),,SORBITAN MONOOLEATE POLYOXYETHYLENE,9005-6-5--6,0.0004448071,248
2e90f9b9-1e8a-4608-b70b-c1828c8686e0,4237139276,C&J WELL SERVICES,Stimulation/cementing additive,FR-1,C10-C16 ETHOXYLATED ALCOHOLS,68002-9-7--1,9.36601E-05,40.734
7d67cbbf-e8d8-41ce-86d7-9c26757a28f3,4237139274,C&J WELL SERVICES,Sand - Bulk - Texas,TX Specific 100 mesh Sand,ISOPROPYL AMINE,75-3-1--0,,
eecb80be-38f3-4390-9a88-365632f4306b,4237139002,REEF,Breaker,GB-210,ALKYLBENZENE SULFONATE COMPD WITH TIETHANOLAMINE,,0.05015016,16148
ef07f702-4d90-45a4-bd23-b377a7007b33,4237139140,ASK,Gelling Agents,SG-15M,PETROLEUM DISTILLATE,64742-4-7--8,0.09616823,9815.046
4cd9d866-6157-4b3e-be15-b012a852a241,4237139227,NABORS COMPLETION AND PRODUCTION SERVICES,Other Ingredients,Other Ingredients,SURFACTANT,68603-4-2--9,0.000878,139.1539
14646344-65f5-4d6f-ad87-4d0a06c97684,4237139409,,,,IRIDIUM,,2.499728E-05,76.4569
c7cbc066-d34f-4aec-8db6-d6aba962be94,4237139152,SCHLUMBERGER,"Acid Corrosion Inhibitor A286, Bactericide (Myacide GA25), Demulsifier, Surfactant , Acid, Breaker, Gelling Agent, Crosslinker, Friction Reducer, Iron","A286, B244B, B451, F105, H015, J218, J475, J580, J610, J618, L058, L071, S330-2040, B256-3050, B352-3050, B351-2040, S100",METHANOL,,0.02016,0
e29ca031-75da-47ff-af7f-01d23bd63796,4237139150,IMPACT CHEMICAL,Acid Inhibitor,ATAS-100,15 HCL,7732-1-8--5,0.04640675,965.6
da838424-2833-4ae5-bae5-f0055d3c830a,4237139112,HALLIBURTON,Friction Reducer,FR-38,1310-73-2,,7.789759E-08,0.01066
35df9fc4-d7c9-4fb6-8ed9-a098ab61309d,4237138939,,Other Chemicals,,ALKYLBENZENE SULFONATE COMPD WITH TIETHANOLAMINE,,0.0009210611,90.01179
5d7f904d-eb34-4789-8d7d-4667c743acd4,4237139361,SANJEL,Non-MSDS,Other Chemicals,22-DIBROMO-3-NITRILOPROPIONAMIDE,,0,0
c7cdad26-754b-409c-a441-ffa310119524,4237137105,CHEMPLEX,Acid Gellants,AGA-380,MAGNETITE,1318-1-6--7,0.0006299784,240.2372
5d7f904d-eb34-4789-8d7d-4667c743acd4,4237139361,CESI,Non-emulsifier/Surfactant,StimOil EN,ACETYLENIC ALCOHOL,67-6-3--0,0.01175,15380
84533a70-28cb-466f-8d22-07869272eaa2,4237139492,,Other Chemicals,,PROPYLALCOHOL,71-2-3--8,0,0
2d314843-8542-4cd0-a9c1-992d0bdee552,4237139050,CHEMPLEX,Acid Gellant,AGA-380,BISULFITE,7631-9-0--5,0.0008227673,99
13ca2ea3-ba7e-42a3-b09a-555d6f618eda,4237139353,HALLIBURTON,"Biocide, Corrosion Inhibitor, Friction Reducer, Proppant, Surfactant","ALDACIDE(R) G ANTIMICROBIAL, FR-66, HAI-OS ACID INHIBITOR, LOSURF-360, SAND-COMMON WHITE-100 MESH, SSA-2, BULK (100003676), SAND-PREMIUM WHITE-40/70, BULK",15 HCL,7732-1-8--5,0,0
a85aa1e6-6cf9-4b75-8194-6c6065eff052,4237139162,OPERATOR,Base Carrier Fluid,WATER,ACID,,89.17725,1.140077E+07
10ccd82b-8d95-4d5b-b9b0-11d7b67e520b,4237138946,LISTED ABOVE,See Trade Name(s) List,Other Chemicals,NO HAZARDOUS INGREDIENTS PER MSDS,,0,0
fb958191-4082-464c-9a76-917c9e79417c,4237138948,CHEMPLEX,Clay Control,CS-14,SUPPLIED BY OPERATOR,,0.02143308,1070
c0fcb921-7f71-412b-ba0e-0a4259f81d2d,4237138962,OPERATOR,Base Carrier Fluid,WATER,ACID,,89.29473,2326101
0e4fb660-a34b-476f-8178-459392f9f021,4237139266,,Other Chemicals,,AROMATIC ALDEHYDE,,0,0
3b8800d0-90a0-4073-9587-b53ed3f5a294,4237139402,LISTED ABOVE,See Trade Name(s) List,Other Chemicals,2-PROPENIC ACID AMMONIUM SALT,10604-6-9--0,0.01608657,13881.75
450479ed-b234-4650-b1ae-483ae3a84b40,4237135193,SNF,Friction Reducers,FR-601,1-PROPANESULFONIC ACID 2-METHYL-2-1-OXO-2-PROPEN-1-YLAMINO-SODIUM SALT1:1 POLYMER WITH 2-PROPENAMIDE,38193-6-0--1,0.003759107,1374.95
9bd3fce3-9d39-40ca-a5a2-6c0e6501d49f,4237139154,BAKER HUGHES,Surfactant,InFlo 251G,IRIDIUM,,0.0204849,24649.35
54a8e07c-76eb-42d0-bf52-d7381e1f590b,4237139133,CHEMPLEX,Iron Controller / Reducers,FE-4,AMPHOTERIC SURFACTANT,,0.003679225,379.9458
512b3709-6295-4842-9fb6-85ce93108a35,4237138864,FRITZ INDUSTRIES,Breaker,GB-2,AMMONIUM PERSULFATE,7727-5-4--0,0.00102,
e9287ed0-7993-4d91-9498-45e14bf19f94,4237136395,COLOSSAL CHEMICAL,Scale Inhibitor,SI-300,SUPPLIED BY OPERATOR,,0.023301,2665.144
3e812adf-211c-422b-be57-c144b460d1dd,4237139106,SANTROL,Resin Activator,Superset W,AMMONIUM PERSULFATE,7727-5-4--0,0.06436106,87.2781
51d6d04d-c721-4237-868d-853b9ba677e0,4237139362,FRAC SPECIALISTS,Corrosion Inhibitor,FAI-256L,AETHYL ALCOHOL,67-5-6--1,0.0005619607,12.87
c2867272-0403-41a9-9c07-ab9f9eedda85,4237138857,CHEMPLEX,"Water Recovery surfactant ",Plexsurf WRS 3,CATIONIC POLYACRYLAMIDE CO POLYMER,,0.007477202,10.702
b88b009f-1fe2-4be1-89c3-00672eb520ca,4237110863,MULTIPLE,Scale Dissolver,15% Hydrochloric Acid,HYDROCHLORIC ACID,,0.5632314,189049.3
c2867272-0403-41a9-9c07-ab9f9eedda85,4237138857,BADGER,Proppant,Sand (Proppant),CRYSTALLINE SILICA QUARTZ,7647-0-1--0,1.047965,1500
b8708054-725a-41e2-b79c-a40f3d55bb30,4237139031,"CHEMPLEX,L. C.",Corrosion Inhibitor,I-122,AETHYL ALCOHOL,67-5-6--1,0.001746949,183.6134
4225baad-b657-42cb-9c66-5ea1019f7e5b,4237139111,ADVANCED STIMULATION TECHNOLOGIES,Surfactant,ANE-602,LINEAR ALKYL BENZENE SULFONATE,68081-8-1--2,0.000207681,3.557
2b46812e-b971-4c67-b716-34d43b3d4a08,4237139436,,,,ALKYLBENZENE SULFONATE COMPD WITH TIETHANOLAMINE,,2.964095E-05,66.67332
f5bcac92-ad5a-4cee-bc66-4ad2d4c53e3e,4237139188,CHEMPLEX,Corrosion inhibitor for hydrochloric acid,Plexhib 256,THIOUREA/FORMALDEHYDE COPOLYMER,,0.00064,473.3485
bee05fe0-2200-4f8c-bb3c-c5db21ec8abd,4237139504,BJ SERVICES,Acidizing,"HCl, 10.1 - 15",ACID,,0.6523898,330520.7
0760bb15-104c-46a7-b4f7-06717d256090,4237139350,PRODUCERS SERVICE CORPORATION,Surfactant,Pro Surf 240E,PETROLEUM DISTILLATE,64742-4-7--8,0.01622424,404.257
2b46812e-b971-4c67-b716-34d43b3d4a08,4237139436,,,,15 HCL ACID,,0.058916,132524.1
07b88cd0-9fa4-4326-978b-27a8d0be8697,4237138837,PRODUCERS SERVICE CORPORATION,Clay Control,Pro Cla Guard,HEXAMETHYLENEDIAMINE DIHYDROGEN CHLORIDE,6055-5-2--3,0.03816705,142.866
68796bd0-30e4-4677-9779-8d93f60e45b4,4237139101,ADVANCED STIMULATION TECHNOLOGIES,Slurried Gelling Agent,AGA-101,GUAR GUM,9012-5-4--8,0.04274148,759.52
6be4f61f-5c9c-42c9-8da9-7318d72236ea,4237138803,HALLIBURTON,Defoamer,D-AIR 3000L,,8-5-1--5,,
c0fcb921-7f71-412b-ba0e-0a4259f81d2d,4237138962,CHAMPION,Scale Inhibitor,Gyptron T-249,ALKYLBENZENE SULFONATE COMPD WITH TIETHANOLAMINE,,0.007600855,198
0b71ce09-703f-446b-8787-84e7c91f20ce,4237138892,,,,C14_C_16 ALPHA OLEFINS,64743-0-2--8,0.00015,11.54218
5a11b103-00a4-488c-afbf-1c192579b02a,4237139020,CHEMPLEX,Iron Control,The Reducer,CUPRIC CHLORIDE DIHYDRATE COPPER II CHLORIDE DIHYDRATE,10125-1-3--0,0.0005495565,3.848
a85aa1e6-6cf9-4b75-8194-6c6065eff052,4237139162,FINORIC,Crosslinkers,XL-335,SODIUM BORATE OR SODIUM TERABORATE BORATES TERA SODIUM SALTS,1303-9-6--4,0.00309238,74.8098
28270559-81db-4cc3-8654-9f7c2343d9b5,4237138967,BENCHMARK,Crosslinker,CX-10,BISTETRAKISHYDROXYMETHYL PHOSPHONIUM,55566-3-0--8,0.06058395,7487
78e00d08-7b0b-437a-9cc8-25981d6ab290,4237139306,SCHLUMBERGER,"Acid Corrosion Inhibitor, Surfactant , Acid, Friction Reducer, Clay Control Agent, Chelating Agent, Propping Agent, Fluid Loss Additive","A286, F112, H075, J627, L071, U042, S012-4070, S100",PETROLEUM DISTILLATE,64742-4-7--8,0.00181,0
0adbb8d9-d4ab-42cb-8c67-df67a1f78f6e,4237139357,CHAMPION,Biocide,Bactron K-139,GLUTARALDEHYDE,111-3-0--8,0.001072299,685.296
b88b009f-1fe2-4be1-89c3-00672eb520ca,4237110863,PFP TECHNOLOGY,Gelling Agents,SG-15G,REMAINDER IS MADE UP OF VARIOUS OTHER OXIDES AND TRACE ELEMENTS OF WHICH CAO MGO AND FE2O3 ARE THE LARGEST PERCENTAGES,,0.00446012,1497.044
d3fe26de-d9c1-4cad-b2f4-417b97069846,4237139073,BAKER HUGHES,Surfactant,Inflo 250G,ACETYLENIC ALCOHOL,67-6-3--0,0.02067632,8245.65
d3fe26de-d9c1-4cad-b2f4-417b97069846,4237139073,BAKER HUGHES,Breaker,Enzyme G HT-II,TRYPTONE,73049-7-3--7,0.0004177567,166.6
644cf528-3886-4fd2-a1aa-5b498512b47d,4237139466,ACE COMPLETIONS,Clay Control / Stabilizers,CS-15,MAGNESIUM CHLORIDE,7791-1-8--6,0.08274534,256904.4
02e69138-c0e6-4b30-b6b0-c94b292b4563,4237139199,BADGER,Proppant,Sand (Proppant),OLEAMIDE DEA,,6.319562,50000
5725ec26-5148-441d-b5ef-22dcb431960f,4237139149,CHEMPLEX,Crosslinker,AXL-101,CATIONIC POLYACRYLAMIDE CO POLYMER,,0.0003786525,7.052
10ed7f73-eeef-4272-91a6-90d2fc23df42,4237139332,ARCHER,Non-Emulsifying Surfactant,Lodyne,ALCOHOLS C12-C16 ETHOXYLATED,68551-1-2--2,0.01353164,30415.64
3fb7cc95-d875-41a5-8100-c7a1b402da28,4237139080,HALLIBURTON,Proppant,CRC SAND,,9003-3-5--4,0.09718367,8040
c34d4751-1496-4a8c-908e-e9f2512caf0a,4237139043,CHEMPLEX,Non and De-Emulsifiers,NE-212,ALKYLBENZENE SULFONATE COMPD WITH TIETHANOLAMINE,,0.001468384,1.808946
fecbc732-a958-4ba3-89ed-b0d2f5472acf,4237139374,DOW,Biocide,AQUCAR DB 20,DIBOMOACETONITRILE,3252-4-3--5,0.00033,895.7
3e184acd-990b-47f5-a727-e489777abb0f,4237139302,,Hazardous and Non-Hazardous Ingredients,,CATIONIC POLYACRYLAMIDE CO POLYMER,,0,0
eecb80be-38f3-4390-9a88-365632f4306b,4237139002,WATER SCIENCE TECH,Biocide,B-15,BISTETRAKISHYDROXYMETHYL PHOSPHONIUM,55566-3-0--8,0.008549875,2753
4242947b-f320-462c-a13c-89ba4c515715,4237133539,CHEMPLEX,Clay Control / Stabilizers,CS-14,SUPPLIED BY OPERATOR,67-4-8--1,0.02829115,7775.408
14646344-65f5-4d6f-ad87-4d0a06c97684,4237139409,,,,PHTHALIC ANHYDRIDE,85-4-4--9,0.0008173649,2500
d3fe26de-d9c1-4cad-b2f4-417b97069846,4237139073,BAKER HUGHES,Iron Control,Ferrotrol 280L,MERCAPTOETHANOL,60-2-4--2,0.005548227,2212.615
27c75e5b-b0c0-4808-b2f4-ab2374aec215,4237139417,,,,FORMALDEHYDE POLYMER WITH 4-11-DIMETHYLETHYLPHENOL 2-METHYLOXIRANE 4-NONYLPHENOL AND OXIRANE,68188-9-9--8,0,0
bee05fe0-2200-4f8c-bb3c-c5db21ec8abd,4237139504,,,,DIPORPYLENE GLYCOL MONOMETHYL ETHER,34590-9-4--8,0.03351644,16980.46
063128ba-1385-4a01-be4d-8efdaf54fe3c,4237139210,0,0,Resin Coated Sand,TRADE SECRET,100-9-7--0,0.04125499,2637.9
11a889ef-fd3b-4c1a-b280-0f6159e983ed,4237139346,,Hazardous and Non-Hazardous Ingredients,,SORBITAN MONOOLEATE POLYOXYETHYLENE,9005-6-5--6,0.000467836,243
a5345ef8-9cca-44fa-9d29-6c782313b15b,4237139322,ARCHER,Friction Reducer,AFR101,IRIDIUM,,0.00095432,3295.837
0e4fb660-a34b-476f-8178-459392f9f021,4237139266,TRICAN,Iron Control,FEAC-20 (Iron Control),CITRIC ACID,,0.000519,868.9106
3e812adf-211c-422b-be57-c144b460d1dd,4237139106,CHEMPLEX,Flouro Surfactant,S-222,AMMONIUM SALT,,0.008487172,11.5092
af7de166-8655-4809-aff2-eaa91e9beab4,4237139090,FTSI,Acid Corrosion Inhibitor,CI-150,ETHYLENE GLYCOL,107-2-1--1,3.0672E-07,4.92
87e60fa8-cad2-4285-97bf-478a18a58642,4237137245,ASK,Crosslinker,XL-335,POLYSACCHARIDE,,0.02051626,283
a6dfe41c-cb6d-4052-935e-451f981d35d2,4237139220,ECONOMY,Anti-Sludge Additive,AS-3,METHANOL,54841-7-1--3,0.0004713274,395.177
3015332a-762a-4fde-bdce-3588712d531a,4237139366,,Hazardous and Non-Hazardous Ingredients,,ETHOXYLATED AMINE,,2.153826E-05,67
51d6d04d-c721-4237-868d-853b9ba677e0,4237139362,FRAC SPECIALISTS,Crosslinker/Buffer,FXL-101L,CATIONIC POLYACRYLAMIDE CO POLYMER,,0.007439856,170.3873
2d314843-8542-4cd0-a9c1-992d0bdee552,4237139050,BENCHMARK,Crosslinker,CX-10,TRISODIUM NITRILOTRIACETATE IMPURITY,5064-3-1--3,0.06095127,7334
6795ce81-105b-4e82-aebd-f72c0f620e5e,4237138887,ASK,Buffer,BF-200,SODIUM HYROXIDE,1310-7-3--2,0.00978,467.2617
b62f52a1-81f4-4cfd-a3a1-47054acb2771,4237138861,PFP TECHNOLOGY,Polymer,SG-15G,22-DIBROMO-3-NITRILOPROPIONAMIDE,,0.08544,
598b6eba-30f2-4967-990c-509675ac1ef6,4237138924,CHEMPLEX,"Water Recovery surfactant ",Plexsurf WRS 3,REMAINDER IS MADE UP OF VARIOUS OTHER OXIDES AND TRACE ELEMENTS OF WHICH CAO MGO AND FE2O3 ARE THE LARGEST PERCENTAGES,,0.007213011,12.129
d225de0d-b844-4626-ab62-85bd181e3ee4,4237110279,HALLIBURTON,Crosslinker,CL-31 CROSSLINKER,SODUIM METABORATE,10555-7-6--7,0.01645271,891
4a111495-97a4-4053-8c62-afa30a19883f,4237139084,CHEMPLEX,Boicide,Plexcide 24L,TETRAHYDRO-35-DIMETHYL-2H-135-THIADIAZINE-2-THIONE,533-7-4--4,0.005853491,47.861
7026254e-1213-423f-b76f-cf7927979475,4237139376,HALLIBURTON,"Additive, Biocide, Corrosion Inhibitor, Friction Reducer, Proppant, Surfactant","ALDACIDE(R) G ANTIMICROBIAL, FE-1A ACIDIZING COMPOSITION, FE-2A, FR-76, HAI-OS ACID INHIBITOR, LOSURF-360W, SAND-COMMON WHITE-100 MESH, SSA-2, BULK (100003676), SAND-PREMIUM WHITE-40/70, BULK",ACID,,0,0
e2102c17-fb67-48b7-9da6-5ec3595a1357,4237110272,HALLIBURTON,Proppant,VERSAPROP,ACETYLENIC ALCOHOL,67-6-3--0,3.0107,
a4a6b3b5-5e70-4a0d-8726-d6b728a7eb69,4237139061,HALLIBURTON,Crosslinker,BC-140,MONETHANOLAMINE BOATE,26038-8-7--9,0.01899155,1350
54a8e07c-76eb-42d0-bf52-d7381e1f590b,4237139133,CHEMPLEX,Acid Gellants,AGA-380,MAGNETITE,1318-1-6--7,0.001164571,120.2628
00467069-2b98-45e2-88bc-bea65a9408db,4237110933,HALLIBURTON,Breaker,SP BREAKER,SODIUM PERSULFATE,144-5-5--8,0.00145275,165
4cacf634-bb0b-4ff2-ace2-678339b19db9,4237139413,HALLIBURTON,Gelling Agent,WG-36 GELLING AGENT,GLUTARALDEHYDE,111-3-0--8,0,0
00467069-2b98-45e2-88bc-bea65a9408db,4237110933,OPERATOR,Base Fluid,Fresh Water,1310-73-2,,78.12875,8873681
78279b84-13d3-4507-9e29-0fab37f04366,4237139158,SANTROL PROPPANTS,Proppants,"SLC,SDC,TLC,THS,PowerProp,OptiProp,SpearProp,CoolSet",PHENOL-FORMALDEHYDE NOVOLAK RESIN,,0.1007976,2385
3eafda1c-93c6-4ac3-bf82-912f96ca5600,4237139134,TES,Acid Corrosion Inhibitor,TAI-110L,NN-DOMETHYL FORMAMIDE,68-1-2--2,0.001523092,265.371
9352fee7-21c2-4721-8a5c-6444f0467044,4237139236,SCHLUMBERGER,"Acid Corrosion Inhibitor, Surfactant , Acid, Friction Reducer, Clay Control Agent, Chelating Agent, Propping Agent, Fluid Loss Additive","A286, F112, H075, J627, L071, U042, S012-4070, S100",TRISODIUM NITRILOTRIACETATE IMPURITY,5064-3-1--3,3E-05,0
b71df8a0-79d5-4686-bc54-f90338fcfff7,4237139235,BLUE RIBBON TECHNOLOGY,Clay Stabilizer,CS-1,WATER,,0.05729203,4638.986
1056d361-8667-4347-8756-3890e8738a0f,4237139166,ASK,Crosslinkers,XL-335,ACRYLAMIDE MODIFIED POLYMER,,0.01766047,983.3235
a70db9ae-57b5-441b-9d13-782d6c7215bc,4237139110,HALLIBURTON,Initiator,BC-140 X2,MONOETHANOLAMINE BORATE,68586-0-7--2,0.07619838,1778
a4a6b3b5-5e70-4a0d-8726-d6b728a7eb69,4237139061,HALLIBURTON,Concentrate,OptiKleen-WF,SODIUM PERBONATE TERAHYDRATE,10486-0-0--7,0.001758438,125
bb154c31-00bc-4f99-ac79-ee60c058eb03,4237139286,,,,CATIONIC POLYACRYLAMIDE CO POLYMER,,0.00258,5701.035
fb958191-4082-464c-9a76-917c9e79417c,4237138948,FRAC SPECIALISTS,Encapsulated Breaker,Encap-LE,,14808-6-0--7,1.97185E-05,39.82
04cca38b-98d8-45da-8525-ab5dc59f4182,4237139335,ARCHER,Non-Emulsifying Surfactant,Lodyne,82469-79-2,,7.63982E-05,99.315
3fb7cc95-d875-41a5-8100-c7a1b402da28,4237139080,,Other Ingredient(s),,,14808-6-0--7,0.0002042187,17
cc6499c4-5254-4f5a-90a2-0815bfa8841d,4237139125,ASK,Gelling Agents,SG-15M,15 HCL,7732-1-8--5,0.009423619,5257.502
3b8800d0-90a0-4073-9587-b53ed3f5a294,4237139402,INNOSPEC OILFIELD SERVICES,Clay Stabilizer,ClayBrake 220,CHOLINE CHLORIDE,70750-0-7--1,0.103667,90585.64
6ceb2625-f4f1-491f-b532-fb87eac2e9ba,4237138949,CHEMPLEX,Non-emulsifier,NE-212,2-BUTOXYETHANOL  ,111-7-6--2,0.0003971123,0.5065049
c1e89871-c96f-4ab3-83cb-06b167e8037a,4237139177,CHEMPLEX,Acid Gellants,AGA-380,ACETIC ACID,7775-2-7--1,1.828697E-05,4.037394
345b6913-e29d-4cf4-8f4e-f804db4ba00c,4237139259,,,,ETHANOL,68424-8-5--1,0.001405535,2173
396a68c3-deb9-479b-aed3-fb67f4de8c87,4237139213,BLUE RIBBON TECHNOLOGY,Guar Slurry,FGP-912,ALKYLBENZENE SULFONATE COMPD WITH TIETHANOLAMINE,,0.02209802,49308.69
598b6eba-30f2-4967-990c-509675ac1ef6,4237138924,CHEMPLEX,"Iron Control ",The Reducer,CATIONIC POLYACRYLAMIDE CO POLYMER,,0.0001091753,0.184
017414d3-3ab4-43b6-beda-f166512cf4fe,4237138866,,,,,14808-6-0--7,,
898ac4b2-d50f-46fd-9d73-c73a6384b83b,4237139359,ARCHER,Acidizing,Hydrochloric Acid (15%),ALKYLBENZENE SULFONATE COMPD WITH TIETHANOLAMINE,,0.000135201,442.178
1174f5a2-559d-4f74-86cb-ff6ba231916c,4237139415,,Other Chemicals,Other Ingredients,AMINE SALTS,,0.000122345,375.6117
b62f52a1-81f4-4cfd-a3a1-47054acb2771,4237138861,,,,MERCAPTOETHANOL,60-2-4--2,0.00033,
0ceda0dd-5c9e-4b17-9e3d-14a6b8d3a394,4237139292,,Other Chemicals,,ALCOHOLS C12-C14 ETHOXYLATED,68439-5-0--9,0,0
4cacf634-bb0b-4ff2-ace2-678339b19db9,4237139413,,,,15 HCL ACID,,0.3950149,433046
14646344-65f5-4d6f-ad87-4d0a06c97684,4237139409,,,,AETHYL ALCOHOL,67-5-6--1,3.499618E-05,107.0397
c225da26-3a32-4b6e-935e-9d74592d8fce,4237139147,CHAMPION,Corrosion Inhibitor,Cortron R-2340,ACETIC ACID GLACIAL,,0.001479771,105.564
3e812adf-211c-422b-be57-c144b460d1dd,4237139106,CHEMPLEX,Non-emulsifier,NE-212,BLEND,,0.002667924,3.617892
53104f02-c3e6-467a-b911-203399dabdb6,4237139139,BOSQUE,Biocide,HYDROCHLORIC ACID 10-30%,2 KCL WATER,7447-4-0--7,0.0007132915,309
2d314843-8542-4cd0-a9c1-992d0bdee552,4237139050,CHEMPLEX,Acid Gellant,AGA-380,GUAR,9000-3-0--0,0.0004487821,54
b54be442-d085-4623-ba1f-1a888e767354,4237139269,PROTECHNICS,Diagnostics,Chemical Frac Tracer,1310-73-2,,0.0003912251,343.011
7026254e-1213-423f-b76f-cf7927979475,4237139376,,Hazardous and Non-Hazardous Ingredients,,POLYOXY-1 2-ETHANEDIYL ALPHA-ISODECYL-OMEGA-HYDROXY,,0.0042915,9726
b62f52a1-81f4-4cfd-a3a1-47054acb2771,4237138861,,,,SURFACTANT,9016-4-5--9,0.12798,
dfd3734e-5f00-4ec3-ad11-0d2cb94e185e,4237139197,FRAC SPECIALISTS,Scale Inhibitor,Solid Scale inhibitor,ALKYLARYL SULFONATE,26264-0-5--1,0.0001749991,1.456
17ce9c1c-1ed5-44af-8249-488ba9d3e196,4237139128,CHEMPLEX,Iron Controller / Reducers,FE-360,2-MERCAPTOETHANOL,,0.002032023,82.566
a258a21a-8655-4ec6-adad-ee9e7506f543,4237139143,CESI,Gel Breakers,EGB-16HT,,14808-6-0--7,0.0003069582,213
17e6bb97-ec0a-4f8e-88d2-e727dbaeada8,4237139211,ASK,Crosslinker,EC200-Crosslinker,ALKYLBENZENE SULFONATE COMPD WITH TIETHANOLAMINE,,0.02953706,173.326
78279b84-13d3-4507-9e29-0fab37f04366,4237139158,REAGENT,Scale Dissolver,15% Hydrochloric Acid,CRYSTALLINE SILICA QUARTZ,7647-0-1--0,0.1116518,16136.4
7d892112-3f83-4b45-8d07-75db4a89f582,4237139432,,,,ALKYLBENZENE SULFONATE COMPD WITH TIETHANOLAMINE,,9E-05,95.10446
bd1453a8-99d0-4537-bdaf-c2d2c3ecf133,4237139384,,,,AMMONIUM ACRYLATE,10604-6-9--0,0.0007467367,2270.263
2146df75-e773-47d3-abd6-9a28939b3e07,4237139347,FRAC SPECIALISTS,Water recovery surfactant,FSU-501LN,AETHYL ALCOHOL,67-5-6--1,0.008125313,95.28
4242947b-f320-462c-a13c-89ba4c515715,4237133539,BRENNTAG SOUTHWEST INC.,Iron Controller / Reducers,B-15,ETHYLENE GLYCOL,7647-1-4--5,0.02434156,6689.922
e9721ec4-ce1c-424c-9d7b-c9f26f2197e0,4237139229,PFP TECHNOLOGY,Gelling Agents,SG-15G,,14808-6-0--7,0.001558826,263.7842
13220e12-ced9-4ea5-9562-e36757a61e59,4237102150,ECONOMY,Acid Corrosion Inhibitor,CI-1,"ETHANOL
ETHANOL
ETHANOL
",64-1-7--5,0.02274,
7d67cbbf-e8d8-41ce-86d7-9c26757a28f3,4237139274,C&J WELL SERVICES,Gel Breakers,BR-6,POLYETHLYENE-GLYCOL,25322-6-8--3,,
7d67cbbf-e8d8-41ce-86d7-9c26757a28f3,4237139274,,,,ACETIC ACID ETHYLENEDINITRILOTETRA DIAMMONIUM SALT,20824-5-6--0,0.019039,34922.7
