API,Comments,LowerPerf,PerfDate,Reservoir,UpperPerf,WellId
4232936600,,10895,,UPPER SPRABERRY,7607,6807c74f-dda1-4791-bc2b-8d1d12c0f4d6
4232938351,,10348,,WOLFCAMP D,7738,e6f1720d-63bf-44c5-b784-ca4f211ed7d5
4232936555,,10100,,WOLFCAMP D,10080,cbf01e3a-690b-4c70-a01c-de797e6956c8
4232938844,,8965,,WOLFCAMP B,8945,a1885c3c-c7a6-4cd2-9444-0eea07b2de07
4232938535,,3943,,,3923,dafe0ea7-90be-4c7f-b1ae-bae11df6d4e7
4232938351,,10546,,WOLFCAMP D,10431,e6f1720d-63bf-44c5-b784-ca4f211ed7d5
4232938334,,10572,,WOLFCAMP D,8357,242f7c12-8758-4747-b197-6010ecf45536
4232936555,,8432,,UPPER SPRABERRY,8414,cbf01e3a-690b-4c70-a01c-de797e6956c8
4232936644,,10159,,WOLFCAMP D,7960,7317c994-5366-4135-8165-63b10155cbba
4232938844,,8860,,WOLFCAMP B,8755,a1885c3c-c7a6-4cd2-9444-0eea07b2de07
4232938351,,10668,,,10612,e6f1720d-63bf-44c5-b784-ca4f211ed7d5
4232938334,,11249,,,10658,242f7c12-8758-4747-b197-6010ecf45536
4232936555,,8242,,UPPER SPRABERRY,8222,cbf01e3a-690b-4c70-a01c-de797e6956c8
4232938844,,10420,,,10270,a1885c3c-c7a6-4cd2-9444-0eea07b2de07
4232936655,,10074,,UPPER SPRABERRY,7894,aac79b96-2cf4-43a6-8498-f56029923d48
4232938526,,10312,,WOLFCAMP D,7854,9463e1ae-6d00-4709-89e5-7fa54f1d1e10
4232938844,,9235,,WOLFCAMP C,9130,a1885c3c-c7a6-4cd2-9444-0eea07b2de07
4232936555,,8794,,LOWER SPRABERRY,8774,cbf01e3a-690b-4c70-a01c-de797e6956c8
4232937729,,9160,,WOLFCAMP A,9150,484fa068-ffc0-493d-ae27-3cb5bac9521a
4232938332,,11620,,LOWER SPRABERRY,9246,4891068d-a49a-4568-8b21-3306249b5ad3
4232936555,,9926,,WOLFCAMP C,9906,cbf01e3a-690b-4c70-a01c-de797e6956c8
4232937729,,9690,,WOLFCAMP C,9652,484fa068-ffc0-493d-ae27-3cb5bac9521a
4232936103,,10610,,UPPER SPRABERRY,8038,4f6962c4-4a06-433e-ae97-00410202c5f4
4232936555,,9412,,WOLFCAMP A,9392,cbf01e3a-690b-4c70-a01c-de797e6956c8
4232938346,,11229,,,10668,6ea410d8-896d-450d-a96b-bd04f0ef9c56
4232937729,,9656,,WOLFCAMP C,9648,484fa068-ffc0-493d-ae27-3cb5bac9521a
4232936555,,9570,,WOLFCAMP B,9550,cbf01e3a-690b-4c70-a01c-de797e6956c8
4232938630,,10609,,WOLFCAMP B,9706,7794f3bd-2af2-4e37-b5f2-1a36cb993427
4232938346,,10547,,WOLFCAMP D,8407,6ea410d8-896d-450d-a96b-bd04f0ef9c56
4232937729,,10218,,,10210,484fa068-ffc0-493d-ae27-3cb5bac9521a
4232936738,,11315,,UPPER SPRABERRY,8645,963a2f21-6c58-4cae-809b-29e2a1ff591f
4232938630,,11209,,,10684,7794f3bd-2af2-4e37-b5f2-1a36cb993427
4232937729,,9945,,WOLFCAMP D,9938,484fa068-ffc0-493d-ae27-3cb5bac9521a
4232938478,,9200,,LOWER SPRABERRY,8962,aecb924b-c329-41dd-ab65-ebb08f8bf1f1
4232936620,,2800,,,2250,4b53c07f-5243-4616-9fbf-310d4ba0a687
4232936907,,10670,,UPPER SPRABERRY,8341,7786a7c9-3183-4c25-90cb-b7218f9634dd
4232938630,,9503,,UPPER SPRABERRY,8361,7794f3bd-2af2-4e37-b5f2-1a36cb993427
4232937729,,8988,,LOWER SPRABERRY,8978,484fa068-ffc0-493d-ae27-3cb5bac9521a
4232938478,,9598,,WOLFCAMP A,9410,aecb924b-c329-41dd-ab65-ebb08f8bf1f1
4232937729,,10152,,,10142,484fa068-ffc0-493d-ae27-3cb5bac9521a
4232938478,,9980,,WOLFCAMP C,9728,aecb924b-c329-41dd-ab65-ebb08f8bf1f1
4232936755,,10870,,UPPER SPRABERRY,7980,647037e2-7462-4bde-a975-badfa89ae543
4232938478,,8780,,LOWER SPRABERRY,8368,aecb924b-c329-41dd-ab65-ebb08f8bf1f1
4232937729,,9755,,WOLFCAMP C,9745,484fa068-ffc0-493d-ae27-3cb5bac9521a
4232938478,,10529,,WOLFCAMP D,10302,aecb924b-c329-41dd-ab65-ebb08f8bf1f1
4232937729,,8146,,UPPER SPRABERRY,8136,484fa068-ffc0-493d-ae27-3cb5bac9521a
4232938391,,10781,,,7702,8c8c84aa-27d6-4301-8e1b-e9c72236bbff
4232936933,,10702,,UPPER SPRABERRY,8288,bf75e1f0-6e09-484a-a98b-5751b95cb555
4232936826,,11096,,LOWER SPRABERRY,8980,99cef5b5-3ca3-4f99-b95c-d77ec27b05e8
4232937729,,10428,,,10418,484fa068-ffc0-493d-ae27-3cb5bac9521a
4232936826,,9960,,LOWER SPRABERRY,8980,99cef5b5-3ca3-4f99-b95c-d77ec27b05e8
4232937729,,9785,,WOLFCAMP C,9775,484fa068-ffc0-493d-ae27-3cb5bac9521a
4232938644,,10848,,UPPER SPRABERRY,7632,518bfb4d-b5fc-468a-b24e-46a2535ebc42
4232937021,,9950,,WOLFCAMP D,8140,75777290-81c1-4ba6-9646-1197f26eab76
4232938509,,10290,,WOLFCAMP A,9040,647bccf6-5e51-4843-bd75-07f762e502c1
4232937729,,9992,,WOLFCAMP D,9984,484fa068-ffc0-493d-ae27-3cb5bac9521a
4232936826,,11096,,WOLFCAMP C,10220,99cef5b5-3ca3-4f99-b95c-d77ec27b05e8
4232937729,,8845,,LOWER SPRABERRY,8838,484fa068-ffc0-493d-ae27-3cb5bac9521a
4232937052,,10710,,UPPER SPRABERRY,7970,9190dce3-ccca-406f-9b73-7cb814e306aa
4232938744,,11320,,LOWER SPRABERRY,8575,55eb3167-7f02-4f13-8b4f-671c0c0032f8
4232936733,,11026,,,10673,a8a3eba6-c01f-491d-9df6-2c2bdf860325
4232938671,,10406,,LOWER SPRABERRY,8187,213dc5ea-8206-4232-9782-cdd259702dd7
4232937090,,11045,,UPPER SPRABERRY,8155,6170d11a-56e8-4e43-8cd0-3afad4db139e
4232936733,,10515,,WOLFCAMP D,8381,a8a3eba6-c01f-491d-9df6-2c2bdf860325
4232937729,,8548,,LOWER SPRABERRY,8540,484fa068-ffc0-493d-ae27-3cb5bac9521a
4232937869,,11894,,WOLFCAMP D,10857,049198e8-8bec-4780-a6e0-5599a5b42d1b
4232937729,,9374,,WOLFCAMP A,9362,484fa068-ffc0-493d-ae27-3cb5bac9521a
4232936472,,9571,,WOLFCAMP A,9318,bd7497bf-2585-42da-bda0-bbe07c27b332
4232937394,,10413,,,10334,581f9db2-cb4f-443c-8256-fd60a3af3c29
4232937155,,9569,,WOLFCAMP A,9314,d3209716-b60c-44c1-a8f2-166bcf24de59
4232936472,,8176,,UPPER SPRABERRY,7914,bd7497bf-2585-42da-bda0-bbe07c27b332
4232938817,,11312,,UPPER SPRABERRY,7959,55d83437-64df-486b-bda3-fd6ad73d6515
4232937394,,10102,,WOLFCAMP D,10011,581f9db2-cb4f-443c-8256-fd60a3af3c29
4232937729,,8800,,LOWER SPRABERRY,8790,484fa068-ffc0-493d-ae27-3cb5bac9521a
4232936472,,9221,,LOWER SPRABERRY,8890,bd7497bf-2585-42da-bda0-bbe07c27b332
4232937155,,10785,,,10711,d3209716-b60c-44c1-a8f2-166bcf24de59
4232936472,,9871,,WOLFCAMP C,9638,bd7497bf-2585-42da-bda0-bbe07c27b332
4232937729,,9495,,WOLFCAMP B,9475,484fa068-ffc0-493d-ae27-3cb5bac9521a
4232937394,,9008,,LOWER SPRABERRY,8828,581f9db2-cb4f-443c-8256-fd60a3af3c29
4232938862,,1390,,,978,f2befed5-d4a7-43e1-a75b-f51a67cac2b3
4232936472,,10196,,WOLFCAMP D,10024,bd7497bf-2585-42da-bda0-bbe07c27b332
4232937155,,10583,,WOLFCAMP D,10377,d3209716-b60c-44c1-a8f2-166bcf24de59
4232937394,,9669,,WOLFCAMP B,9482,581f9db2-cb4f-443c-8256-fd60a3af3c29
4232937729,,8906,,LOWER SPRABERRY,8896,484fa068-ffc0-493d-ae27-3cb5bac9521a
4232938845,,19627,,,10842,6fbeb9c9-e407-418d-a5c0-c088c0a2f401
4232937394,,9946,,WOLFCAMP C,9767,581f9db2-cb4f-443c-8256-fd60a3af3c29
4232936472,,8617,,LOWER SPRABERRY,8274,bd7497bf-2585-42da-bda0-bbe07c27b332
4232937155,,8539,,UPPER SPRABERRY,8024,d3209716-b60c-44c1-a8f2-166bcf24de59
4232937729,,8786,,LOWER SPRABERRY,8758,484fa068-ffc0-493d-ae27-3cb5bac9521a
4232937394,,9290,,WOLFCAMP A,9270,581f9db2-cb4f-443c-8256-fd60a3af3c29
4232937155,,9981,,WOLFCAMP C,9686,d3209716-b60c-44c1-a8f2-166bcf24de59
4232934481,,13460,,WOLFCAMP A,9570,dc5416b3-4d9e-48b3-a147-f17b88ac3075
4232937394,,8640,,LOWER SPRABERRY,8450,581f9db2-cb4f-443c-8256-fd60a3af3c29
4232937155,,9101,,LOWER SPRABERRY,8810,d3209716-b60c-44c1-a8f2-166bcf24de59
4232936901,,9088,,LOWER SPRABERRY,8058,727ae7ec-4479-4f35-b8ba-577a099d90c8
4232937729,,8258,,UPPER SPRABERRY,8246,484fa068-ffc0-493d-ae27-3cb5bac9521a
4232934481,,20875,,,16705,dc5416b3-4d9e-48b3-a147-f17b88ac3075
4232936901,,10240,,WOLFCAMP D,8058,727ae7ec-4479-4f35-b8ba-577a099d90c8
4232937394,,10215,,,10195,581f9db2-cb4f-443c-8256-fd60a3af3c29
4232938978,,10847,,UPPER SPRABERRY,7963,6ddcd686-5399-4d7f-a383-11ce0c51cb79
4232934481,,16407,,,12177,dc5416b3-4d9e-48b3-a147-f17b88ac3075
4232937178,,10135,,UPPER SPRABERRY,7925,4e05ec1d-155a-44fa-9a6a-6b198d786114
4232936901,,9266,,DEAN,9218,727ae7ec-4479-4f35-b8ba-577a099d90c8
4232937394,,8245,,UPPER SPRABERRY,8120,581f9db2-cb4f-443c-8256-fd60a3af3c29
4232937729,,10272,,,10262,484fa068-ffc0-493d-ae27-3cb5bac9521a
4232936901,,10240,,WOLFCAMP A,9407,727ae7ec-4479-4f35-b8ba-577a099d90c8
4232937252,,10290,,UPPER SPRABERRY,7857,5bdf00d2-918b-4d0a-bea4-e37d7722dd14
4232938779,,10523,,WOLFCAMP D,10408,474c5453-f8b2-4999-a1ab-b8d14e9d6709
4232938980,,10975,,LOWER SPRABERRY,8455,9e777329-4f38-48c2-a7f5-13c975c8b1ac
4232937729,,10360,,,10340,484fa068-ffc0-493d-ae27-3cb5bac9521a
4232937998,,9878,,WOLFCAMP D,8230,35b68681-e19f-4abc-b778-3e03de425c03
4232938779,,9502,,WOLFCAMP A,9370,474c5453-f8b2-4999-a1ab-b8d14e9d6709
4232936967,,10800,,UPPER SPRABERRY,7965,867c9e34-9546-40d4-a793-836e495355e6
4232939027,,17779,,,10097,3261d75e-30b3-4bb5-be0d-de09ae25e9cd
4232937729,,10180,,,10172,484fa068-ffc0-493d-ae27-3cb5bac9521a
4232937329,,11306,,,10666,e1225792-8760-49da-9262-bd9b2ae2cc81
4232938779,,10269,,WOLFCAMP C,10065,474c5453-f8b2-4999-a1ab-b8d14e9d6709
4232936864,,11130,,UPPER SPRABERRY,8160,7fec4c7f-d169-4560-a655-4b44beb64ec9
4232937329,,10574,,UPPER SPRABERRY,8450,e1225792-8760-49da-9262-bd9b2ae2cc81
4232938779,,11113,,,10976,474c5453-f8b2-4999-a1ab-b8d14e9d6709
4232937729,,8408,,UPPER SPRABERRY,8402,484fa068-ffc0-493d-ae27-3cb5bac9521a
4232939070,,11000,,LOWER SPRABERRY,8555,b4e6ac56-8a6c-4213-8797-1875545cc097
4232938963,,11355,,WOLFCAMP A,9165,de228580-df23-463a-8891-9a888ab26b4d
4232938779,,9106,,LOWER SPRABERRY,8851,474c5453-f8b2-4999-a1ab-b8d14e9d6709
4232939094,,8960,,WOLFCAMP A,8854,a446ed31-fcb5-404b-ab77-a0b5a1ea0b80
4232936903,,10525,,UPPER SPRABERRY,8306,a0ed9a58-8b09-4fda-9111-ca508acf0ccb
4232938779,,8680,,LOWER SPRABERRY,8476,474c5453-f8b2-4999-a1ab-b8d14e9d6709
4232937113,,10555,,LOWER SPRABERRY,9121,97494f5d-0110-4546-bded-43338c834b92
4232939094,,9604,,WOLFCAMP B,9459,a446ed31-fcb5-404b-ab77-a0b5a1ea0b80
4232936903,,10730,,,10690,a0ed9a58-8b09-4fda-9111-ca508acf0ccb
4232938779,,9789,,WOLFCAMP B,9580,474c5453-f8b2-4999-a1ab-b8d14e9d6709
4232937113,,10730,,,10675,97494f5d-0110-4546-bded-43338c834b92
4232939094,,8622,,DEAN,8454,a446ed31-fcb5-404b-ab77-a0b5a1ea0b80
4232938703,,11294,,WOLFCAMP A,9380,d5798a5b-8cb5-47af-98cb-499593c7720e
4232938779,,8390,,UPPER SPRABERRY,8207,474c5453-f8b2-4999-a1ab-b8d14e9d6709
4232939188,,10674,,,7762,490f5c71-6bd2-40b0-93e6-29620fe087c2
4232937080,,9996,,WOLFCAMP D,7856,07eb690b-d935-4969-a680-70ea77b42c7f
4232937113,,11545,,,11015,97494f5d-0110-4546-bded-43338c834b92
4232939094,,11254,,,11087,a446ed31-fcb5-404b-ab77-a0b5a1ea0b80
4232938779,,10864,,,10792,474c5453-f8b2-4999-a1ab-b8d14e9d6709
4232939094,,8798,,DEAN,8700,a446ed31-fcb5-404b-ab77-a0b5a1ea0b80
4232937138,,10893,,WOLFCAMP A,9400,0d53181b-76e6-4ac8-9348-9c3e92023790
4232938784,,8484,,UPPER SPRABERRY,8207,f5292282-daee-4864-b63a-bf304623ebe7
4232937518,,11267,,WOLFCAMP A,9448,41fbb1b5-24d9-4ed9-bf2a-62076a898942
4232939094,,9386,,WOLFCAMP B,9198,a446ed31-fcb5-404b-ab77-a0b5a1ea0b80
4232936503,,9988,,WOLFCAMP D,7846,99cfebf7-9d98-4e7d-aa51-baa1c3687f16
4232936806,,10566,,WOLFCAMP D,8264,cefbc5e6-10a6-416e-a13c-3eba24d1e99e
4232939222,,10954,,UPPER SPRABERRY,8122,849d91a4-c86d-4466-ae99-8b650685cd5a
4232939094,,9870,,WOLFCAMP C,9660,a446ed31-fcb5-404b-ab77-a0b5a1ea0b80
4232938784,,8907,,LOWER SPRABERRY,8710,f5292282-daee-4864-b63a-bf304623ebe7
4232937462,,8071,,,7758,9d3fd538-ab3d-46ed-88d8-7ed5df7bed96
4232939094,,8374,,LOWER SPRABERRY,8084,a446ed31-fcb5-404b-ab77-a0b5a1ea0b80
4232938789,,14600,,,10012,531753ba-d60c-4bb5-83ee-2e9c7c17ee13
4232937315,,11210,,,10618,96f51617-8b85-4f2e-b845-08999502dea4
4232939094,,10658,,,10536,a446ed31-fcb5-404b-ab77-a0b5a1ea0b80
4232938784,,10583,,WOLFCAMP D,10462,f5292282-daee-4864-b63a-bf304623ebe7
4232937462,,9728,,DEAN,9562,9d3fd538-ab3d-46ed-88d8-7ed5df7bed96
4232937315,,10531,,WOLFCAMP D,8418,96f51617-8b85-4f2e-b845-08999502dea4
4232939094,,9126,,WOLFCAMP A,9015,a446ed31-fcb5-404b-ab77-a0b5a1ea0b80
4232939187,,11454,,DEAN,9149,2ce76177-7e09-426f-b96b-0a4d27650d95
4232938828,,10671,,UPPER SPRABERRY,7832,9ecd4539-746e-41a7-804d-f27cea8f4c35
4232938784,,11081,,,10893,f5292282-daee-4864-b63a-bf304623ebe7
4232939094,,10220,,WOLFCAMP D,10050,a446ed31-fcb5-404b-ab77-a0b5a1ea0b80
4232937462,,10738,,,10650,9d3fd538-ab3d-46ed-88d8-7ed5df7bed96
4232937356,,10586,,UPPER SPRABERRY,8503,fdb8f903-a4f5-42d5-802e-f2211e0b0333
4232939094,,10474,,,10302,a446ed31-fcb5-404b-ab77-a0b5a1ea0b80
4232937462,,10566,,WOLFCAMP D,10428,9d3fd538-ab3d-46ed-88d8-7ed5df7bed96
4232938874,,10496,,UPPER SPRABERRY,8320,6acb66e5-ed3a-44a3-a7cf-cb4477d952a2
4232939094,,11510,,,11400,a446ed31-fcb5-404b-ab77-a0b5a1ea0b80
4232937356,,10140,,WOLFCAMP C,9900,fdb8f903-a4f5-42d5-802e-f2211e0b0333
4232937462,,8656,,UPPER SPRABERRY,8388,9d3fd538-ab3d-46ed-88d8-7ed5df7bed96
4232939271,,11337,,DEAN,8978,345c1f9e-d90f-495d-a9ea-9e7a73bbc348
4232938784,,9224,,LOWER SPRABERRY,9053,f5292282-daee-4864-b63a-bf304623ebe7
4232939094,,10918,,,10718,a446ed31-fcb5-404b-ab77-a0b5a1ea0b80
4232937462,,10096,,WOLFCAMP C,9961,9d3fd538-ab3d-46ed-88d8-7ed5df7bed96
4232937356,,10586,,WOLFCAMP D,10270,fdb8f903-a4f5-42d5-802e-f2211e0b0333
4232937870,,11868,,DEAN,9034,cc355ec6-3b97-475f-a86d-9bbd6adc9643
4232937462,,9419,,LOWER SPRABERRY,9066,9d3fd538-ab3d-46ed-88d8-7ed5df7bed96
4232937356,,9100,,LOWER SPRABERRY,8503,fdb8f903-a4f5-42d5-802e-f2211e0b0333
4232938784,,10376,,WOLFCAMP D,10161,f5292282-daee-4864-b63a-bf304623ebe7
4232939082,,9400,,LOWER SPRABERRY,8310,2377d15b-53bb-4564-a536-903dea6fed6d
4232938956,,11170,,UPPER SPRABERRY,8060,eb706ead-98a8-4bc1-813f-a9224493012d
4232937356,,9411,,DEAN,9257,fdb8f903-a4f5-42d5-802e-f2211e0b0333
4232939373,,4430,,,4176,b4823aeb-6f0c-4590-b86d-d6115ec602be
4232937462,,7491,,,7454,9d3fd538-ab3d-46ed-88d8-7ed5df7bed96
4232937356,,9720,,WOLFCAMP B,9650,fdb8f903-a4f5-42d5-802e-f2211e0b0333
4232938784,,9859,,WOLFCAMP B,9740,f5292282-daee-4864-b63a-bf304623ebe7
4232938951,,11398,,DEAN,9204,9a45d8ef-3002-43e0-82fc-397c737eadb8
4232939219,,11102,,LOWER SPRABERRY,8474,27cd76db-8ac5-4a7c-8e6d-db0048864b6b
4232937555,,9243,,LOWER SPRABERRY,8952,a5520c30-9efb-407b-9503-5b671861097c
4232938951,,0,,,0,9a45d8ef-3002-43e0-82fc-397c737eadb8
4232938784,,9640,,WOLFCAMP A,9486,f5292282-daee-4864-b63a-bf304623ebe7
4232939336,,10702,,WOLFCAMP A,9408,a0e70282-8c2b-4862-ba29-2b3f4a00af52
4232937555,,8899,,LOWER SPRABERRY,8826,a5520c30-9efb-407b-9503-5b671861097c
4232937444,,10910,,,7438,06b2cb55-8870-4320-b083-7fd8b8edd1db
4232939193,,16559,,,9393,43541d42-ff95-443e-82e1-ecb64a2bddcf
4232937555,,10290,,WOLFCAMP D,9375,a5520c30-9efb-407b-9503-5b671861097c
4232939287,,11364,,LOWER SPRABERRY,8815,1c284bf9-a03e-45bc-9cb2-83a74450d691
4232939078,,9873,,WOLFCAMP C,9622,5ccb593e-9836-4065-a622-4eb97ee99582
4232937420,,11656,,DEAN,8981,dc68a184-cb75-4bbc-a63a-362cd8bc033f
4232938819,,10299,,WOLFCAMP C,10075,99ffc4c0-335c-467c-8544-401928bf5d45
4232939396,,19408,,,9579,57584597-f40a-478b-b444-f7efe19e4668
4232939078,,10221,,WOLFCAMP C,9979,5ccb593e-9836-4065-a622-4eb97ee99582
4232937568,,10488,,WOLFCAMP D,8327,e3fdb784-b3a4-4a04-8680-fa51a4ccf3c6
4232939410,,13588,,,8730,1ab017fb-0d99-430d-801e-6ddbafc4c820
4232939078,,10786,,,10553,5ccb593e-9836-4065-a622-4eb97ee99582
4232937568,,11084,,,10630,e3fdb784-b3a4-4a04-8680-fa51a4ccf3c6
4232938819,,9629,,WOLFCAMP B,9468,99ffc4c0-335c-467c-8544-401928bf5d45
4232937408,,8908,,LOWER SPRABERRY,7639,2ad5a893-3012-4f02-b77d-5fa45da381b5
4232939422,,18449,,,10697,b9a9bc6f-fc2d-4a2e-b0d8-ea06177247fe
4232939078,,9543,,WOLFCAMP A,9263,5ccb593e-9836-4065-a622-4eb97ee99582
4232937408,,10580,,WOLFCAMP A,9384,2ad5a893-3012-4f02-b77d-5fa45da381b5
4232939415,,11570,,LOWER SPRABERRY,9132,205335c1-e422-4db2-82ea-7fa657cc9cbc
4232938819,,9401,,WOLFCAMP A,9283,99ffc4c0-335c-467c-8544-401928bf5d45
4232939078,,8985,,LOWER SPRABERRY,8787,5ccb593e-9836-4065-a622-4eb97ee99582
4232937668,,10872,,,10706,b8c17528-386d-45f1-98c8-08167564d9f4
4232939544,,14286,,,9867,84955f3f-5634-4a26-8323-cf5976476e8e
4232939078,,10410,,WOLFCAMP D,10304,5ccb593e-9836-4065-a622-4eb97ee99582
4232937408,,10880,,,10674,2ad5a893-3012-4f02-b77d-5fa45da381b5
4232937668,,11102,,,10941,b8c17528-386d-45f1-98c8-08167564d9f4
4232938819,,10786,,,10609,99ffc4c0-335c-467c-8544-401928bf5d45
4232939078,,8714,,LOWER SPRABERRY,8482,5ccb593e-9836-4065-a622-4eb97ee99582
4232937408,,9258,,DEAN,9043,2ad5a893-3012-4f02-b77d-5fa45da381b5
4232937668,,8916,,LOWER SPRABERRY,7696,b8c17528-386d-45f1-98c8-08167564d9f4
4232939392,,11255,,UPPER SPRABERRY,8002,550d00d1-c903-46a3-9038-37d9e08c0c3f
4232937668,,9226,,WOLFCAMP A,9025,b8c17528-386d-45f1-98c8-08167564d9f4
4232939439,,10494,,LOWER SPRABERRY,8097,ebda64b7-a946-4f64-9ef1-9d36ba144573
4232937554,,11090,,LOWER SPRABERRY,8874,ac9d7a46-62c0-4dc4-b14f-51e837bc9413
4232938819,,8416,,LOWER SPRABERRY,8292,99ffc4c0-335c-467c-8544-401928bf5d45
4232937668,,10670,,WOLFCAMP A,9392,b8c17528-386d-45f1-98c8-08167564d9f4
4232939078,,10786,,LOWER SPRABERRY,8482,5ccb593e-9836-4065-a622-4eb97ee99582
4232939442,,11311,,UPPER SPRABERRY,8163,638b31ca-57ae-458a-b7df-49bf4c373f42
4232938819,,8146,,UPPER SPRABERRY,7982,99ffc4c0-335c-467c-8544-401928bf5d45
4232939078,,10628,,UPPER SPRABERRY,8386,5ccb593e-9836-4065-a622-4eb97ee99582
4232937034,,8944,,DEAN,8739,b9b5a20c-b8cf-4cb8-a10e-fbad9446234b
4232937749,,11160,,UPPER SPRABERRY,8170,e993de2a-39e3-40ca-a0e3-5ca2e3c7712d
4232939623,,17446,,,9604,7865c759-251c-481f-84be-65be6b4751fc
4232937034,,8614,,UPPER SPRABERRY,7732,b9b5a20c-b8cf-4cb8-a10e-fbad9446234b
4232938819,,8669,,LOWER SPRABERRY,8510,99ffc4c0-335c-467c-8544-401928bf5d45
4232939687,,10804,,UPPER SPRABERRY,8348,edc214da-f447-4d2b-8bc5-4dfd6a5cc70d
4232937034,,10496,,WOLFCAMP D,10395,b9b5a20c-b8cf-4cb8-a10e-fbad9446234b
4232937770,,10881,,UPPER SPRABERRY,8420,719cd1a3-e2d5-4e5e-9182-5144d453a08e
4232939178,,14895,,,10100,f260fd2c-7748-4654-aafd-c434ab466d96
4232933768,,9330,,WOLFCAMP A,9310,1ecf4ce5-cfbe-45b4-9d17-3cc1b89c898b
4232937034,,10316,,WOLFCAMP A,9092,b9b5a20c-b8cf-4cb8-a10e-fbad9446234b
4232938819,,8938,,LOWER SPRABERRY,8785,99ffc4c0-335c-467c-8544-401928bf5d45
4232937829,,10222,,UPPER SPRABERRY,7560,be6bc804-44a8-4add-b535-385106beba13
4232933768,,8560,,LOWER SPRABERRY,8540,1ecf4ce5-cfbe-45b4-9d17-3cc1b89c898b
4232938819,,9813,,WOLFCAMP C,9724,99ffc4c0-335c-467c-8544-401928bf5d45
4232933768,,9330,,WOLFCAMP A,9310,1ecf4ce5-cfbe-45b4-9d17-3cc1b89c898b
4232937671,,8605,,UPPER SPRABERRY,8425,fe41f60f-5468-4bd7-b7d7-500d29bd69a0
4232937197,,7565,,,7420,d939fab4-a8f8-4e01-b422-6da4e6336f77
4232933768,,7970,,UPPER SPRABERRY,7950,1ecf4ce5-cfbe-45b4-9d17-3cc1b89c898b
4232937671,,9720,,WOLFCAMP B,9700,fe41f60f-5468-4bd7-b7d7-500d29bd69a0
4232937197,,8054,,,7764,d939fab4-a8f8-4e01-b422-6da4e6336f77
4232939666,,17280,,,9802,5861facf-a403-4cbc-8f9c-e6de0ee237ce
4232933768,,7970,,UPPER SPRABERRY,7950,1ecf4ce5-cfbe-45b4-9d17-3cc1b89c898b
4232937671,,8147,,UPPER SPRABERRY,7980,fe41f60f-5468-4bd7-b7d7-500d29bd69a0
4232933768,,9880,,WOLFCAMP B,9860,1ecf4ce5-cfbe-45b4-9d17-3cc1b89c898b
4232937197,,10120,,WOLFCAMP C,10020,d939fab4-a8f8-4e01-b422-6da4e6336f77
4232937671,,10570,,WOLFCAMP D,10510,fe41f60f-5468-4bd7-b7d7-500d29bd69a0
4232938834,,10986,,LOWER SPRABERRY,8313,216bfe54-f685-4699-b1bc-d514fb259149
4232933768,,8560,,LOWER SPRABERRY,8540,1ecf4ce5-cfbe-45b4-9d17-3cc1b89c898b
4232937197,,9878,,DEAN,9552,d939fab4-a8f8-4e01-b422-6da4e6336f77
4232937671,,9490,,DEAN,9420,fe41f60f-5468-4bd7-b7d7-500d29bd69a0
4232937197,,8527,,UPPER SPRABERRY,8318,d939fab4-a8f8-4e01-b422-6da4e6336f77
4232933768,,9880,,WOLFCAMP B,9860,1ecf4ce5-cfbe-45b4-9d17-3cc1b89c898b
4232937671,,10010,,WOLFCAMP C,9960,fe41f60f-5468-4bd7-b7d7-500d29bd69a0
4232939796,,5000,,,4080,d39d92e9-7123-470a-b876-9492f0fcf3f0
4232937197,,10549,,WOLFCAMP C,10278,d939fab4-a8f8-4e01-b422-6da4e6336f77
4232938610,,10698,,,7680,c5b941cf-f191-46e4-8d98-f4c3a321dbe7
4232937671,,8945,,LOWER SPRABERRY,8737,fe41f60f-5468-4bd7-b7d7-500d29bd69a0
4232937197,,10762,,,10680,d939fab4-a8f8-4e01-b422-6da4e6336f77
4232933094,,10680,,,10677,330f6d9e-b195-44c2-81ca-ad26e6534f8e
4232937197,,9099,,LOWER SPRABERRY,8799,d939fab4-a8f8-4e01-b422-6da4e6336f77
4232937671,,10340,,WOLFCAMP D,10260,fe41f60f-5468-4bd7-b7d7-500d29bd69a0
4232933094,,10673,,,10671,330f6d9e-b195-44c2-81ca-ad26e6534f8e
4232933094,,10691,,,10684,330f6d9e-b195-44c2-81ca-ad26e6534f8e
4232937756,,9013,,LOWER SPRABERRY,8806,0413c7a0-4c07-4f2b-908f-c24c6d7cee8a
4232938899,,10992,,,10856,87a00010-6869-4d6c-9a3b-44a5ed64d3e0
4232937747,,11002,,UPPER SPRABERRY,7976,cc84896b-9cba-419f-983a-4866c28ce384
4232937756,,8592,,UPPER SPRABERRY,7996,0413c7a0-4c07-4f2b-908f-c24c6d7cee8a
4232933094,,10673,,,10671,330f6d9e-b195-44c2-81ca-ad26e6534f8e
4232933094,,10176,,WOLFCAMP C,10021,330f6d9e-b195-44c2-81ca-ad26e6534f8e
4232937756,,10608,,WOLFCAMP D,10472,0413c7a0-4c07-4f2b-908f-c24c6d7cee8a
4232937775,,10902,,UPPER SPRABERRY,8508,3ffaa0d3-f228-4e00-bb40-1b6f81e0e159
4232937756,,10394,,WOLFCAMP D,9121,0413c7a0-4c07-4f2b-908f-c24c6d7cee8a
