API,Date,Field,Formation,Lease,Operator,Pool,CO2Injection,GasInjection,OtherInjection,TubingPressure,WaterInjection,WellId
04030142070000,3/1/2007 12:00:00 AM,Kern River,KERN RIVER,Monte Cristo No. 1,CHEVRON USA INC,KERN RIVER,0,0,0,23,425,cbc00389-d4eb-46d8-b483-5de4e33e2f0d
04029534740000,10/1/1978 12:00:00 AM,Kern River,KERN RIVER,Clampitt,CHEVRON USA INC,KERN RIVER,0,0,0,0,8356,99438828-de8b-463a-b35c-e97cff18df8e
04029534740000,10/1/1987 12:00:00 AM,Kern River,KERN RIVER,Clampitt,CHEVRON USA INC,KERN RIVER,0,0,0,0,5841,99438828-de8b-463a-b35c-e97cff18df8e
04053215140000,8/1/1999 12:00:00 AM,San Ardo,LOMBARDI,Ferrini,AERA ENERGY LLC,LOMBARDI,0,0,0,233,9868,ea7292f0-7278-4b29-af28-36aeeb2b225d
04029808260000,1/1/2003 12:00:00 AM,Kern River,KERN RIVER,Luck,CHEVRON USA INC,KERN RIVER,0,0,0,0,713,a6664016-d505-40f8-b500-1e076bf54a4e
04053215140000,4/1/1999 12:00:00 AM,San Ardo,LOMBARDI,Ferrini,AERA ENERGY LLC,LOMBARDI,0,0,0,233,6058,ea7292f0-7278-4b29-af28-36aeeb2b225d
04029441120000,6/1/1984 12:00:00 AM,Kern River,KERN RIVER,Canfield,CHEVRON USA INC,KERN RIVER,0,0,0,0,13552,419262a0-158d-4322-b341-5b1e48ff78f3
04053215140000,6/1/1997 12:00:00 AM,San Ardo,LOMBARDI,Ferrini,AERA ENERGY LLC,LOMBARDI,0,0,0,233,3680,ea7292f0-7278-4b29-af28-36aeeb2b225d
04030294550000,10/1/2013 12:00:00 AM,Kern River,KERN RIVER,Green & Whittier,CHEVRON USA INC,KERN RIVER,0,0,0,39,101,4504fbc5-635f-4298-8716-8dee6c297997
04053215140000,10/1/1996 12:00:00 AM,San Ardo,LOMBARDI,Ferrini,AERA ENERGY LLC,LOMBARDI,0,0,0,503,68190,ea7292f0-7278-4b29-af28-36aeeb2b225d
04053215140000,1/1/1997 12:00:00 AM,San Ardo,LOMBARDI,Ferrini,AERA ENERGY LLC,LOMBARDI,0,0,0,520,60802,ea7292f0-7278-4b29-af28-36aeeb2b225d
04029534740000,8/1/1996 12:00:00 AM,Kern River,KERN RIVER,Clampitt,CHEVRON USA INC,KERN RIVER,0,0,0,0,5692,99438828-de8b-463a-b35c-e97cff18df8e
04029534740000,7/1/1983 12:00:00 AM,Kern River,KERN RIVER,Clampitt,CHEVRON USA INC,KERN RIVER,0,0,0,0,10438,99438828-de8b-463a-b35c-e97cff18df8e
04053215140000,11/1/1996 12:00:00 AM,San Ardo,LOMBARDI,Ferrini,AERA ENERGY LLC,LOMBARDI,0,0,0,453,66066,ea7292f0-7278-4b29-af28-36aeeb2b225d
04053215140000,2/1/1997 12:00:00 AM,San Ardo,LOMBARDI,Ferrini,AERA ENERGY LLC,LOMBARDI,0,0,0,320,18369,ea7292f0-7278-4b29-af28-36aeeb2b225d
04053215140000,5/1/1997 12:00:00 AM,San Ardo,LOMBARDI,Ferrini,AERA ENERGY LLC,LOMBARDI,0,0,0,238,11084,ea7292f0-7278-4b29-af28-36aeeb2b225d
04030287520000,1/1/2014 12:00:00 AM,Kern River,KERN RIVER,Junction,CHEVRON USA INC,KERN RIVER,0,0,0,0,129,6d134f3f-b1b6-4443-95b3-949f286f4cd6
04029534740000,9/1/2004 12:00:00 AM,Kern River,KERN RIVER,Clampitt,CHEVRON USA INC,KERN RIVER,0,0,0,0,7825,99438828-de8b-463a-b35c-e97cff18df8e
04053215140000,3/1/1999 12:00:00 AM,San Ardo,LOMBARDI,Ferrini,AERA ENERGY LLC,LOMBARDI,0,0,0,233,6852,ea7292f0-7278-4b29-af28-36aeeb2b225d
04030487980000,1/1/2016 12:00:00 AM,Lost Hills,ETCHEGOIN,Star,SENECA RESOURCES CORP,ETCHEGOIN,0,0,0,94,3812,956e30b0-c2d0-4a4e-824b-6983c09e1047
04030512840000,7/1/2015 12:00:00 AM,Kern River,KERN RIVER,Monte Cristo No. 1,CHEVRON USA INC,KERN RIVER,0,0,0,234,165,e742347f-e1e3-490b-bced-44ae5d4c453c
04029534740000,8/1/1995 12:00:00 AM,Kern River,KERN RIVER,Clampitt,CHEVRON USA INC,KERN RIVER,0,0,0,0,5636,99438828-de8b-463a-b35c-e97cff18df8e
04029534740000,5/1/1984 12:00:00 AM,Kern River,KERN RIVER,Clampitt,CHEVRON USA INC,KERN RIVER,0,0,0,0,8747,99438828-de8b-463a-b35c-e97cff18df8e
04053215140000,12/1/1996 12:00:00 AM,San Ardo,LOMBARDI,Ferrini,AERA ENERGY LLC,LOMBARDI,0,0,0,473,79143,ea7292f0-7278-4b29-af28-36aeeb2b225d
04029441120000,8/1/1982 12:00:00 AM,Kern River,KERN RIVER,Canfield,CHEVRON USA INC,KERN RIVER,0,0,0,0,25688,419262a0-158d-4322-b341-5b1e48ff78f3
04029534740000,12/1/1981 12:00:00 AM,Kern River,KERN RIVER,Clampitt,CHEVRON USA INC,KERN RIVER,0,0,0,0,9022,99438828-de8b-463a-b35c-e97cff18df8e
04053215140000,3/1/1997 12:00:00 AM,San Ardo,LOMBARDI,Ferrini,AERA ENERGY LLC,LOMBARDI,0,0,0,220,16304,ea7292f0-7278-4b29-af28-36aeeb2b225d
04053215140000,7/1/1999 12:00:00 AM,San Ardo,LOMBARDI,Ferrini,AERA ENERGY LLC,LOMBARDI,0,0,0,233,4580,ea7292f0-7278-4b29-af28-36aeeb2b225d
04053215140000,4/1/1996 12:00:00 AM,San Ardo,LOMBARDI,Ferrini,AERA ENERGY LLC,LOMBARDI,0,0,0,0,11438,ea7292f0-7278-4b29-af28-36aeeb2b225d
04053215140000,3/1/1996 12:00:00 AM,San Ardo,LOMBARDI,Ferrini,AERA ENERGY LLC,LOMBARDI,0,0,0,0,2999,ea7292f0-7278-4b29-af28-36aeeb2b225d
04053215140000,4/1/1997 12:00:00 AM,San Ardo,LOMBARDI,Ferrini,AERA ENERGY LLC,LOMBARDI,0,0,0,205,13276,ea7292f0-7278-4b29-af28-36aeeb2b225d
04053215140000,9/1/1999 12:00:00 AM,San Ardo,LOMBARDI,Ferrini,AERA ENERGY LLC,LOMBARDI,0,0,0,233,14588,ea7292f0-7278-4b29-af28-36aeeb2b225d
04029534740000,10/1/2003 12:00:00 AM,Kern River,KERN RIVER,Clampitt,CHEVRON USA INC,KERN RIVER,0,0,0,0,1464,99438828-de8b-463a-b35c-e97cff18df8e
04030366680000,3/1/2012 12:00:00 AM,Kern River,KERN RIVER,May,CHEVRON USA INC,KERN RIVER,0,0,0,98,165,bbf9fc33-ccec-4190-90e2-aee079a192b5
04030248070000,7/1/2004 12:00:00 AM,Kern River,KERN RIVER,Pierce,CHEVRON USA INC,KERN RIVER,0,0,0,0,1615,0bfcb812-8484-40ca-8809-8f8f61fdea29
04029686500000,12/1/2002 12:00:00 AM,Kern River,KERN RIVER,Parker,CHEVRON USA INC,KERN RIVER,0,0,0,0,717,e36d2bfa-d0c7-4b9d-9f5b-47390eafd471
04030366680000,1/1/2017 12:00:00 AM,Kern River,KERN RIVER,May,CHEVRON USA INC,KERN RIVER,0,0,0,97,154,bbf9fc33-ccec-4190-90e2-aee079a192b5
04030487980000,9/1/2015 12:00:00 AM,Lost Hills,ETCHEGOIN,Star,SENECA RESOURCES CORP,ETCHEGOIN,0,0,0,0,3390,956e30b0-c2d0-4a4e-824b-6983c09e1047
04030347250000,10/1/2011 12:00:00 AM,Kern River,KERN RIVER,H.H. & F.,CHEVRON USA INC,KERN RIVER,0,0,0,40,106,1f651f1a-7605-494c-9678-9fce9713e341
04030487980000,9/1/2017 12:00:00 AM,Lost Hills,ETCHEGOIN,Star,SENECA RESOURCES CORP,ETCHEGOIN,0,0,0,79,6300,956e30b0-c2d0-4a4e-824b-6983c09e1047
04053215140000,5/1/1999 12:00:00 AM,San Ardo,LOMBARDI,Ferrini,AERA ENERGY LLC,LOMBARDI,0,0,0,233,5484,ea7292f0-7278-4b29-af28-36aeeb2b225d
04030212510000,9/1/2015 12:00:00 AM,Kern River,KERN RIVER,Alma,CHEVRON USA INC,KERN RIVER,0,0,0,48,93,4fed3aa6-bf15-408a-bb76-24558288ffac
04030382340000,2/1/2014 12:00:00 AM,Kern River,KERN RIVER,Marco Fee,CHEVRON USA INC,KERN RIVER,0,0,0,69,175,aefc2873-b2ec-4a3f-a16d-de4bbbfb1741
04053215140000,6/1/1999 12:00:00 AM,San Ardo,LOMBARDI,Ferrini,AERA ENERGY LLC,LOMBARDI,0,0,0,233,4516,ea7292f0-7278-4b29-af28-36aeeb2b225d
04029808260000,9/1/1995 12:00:00 AM,Kern River,KERN RIVER,Luck,CHEVRON USA INC,KERN RIVER,0,0,0,0,1375,a6664016-d505-40f8-b500-1e076bf54a4e
04029686500000,7/1/2005 12:00:00 AM,Kern River,KERN RIVER,Parker,CHEVRON USA INC,KERN RIVER,0,0,0,0,819,e36d2bfa-d0c7-4b9d-9f5b-47390eafd471
04029441120000,1/1/1999 12:00:00 AM,Kern River,KERN RIVER,Canfield,CHEVRON USA INC,KERN RIVER,0,0,0,0,4332,419262a0-158d-4322-b341-5b1e48ff78f3
04029534740000,6/1/2005 12:00:00 AM,Kern River,KERN RIVER,Clampitt,CHEVRON USA INC,KERN RIVER,0,0,0,0,3675,99438828-de8b-463a-b35c-e97cff18df8e
04029441120000,7/1/1985 12:00:00 AM,Kern River,KERN RIVER,Canfield,CHEVRON USA INC,KERN RIVER,0,0,0,0,11260,419262a0-158d-4322-b341-5b1e48ff78f3
04029441120000,4/1/2000 12:00:00 AM,Kern River,KERN RIVER,Canfield,CHEVRON USA INC,KERN RIVER,0,0,0,0,5190,419262a0-158d-4322-b341-5b1e48ff78f3
04030487980000,2/1/2016 12:00:00 AM,Lost Hills,ETCHEGOIN,Star,SENECA RESOURCES CORP,ETCHEGOIN,0,0,0,94,714,956e30b0-c2d0-4a4e-824b-6983c09e1047
04029534740000,9/1/1996 12:00:00 AM,Kern River,KERN RIVER,Clampitt,CHEVRON USA INC,KERN RIVER,0,0,0,0,5196,99438828-de8b-463a-b35c-e97cff18df8e
04030382340000,4/1/2014 12:00:00 AM,Kern River,KERN RIVER,Marco Fee,CHEVRON USA INC,KERN RIVER,0,0,0,70,106,aefc2873-b2ec-4a3f-a16d-de4bbbfb1741
04029441120000,9/1/1987 12:00:00 AM,Kern River,KERN RIVER,Canfield,CHEVRON USA INC,KERN RIVER,0,0,0,255,12920,419262a0-158d-4322-b341-5b1e48ff78f3
04029534740000,3/1/1999 12:00:00 AM,Kern River,KERN RIVER,Clampitt,CHEVRON USA INC,KERN RIVER,0,0,0,0,8808,99438828-de8b-463a-b35c-e97cff18df8e
04029534740000,12/1/2001 12:00:00 AM,Kern River,KERN RIVER,Clampitt,CHEVRON USA INC,KERN RIVER,0,0,0,0,3941,99438828-de8b-463a-b35c-e97cff18df8e
04029534740000,1/1/1999 12:00:00 AM,Kern River,KERN RIVER,Clampitt,CHEVRON USA INC,KERN RIVER,0,0,0,0,8914,99438828-de8b-463a-b35c-e97cff18df8e
04030044920000,6/1/2012 12:00:00 AM,Midway-Sunset,,<BLANK>,CHEVRON USA INC,,0,0,0,54,224,6d83cacc-950a-4d07-8a09-45f80c013142
04029889850000,2/1/2006 12:00:00 AM,Midway-Sunset,,Finley-Johnson-Fox,AERA ENERGY LLC,,0,0,0,578,11124,755d4bca-c987-4974-bb4f-05c1d87d598b
04030366680000,7/1/2012 12:00:00 AM,Kern River,KERN RIVER,May,CHEVRON USA INC,KERN RIVER,0,0,0,99,110,bbf9fc33-ccec-4190-90e2-aee079a192b5
04030287520000,7/1/2013 12:00:00 AM,Kern River,KERN RIVER,Junction,CHEVRON USA INC,KERN RIVER,0,0,0,42,116,6d134f3f-b1b6-4443-95b3-949f286f4cd6
04030294550000,2/1/2010 12:00:00 AM,Kern River,KERN RIVER,Green & Whittier,CHEVRON USA INC,KERN RIVER,0,0,0,24,165,4504fbc5-635f-4298-8716-8dee6c297997
04029534740000,7/1/1981 12:00:00 AM,Kern River,KERN RIVER,Clampitt,CHEVRON USA INC,KERN RIVER,0,0,0,0,9312,99438828-de8b-463a-b35c-e97cff18df8e
04030487980000,6/1/2016 12:00:00 AM,Lost Hills,ETCHEGOIN,Star,SENECA RESOURCES CORP,ETCHEGOIN,0,0,0,78,2174,956e30b0-c2d0-4a4e-824b-6983c09e1047
04030487980000,8/1/2015 12:00:00 AM,Lost Hills,ETCHEGOIN,Star,SENECA RESOURCES CORP,ETCHEGOIN,0,0,0,0,4676,956e30b0-c2d0-4a4e-824b-6983c09e1047
04030347250000,12/1/2010 12:00:00 AM,Kern River,KERN RIVER,H.H. & F.,CHEVRON USA INC,KERN RIVER,0,0,0,46,120,1f651f1a-7605-494c-9678-9fce9713e341
04030382340000,1/1/2014 12:00:00 AM,Kern River,KERN RIVER,Marco Fee,CHEVRON USA INC,KERN RIVER,0,0,0,70,94,aefc2873-b2ec-4a3f-a16d-de4bbbfb1741
04029441120000,9/1/1998 12:00:00 AM,Kern River,KERN RIVER,Canfield,CHEVRON USA INC,KERN RIVER,0,0,0,0,7017,419262a0-158d-4322-b341-5b1e48ff78f3
04029534740000,1/1/2004 12:00:00 AM,Kern River,KERN RIVER,Clampitt,CHEVRON USA INC,KERN RIVER,0,0,0,0,8988,99438828-de8b-463a-b35c-e97cff18df8e
04030287520000,10/1/2013 12:00:00 AM,Kern River,KERN RIVER,Junction,CHEVRON USA INC,KERN RIVER,0,0,0,49,101,6d134f3f-b1b6-4443-95b3-949f286f4cd6
04030092830000,1/1/2016 12:00:00 AM,McKittrick,UPPER,Del Monte,CHEVRON USA INC,UPPER,0,0,0,25,899,64c04be0-1415-49a1-bee5-f67d17aa9933
04029534740000,9/1/1998 12:00:00 AM,Kern River,KERN RIVER,Clampitt,CHEVRON USA INC,KERN RIVER,0,0,0,0,9090,99438828-de8b-463a-b35c-e97cff18df8e
04029441120000,5/1/1982 12:00:00 AM,Kern River,KERN RIVER,Canfield,CHEVRON USA INC,KERN RIVER,0,0,0,0,24706,419262a0-158d-4322-b341-5b1e48ff78f3
04030294550000,7/1/2012 12:00:00 AM,Kern River,KERN RIVER,Green & Whittier,CHEVRON USA INC,KERN RIVER,0,0,0,37,109,4504fbc5-635f-4298-8716-8dee6c297997
04030248070000,4/1/2008 12:00:00 AM,Kern River,KERN RIVER,Pierce,CHEVRON USA INC,KERN RIVER,0,0,0,35,754,0bfcb812-8484-40ca-8809-8f8f61fdea29
04030092830000,2/1/2012 12:00:00 AM,McKittrick,UPPER,Del Monte,CHEVRON USA INC,UPPER,0,0,0,39,2609,64c04be0-1415-49a1-bee5-f67d17aa9933
04029534740000,1/1/1994 12:00:00 AM,Kern River,KERN RIVER,Clampitt,CHEVRON USA INC,KERN RIVER,0,0,0,0,5887,99438828-de8b-463a-b35c-e97cff18df8e
04030248070000,4/1/2011 12:00:00 AM,Kern River,KERN RIVER,Pierce,CHEVRON USA INC,KERN RIVER,0,0,0,46,144,0bfcb812-8484-40ca-8809-8f8f61fdea29
04029534740000,1/1/1996 12:00:00 AM,Kern River,KERN RIVER,Clampitt,CHEVRON USA INC,KERN RIVER,0,0,0,0,4633,99438828-de8b-463a-b35c-e97cff18df8e
04030092830000,8/1/2000 12:00:00 AM,McKittrick,UPPER,Del Monte,CHEVRON USA INC,UPPER,0,0,0,0,33696,64c04be0-1415-49a1-bee5-f67d17aa9933
04029821730000,9/1/2006 12:00:00 AM,Midway-Sunset,,<BLANK>,CHEVRON USA INC,,0,0,0,6,6090,551d4010-f0e0-45d7-8c8d-2ea08419eff3
04029534740000,2/1/1984 12:00:00 AM,Kern River,KERN RIVER,Clampitt,CHEVRON USA INC,KERN RIVER,0,0,0,0,9714,99438828-de8b-463a-b35c-e97cff18df8e
04029534740000,10/1/2006 12:00:00 AM,Kern River,KERN RIVER,Clampitt,CHEVRON USA INC,KERN RIVER,0,0,0,0,4943,99438828-de8b-463a-b35c-e97cff18df8e
04030366680000,3/1/2016 12:00:00 AM,Kern River,KERN RIVER,May,CHEVRON USA INC,KERN RIVER,0,0,0,96,134,bbf9fc33-ccec-4190-90e2-aee079a192b5
04030158090000,7/1/2003 12:00:00 AM,Kern River,KERN RIVER,Green & Whittier A,CHEVRON USA INC,KERN RIVER,0,0,0,0,328,21625037-c732-4898-842d-5f5fc595c8a2
04029441120000,2/1/1999 12:00:00 AM,Kern River,KERN RIVER,Canfield,CHEVRON USA INC,KERN RIVER,0,0,0,0,3966,419262a0-158d-4322-b341-5b1e48ff78f3
04029534740000,5/1/1982 12:00:00 AM,Kern River,KERN RIVER,Clampitt,CHEVRON USA INC,KERN RIVER,0,0,0,0,10000,99438828-de8b-463a-b35c-e97cff18df8e
04030248070000,3/1/2005 12:00:00 AM,Kern River,KERN RIVER,Pierce,CHEVRON USA INC,KERN RIVER,0,0,0,0,649,0bfcb812-8484-40ca-8809-8f8f61fdea29
04030212510000,12/1/2012 12:00:00 AM,Kern River,KERN RIVER,Alma,CHEVRON USA INC,KERN RIVER,0,0,0,45,94,4fed3aa6-bf15-408a-bb76-24558288ffac
04029808260000,10/1/1997 12:00:00 AM,Kern River,KERN RIVER,Luck,CHEVRON USA INC,KERN RIVER,0,0,0,0,1375,a6664016-d505-40f8-b500-1e076bf54a4e
04030197860000,2/1/2017 12:00:00 AM,Midway-Sunset,,Hondo Peerless,SENECA RESOURCES CORP,,0,0,0,123,5100,d507c8ae-fc35-4347-9d8b-7e0e849dcfb9
04029441120000,12/1/1981 12:00:00 AM,Kern River,KERN RIVER,Canfield,CHEVRON USA INC,KERN RIVER,0,0,0,0,21992,419262a0-158d-4322-b341-5b1e48ff78f3
04029441120000,2/1/1988 12:00:00 AM,Kern River,KERN RIVER,Canfield,CHEVRON USA INC,KERN RIVER,0,0,0,284,11613,419262a0-158d-4322-b341-5b1e48ff78f3
04030294550000,7/1/2006 12:00:00 AM,Kern River,KERN RIVER,Green & Whittier,CHEVRON USA INC,KERN RIVER,0,0,0,0,1775,4504fbc5-635f-4298-8716-8dee6c297997
04030366680000,4/1/2017 12:00:00 AM,Kern River,KERN RIVER,May,CHEVRON USA INC,KERN RIVER,0,0,0,93,308,bbf9fc33-ccec-4190-90e2-aee079a192b5
04030212510000,12/1/2008 12:00:00 AM,Kern River,KERN RIVER,Alma,CHEVRON USA INC,KERN RIVER,0,0,0,40,257,4fed3aa6-bf15-408a-bb76-24558288ffac
04030512840000,11/1/2014 12:00:00 AM,Kern River,KERN RIVER,Monte Cristo No. 1,CHEVRON USA INC,KERN RIVER,0,0,0,123,99,e742347f-e1e3-490b-bced-44ae5d4c453c
04030248070000,3/1/2015 12:00:00 AM,Kern River,KERN RIVER,Pierce,CHEVRON USA INC,KERN RIVER,0,0,0,47,98,0bfcb812-8484-40ca-8809-8f8f61fdea29
04030382340000,6/1/2009 12:00:00 AM,Kern River,KERN RIVER,Marco Fee,CHEVRON USA INC,KERN RIVER,0,0,0,1,459,aefc2873-b2ec-4a3f-a16d-de4bbbfb1741
04030248070000,10/1/2015 12:00:00 AM,Kern River,KERN RIVER,Pierce,CHEVRON USA INC,KERN RIVER,0,0,0,47,103,0bfcb812-8484-40ca-8809-8f8f61fdea29
04030212510000,5/1/2006 12:00:00 AM,Kern River,KERN RIVER,Alma,CHEVRON USA INC,KERN RIVER,0,0,0,15,1758,4fed3aa6-bf15-408a-bb76-24558288ffac
04030212510000,8/1/2013 12:00:00 AM,Kern River,KERN RIVER,Alma,CHEVRON USA INC,KERN RIVER,0,0,0,50,116,4fed3aa6-bf15-408a-bb76-24558288ffac
04030198000000,9/1/2013 12:00:00 AM,Midway-Sunset,,M & M,SENECA RESOURCES CORP,,0,0,0,0,2456,42ab9303-89c9-4b14-8abe-e80b029494c0
04029534740000,3/1/1981 12:00:00 AM,Kern River,KERN RIVER,Clampitt,CHEVRON USA INC,KERN RIVER,0,0,0,0,7493,99438828-de8b-463a-b35c-e97cff18df8e
04029686500000,2/1/1988 12:00:00 AM,Kern River,KERN RIVER,Parker,CHEVRON USA INC,KERN RIVER,0,0,0,140,7756,e36d2bfa-d0c7-4b9d-9f5b-47390eafd471
04030212510000,5/1/2014 12:00:00 AM,Kern River,KERN RIVER,Alma,CHEVRON USA INC,KERN RIVER,0,0,0,47,106,4fed3aa6-bf15-408a-bb76-24558288ffac
04030158090000,9/1/2013 12:00:00 AM,Kern River,KERN RIVER,Green & Whittier A,CHEVRON USA INC,KERN RIVER,0,0,0,48,118,21625037-c732-4898-842d-5f5fc595c8a2
04029441120000,12/1/1983 12:00:00 AM,Kern River,KERN RIVER,Canfield,CHEVRON USA INC,KERN RIVER,0,0,0,0,13940,419262a0-158d-4322-b341-5b1e48ff78f3
04030294550000,9/1/2012 12:00:00 AM,Kern River,KERN RIVER,Green & Whittier,CHEVRON USA INC,KERN RIVER,0,0,0,40,93,4504fbc5-635f-4298-8716-8dee6c297997
04237205390000,4/1/1977 12:00:00 AM,Wilmington,RANGER,,THUMS LONG BEACH COMPANY,RANGER,0,0,0,1640,126920,2eed8894-41fd-424e-9f82-49762f145606
04237205390000,6/1/1984 12:00:00 AM,Wilmington,RANGER,,THUMS LONG BEACH COMPANY,RANGER,0,0,0,1380,149252,2eed8894-41fd-424e-9f82-49762f145606
04237205390000,9/1/1993 12:00:00 AM,Wilmington,RANGER,,THUMS LONG BEACH COMPANY,RANGER,0,0,0,1080,46605,2eed8894-41fd-424e-9f82-49762f145606
04237205390000,6/1/1980 12:00:00 AM,Wilmington,RANGER,,THUMS LONG BEACH COMPANY,RANGER,0,0,0,1500,217324,2eed8894-41fd-424e-9f82-49762f145606
04030044920000,10/1/2014 12:00:00 AM,Midway-Sunset,,<BLANK>,CHEVRON USA INC,,0,0,0,55,240,6d83cacc-950a-4d07-8a09-45f80c013142
04030158100000,4/1/2007 12:00:00 AM,Midway-Sunset,,B.B.&O.,BERRY PETROLEUM COMPANY LLC,,0,0,0,0,26048,90874f40-3c9f-49dd-9bae-1e547ddb9a03
04237205390000,10/1/1996 12:00:00 AM,Wilmington,RANGER,,THUMS LONG BEACH COMPANY,RANGER,0,0,0,1276,66107,2eed8894-41fd-424e-9f82-49762f145606
04030092830000,11/1/2016 12:00:00 AM,McKittrick,UPPER,Del Monte,CHEVRON USA INC,UPPER,0,0,0,0,2664,64c04be0-1415-49a1-bee5-f67d17aa9933
04030349610000,2/1/2016 12:00:00 AM,Kern Front,ETCHEGOIN,,CALIFORNIA RESOURCES PRODUCTION CORP,ETCHEGOIN,0,0,0,129,489,cd0747cf-ad66-43a2-9775-b0dbd953d47f
04029534740000,6/1/1984 12:00:00 AM,Kern River,KERN RIVER,Clampitt,CHEVRON USA INC,KERN RIVER,0,0,0,0,7448,99438828-de8b-463a-b35c-e97cff18df8e
04030349610000,1/1/2016 12:00:00 AM,Kern Front,ETCHEGOIN,,CALIFORNIA RESOURCES PRODUCTION CORP,ETCHEGOIN,0,0,0,124,446,cd0747cf-ad66-43a2-9775-b0dbd953d47f
04030404350000,4/1/2012 12:00:00 AM,Midway-Sunset,,Moco 34,AERA ENERGY LLC,,0,0,0,0,532,cd39967f-3dd0-43fe-b8a2-a91b6960e787
04030092830000,6/1/1998 12:00:00 AM,McKittrick,UPPER,Del Monte,CHEVRON USA INC,UPPER,0,0,0,0,1800,64c04be0-1415-49a1-bee5-f67d17aa9933
04029441120000,2/1/1977 12:00:00 AM,Kern River,KERN RIVER,Canfield,CHEVRON USA INC,KERN RIVER,0,0,0,0,7411,419262a0-158d-4322-b341-5b1e48ff78f3
04029534740000,7/1/1978 12:00:00 AM,Kern River,KERN RIVER,Clampitt,CHEVRON USA INC,KERN RIVER,0,0,0,0,6969,99438828-de8b-463a-b35c-e97cff18df8e
04237205390000,8/1/1993 12:00:00 AM,Wilmington,RANGER,,THUMS LONG BEACH COMPANY,RANGER,0,0,0,1100,50066,2eed8894-41fd-424e-9f82-49762f145606
04237205390000,11/1/1995 12:00:00 AM,Wilmington,RANGER,,THUMS LONG BEACH COMPANY,RANGER,0,0,0,1406,45516,2eed8894-41fd-424e-9f82-49762f145606
04237205390000,11/1/1997 12:00:00 AM,Wilmington,RANGER,,THUMS LONG BEACH COMPANY,RANGER,0,0,0,1453,62630,2eed8894-41fd-424e-9f82-49762f145606
04237205390000,5/1/1988 12:00:00 AM,Wilmington,RANGER,,THUMS LONG BEACH COMPANY,RANGER,0,0,0,1240,111093,2eed8894-41fd-424e-9f82-49762f145606
04030248070000,6/1/2004 12:00:00 AM,Kern River,KERN RIVER,Pierce,CHEVRON USA INC,KERN RIVER,0,0,0,0,1845,0bfcb812-8484-40ca-8809-8f8f61fdea29
04030197860000,9/1/2004 12:00:00 AM,Midway-Sunset,,Hondo Peerless,SENECA RESOURCES CORP,,0,0,0,0,6850,d507c8ae-fc35-4347-9d8b-7e0e849dcfb9
04237205390000,2/1/1997 12:00:00 AM,Wilmington,RANGER,,THUMS LONG BEACH COMPANY,RANGER,0,0,0,1421,46467,2eed8894-41fd-424e-9f82-49762f145606
04237205390000,9/1/1990 12:00:00 AM,Wilmington,RANGER,,THUMS LONG BEACH COMPANY,RANGER,0,0,0,680,40297,2eed8894-41fd-424e-9f82-49762f145606
04030092830000,2/1/2000 12:00:00 AM,McKittrick,UPPER,Del Monte,CHEVRON USA INC,UPPER,0,0,0,0,52416,64c04be0-1415-49a1-bee5-f67d17aa9933
04237205390000,5/1/1995 12:00:00 AM,Wilmington,RANGER,,THUMS LONG BEACH COMPANY,RANGER,0,0,0,1140,66755,2eed8894-41fd-424e-9f82-49762f145606
04029441120000,7/1/1997 12:00:00 AM,Kern River,KERN RIVER,Canfield,CHEVRON USA INC,KERN RIVER,0,0,0,0,4390,419262a0-158d-4322-b341-5b1e48ff78f3
04029441120000,12/1/1984 12:00:00 AM,Kern River,KERN RIVER,Canfield,CHEVRON USA INC,KERN RIVER,0,0,0,0,12295,419262a0-158d-4322-b341-5b1e48ff78f3
04030198000000,1/1/2003 12:00:00 AM,Midway-Sunset,,M & M,SENECA RESOURCES CORP,,0,0,0,500,8118,42ab9303-89c9-4b14-8abe-e80b029494c0
04029441120000,11/1/1979 12:00:00 AM,Kern River,KERN RIVER,Canfield,CHEVRON USA INC,KERN RIVER,0,0,0,0,24260,419262a0-158d-4322-b341-5b1e48ff78f3
04237205390000,10/1/2001 12:00:00 AM,Wilmington,RANGER,,THUMS LONG BEACH COMPANY,RANGER,0,0,0,1350,63470,2eed8894-41fd-424e-9f82-49762f145606
04030512840000,9/1/2014 12:00:00 AM,Kern River,KERN RIVER,Monte Cristo No. 1,CHEVRON USA INC,KERN RIVER,0,0,0,160,206,e742347f-e1e3-490b-bced-44ae5d4c453c
04237205390000,3/1/1986 12:00:00 AM,Wilmington,RANGER,,THUMS LONG BEACH COMPANY,RANGER,0,0,0,1000,100314,2eed8894-41fd-424e-9f82-49762f145606
04237205390000,7/1/1977 12:00:00 AM,Wilmington,RANGER,,THUMS LONG BEACH COMPANY,RANGER,0,0,0,1640,160125,2eed8894-41fd-424e-9f82-49762f145606
04237205390000,8/1/1980 12:00:00 AM,Wilmington,RANGER,,THUMS LONG BEACH COMPANY,RANGER,0,0,0,1500,149152,2eed8894-41fd-424e-9f82-49762f145606
04030197860000,3/1/2017 12:00:00 AM,Midway-Sunset,,Hondo Peerless,SENECA RESOURCES CORP,,0,0,0,95,850,d507c8ae-fc35-4347-9d8b-7e0e849dcfb9
04237205390000,4/1/1982 12:00:00 AM,Wilmington,RANGER,,THUMS LONG BEACH COMPANY,RANGER,0,0,0,1300,115694,2eed8894-41fd-424e-9f82-49762f145606
