WellId,API,FracStart,FracEnd,OperatorName,ServiceCompany,TVD,TotalBaseWaterVolume,TotalBaseNonWaterVolume,TotalFracMass,TotalBaseWaterVolumeMass,TotalProppantMass,FluidSystem,ProppantMaterial,CrosslinkFluid,SurfactantPresent,ScaleInhibitorPresent,ClayControlPresent,ClayControlAgent,AcidTreatmentPresent
f2e682cf-63d1-4395-ab43-cae98ec8c29e,37015203460000,5/16/2012 12:00:00 AM,5/16/2012 12:00:00 AM,"EOG Resources, Inc.",Chemplex,,,,,,0,Crosslink,Natural Sand,,True,False,False,,True
5a1a1fc0-0815-431e-873c-9e118150051f,4225535272,,,,,,,,,,0,,Natural Sand,,False,False,False,,False
9918c709-8a50-4360-b6bf-aae47d593efe,4225535275,,,,,,,,,,0,,Natural Sand,,False,False,False,,False
046fd0b2-2c5f-4c8c-9ddb-bec6e479f78a,4225535515,,,,,,,,,,,,,,False,False,False,,False
8ba8b1fb-896b-4dc8-add6-9bd1b64f2478,04030607560000,9/6/2017 7:00:00 AM,9/26/2017 7:00:00 AM,Aera Energy LLC,Halliburton,,99008,0,976850,827270,146681,Crosslink,Natural Sand,,False,False,True,Sodium chloride,False
45c5ea3e-6516-47f7-8924-0008f91576ca,4229534349,11/14/2017 6:00:00 AM,11/14/2017 6:00:00 AM,Jones Energy llc,Schlumberger,,2170049,0,2.037357E+07,1.807651E+07,0,Linear,Natural Sand,,True,False,True,,False
39259d13-789a-4d2d-9a89-045697fc92d5,4246140636,10/25/2017 5:00:00 AM,11/22/2017 6:00:00 AM,Apache Corporation,Listed Above,,2.239696E+07,0,2.044656E+08,1.869956E+08,1.72375E+07,Slickwater,Natural Sand,,True,False,False,,True
d927187b-e07b-4e03-952f-08e0497ac369,4225535487,12/16/2017 12:00:00 AM,1/1/2018 12:00:00 AM,"EOG Resources, Inc.",Innospec,,9662226,0,9.069406E+07,8.048634E+07,0,Slickwater,Natural Sand,,False,False,False,,True
6df2a0a2-b121-463d-a84d-0bc3947c043e,4230133203,9/29/2017 12:56:00 PM,10/17/2017 7:49:00 AM,Shell Oil Company affiliate,Listed Above,,8692824,0,9.217663E+07,7.254162E+07,1.941036E+07,Linear,Natural Sand,,True,False,False,,True
62a7ea07-30b1-4234-ae5d-0d4b845c8d90,4225535482,11/24/2017 12:00:00 AM,11/30/2017 12:00:00 AM,"EOG Resources, Inc.",Innospec,,1.026014E+07,0,9.604691E+07,8.546695E+07,0,Slickwater,Natural Sand,,False,False,False,,False
c83b051f-5784-433b-8112-0de59f56e649,4230133478,10/18/2017 12:00:00 AM,11/2/2017 12:00:00 AM,"EOG Resources, Inc.",Innospec,,2.475892E+07,0,2.307699E+08,2.062418E+08,0,Slickwater,Natural Sand,,True,False,False,,False
7708ae5c-411e-431f-a8ff-0e3a2a624260,4231740999,11/20/2017 12:00:00 AM,11/26/2017 12:00:00 AM,"Parsley Energy Operations, LLC",Solnexus,,1455174,0,1.360935E+07,1.214343E+07,1119930,Slickwater,Natural Sand,,True,False,False,,True
918f4b54-9c74-48cc-93f5-0e6426c3f9bf,4232941352,11/8/2017 12:00:00 AM,12/6/2017 12:00:00 AM,XTO Energy/ExxonMobil,Ace Completions,,2.534784E+07,0,2.309104E+08,2.115277E+08,1.757797E+07,Linear,Natural Sand,,True,False,False,,True
885e8757-5712-4dfc-95fb-1283d96ad717,4217733788,,,,,,,,,,,,,,False,False,False,,False
f7d21653-1042-43a9-93b8-1318e7d2f188,4212334393,10/15/2017 5:00:00 AM,11/17/2017 6:00:00 AM,ConocoPhillips Company/Burlington Resources,FTSI,,1.51591E+07,61894,1.264269E+08,1.264269E+08,0,Crosslink,Natural Sand,Borate Based,True,False,True,sodium chloride,True
a6372a18-db16-4f18-8a0d-135160a102d2,4225535483,11/30/2017 12:00:00 AM,12/5/2017 12:00:00 AM,"EOG Resources, Inc.",Innospec,,9433319,0,8.946802E+07,7.857954E+07,0,Slickwater,Natural Sand,,False,False,False,,True
a351c7d6-0b17-4ea6-8612-1695d5aba715,4230133568,12/4/2017 12:00:00 AM,12/22/2017 12:00:00 AM,"Rosehill Operating Company, LLC",C&J Energy Services,,1.290007E+07,0,1.247081E+08,1.074576E+08,0,Slickwater,Natural Sand,,True,False,False,,True
eaa6afd1-d6ef-4330-8d81-17f85cdaf567,4231740772,10/6/2017 6:00:00 AM,10/14/2017 6:00:00 AM,QEP Energy Company,Halliburton,,8810241,0,8.568944E+07,7.48868E+07,0,Linear,Natural Sand,,True,False,True,Sodium chloride,True
4481b369-9337-49eb-bea4-1cbf009ec586,4225134578,12/6/2017 12:00:00 AM,12/14/2017 12:00:00 AM,"EnerVest, Ltd.",C&J Energy Services,,5141598,0,4.298767E+07,4.282951E+07,0,Slickwater,Natural Sand,,True,False,True,Sodium Chloride,True
1cdd5244-e39e-404d-b31a-27252859467f,4238339861,10/29/2017 5:00:00 AM,11/19/2017 6:00:00 AM,"Parsley Energy Operations, LLC",Nalco Champion,,2.322285E+07,0,2.149198E+08,1.937947E+08,1.986916E+07,Crosslink,Natural Sand,,True,False,False,,True
ad81b918-4c79-4ff9-8dbb-28b26977aa01,4231136730,10/16/2017 12:00:00 AM,11/8/2017 8:30:00 PM,"Chesapeake Operating, Inc.",SCHLUMBERGER,,1.346474E+07,952257,1.312016E+08,1.121613E+08,1.740399E+07,Slickwater,Natural Sand,,True,False,False,,True
533b3c96-345e-47f2-90bd-2a9fcc30e0d9,4231740764,10/26/2017 6:00:00 AM,11/4/2017 6:00:00 AM,QEP Energy Company,Halliburton,,1.161117E+07,0,2.043422E+08,9.672073E+07,0,Linear,Natural Sand,,True,False,True,Sodium chloride,False
d8bcff70-1e62-420f-9c88-2aa4632d2cc3,4238935712,11/19/2017 6:00:00 AM,11/30/2017 6:00:00 AM,COG Operating LLC,Halliburton,,1.747461E+07,0,1.67712E+08,1.471357E+08,0,Slickwater,Natural Sand,,True,False,True,,True
6102b26e-6a78-47b4-a468-2be700d1f71a,4242332400,11/20/2017 12:00:00 AM,11/20/2017 12:00:00 AM,Valence Operating Company,Listed Above,,243516,0,2354832,2032141,272790,Crosslink,Natural Sand,,True,False,True,Choline Chloride,True
5393bbc2-a2b5-4119-906a-33ddee0cec32,4210933138,11/1/2017 12:25:00 PM,11/13/2017 1:19:00 PM,Three Rivers Operating Co III LLC,Finoric LLC,,1.824638E+07,965559,1.714073E+08,1.519923E+08,1.660125E+07,Slickwater,Natural Sand,,True,False,True,Water,True
c127a5f1-e575-42ab-a145-39d2933114c3,4231136734,11/11/2017 12:00:00 AM,12/6/2017 12:00:00 AM,"Marathon Oil ",Schlumberger,,2.085714E+07,0,1.962364E+08,1.7374E+08,0,Slickwater,Natural Sand,,True,False,True,,True
d8c1ecde-bed4-4cfa-9261-40ed9addce24,4231740763,10/24/2017 6:00:00 AM,11/1/2017 6:00:00 AM,QEP Energy Company,Halliburton,,1.11682E+07,0,1.081588E+08,9.526442E+07,0,Linear,Natural Sand,,True,False,True,Sodium chloride,True
79434c15-fa90-41fa-a9ff-4107100b7ce2,4212334394,10/7/2017 5:00:00 AM,11/17/2017 6:00:00 AM,ConocoPhillips Company/Burlington Resources,FTSI,,1.495864E+07,32962,1.24755E+08,1.24755E+08,0,Crosslink,Natural Sand,Borate Based,True,False,True,sodium chloride,True
730ea737-fee4-4d6f-a1b8-433f3a171ef7,4222739153,11/6/2017 12:00:00 AM,11/19/2017 12:00:00 AM,"Sabalo Operating, LLC","Universal Pressure Pumping, Inc.",,1.221037E+07,0,1.170328E+08,1.017124E+08,1.453451E+07,Slickwater,Natural Sand,,True,False,True,CHOLINE CHLORIDE,True
ef540275-ccc4-434d-8e8f-45274a1094bf,4243937127,11/6/2017 6:00:00 AM,11/17/2017 6:00:00 AM,"GHA Barnett, LLC",RED RIVER FARM COOP,,6018413,42000,5.529459E+07,5.013338E+07,4272337,Slickwater,Natural Sand,,True,False,True,SODIUM CHLORIDE,True
10eac4dd-4d7b-4c40-b97f-593000913f78,4218332163,11/13/2017 7:46:00 AM,11/21/2017 10:15:00 AM,"Tanos Exploration II, LLC",Nalco,,7641102,301476,6.974687E+07,6.365038E+07,5560200,Crosslink,Natural Sand,,True,False,False,,True
220de637-dee7-426f-b0ac-5fd5df8a44cd,4246140637,11/4/2017 6:18:00 AM,11/24/2017 2:43:00 PM,Hunt Oil Company,Halliburton,,1.38279E+07,0,1.292186E+08,1.153243E+08,0,Linear,Natural Sand,,True,False,True,,True
8a04aa59-78d7-4926-b5df-6350f7a34c6f,4225535463,10/16/2017 6:00:00 AM,10/29/2017 6:00:00 AM,Encana Oil & Gas (USA) Inc.,Schlumberger,,1.566697E+07,0,1.337343E+08,1.305058E+08,0,Slickwater,Natural Sand,,True,False,True,,True
6eda9f23-9c1b-4d92-a28d-64b2e3792bb4,4230133460,11/8/2017 12:00:00 AM,11/15/2017 12:00:00 AM,RKI Exploration & Production,Apex Resources Inc.,,8802498,0,8.31169E+07,7.345685E+07,9241492,Linear,Natural Sand,,True,False,True,Choline Chloride Blend,True
0a27ca52-7a06-4c07-9d83-6943b325c05a,4228336049,10/24/2017 12:00:00 AM,11/9/2017 12:00:00 AM,"EOG Resources, Inc.",Innospec,,1.968901E+07,0,1.857459E+08,1.640095E+08,0,Slickwater,Natural Sand,,False,False,False,,False
9f5326db-5ec7-4fa0-a11f-69ddb480ce7a,4225535569,11/21/2017 12:00:00 AM,11/30/2017 12:00:00 AM,"EOG Resources, Inc.",Innospec,,1.867148E+07,0,1.788111E+08,1.555334E+08,0,Slickwater,Natural Sand,,False,False,False,,True
cc5490a0-ad5e-4f19-b2a6-6a350dde21d2,4228336048,11/9/2017 12:00:00 AM,11/18/2017 12:00:00 AM,"EOG Resources, Inc.",Innospec,,2.026118E+07,0,1.905239E+08,1.687756E+08,0,Slickwater,Natural Sand,,False,False,False,,True
27513a5b-f78f-495a-b9e4-6a8704fb2291,4212334392,10/20/2017 5:00:00 AM,11/17/2017 6:00:00 AM,ConocoPhillips Company/Burlington Resources,FTSI,,1.475347E+07,35720,1.230439E+08,1.230439E+08,0,Crosslink,Natural Sand,Borate Based,True,False,True,sodium chloride,True
646846ad-03a1-4b45-a085-6b4a69db820e,4237139585,11/7/2017 7:00:00 AM,11/14/2017 7:00:00 AM,Jagged Peak Energy,Flotek Chemistry,,9367134,0,147440.6,7.802822E+07,0,Slickwater,Natural Sand,,True,False,False,,True
416d348f-094c-4772-b648-6b86e96fe3ae,4225535332,9/1/2017 5:00:00 AM,10/3/2017 5:00:00 AM,Pioneer Natural Resources,Halliburton,,1.124464E+07,87643,1.077209E+08,9.389239E+07,0,Crosslink,Natural Sand,,True,False,True,Sodium chloride,True
4bd4808c-60a9-42a5-bd03-70203b217904,4213543515,11/13/2017 9:37:00 AM,11/13/2017 1:46:00 PM,XTO Energy/ExxonMobil,Chemplex/Solvay,,131073,13995,1352756,1091838,218931,Crosslink,Natural Sand,,True,False,True,Sodium Chloride,True
6e896c7c-9581-4bd2-9b32-72fc0ad23ee8,4225535148,9/14/2017 5:00:00 AM,9/29/2017 5:00:00 AM,ConocoPhillips Company/Burlington Resources,Halliburton,,1.701988E+07,0,1.635977E+08,1.421155E+08,0,Slickwater,Natural Sand,,True,False,False,,True
eb5bba39-4909-4cbd-9c77-74de4911c4a0,4231740868,10/10/2017 5:00:00 AM,11/6/2017 6:00:00 AM,SM Energy,Liberty Oilfield Services,,2.617033E+07,0,2.380439E+08,2.179988E+08,663.445,Linear,Natural Sand,,True,False,True,Non-Hazardous proprietary salts,True
6c0f8abe-d691-462b-b5a3-7658a6c028e6,4238935714,11/27/2017 6:00:00 AM,12/1/2017 6:00:00 AM,COG Operating LLC,Halliburton,,1.742644E+07,0,1.684704E+08,1.467301E+08,0,Slickwater,Natural Sand,,True,False,True,,True
02f32037-ca4f-45ab-8a16-796a9cf16c08,4235733655,11/15/2017 8:33:00 AM,11/20/2017 11:15:00 PM,MEWBOURNE OIL COMPANY,Chemplex,,3391696,163982,3.131842E+07,2.825283E+07,2645040,Slickwater,Natural Sand,,True,False,True,Choline Chloride,True
012237d8-847d-40bb-9050-7a642d27976a,4246140632,11/4/2017 5:00:00 AM,12/3/2017 6:00:00 AM,Apache Corporation,Listed Above,,2.159972E+07,0,1.962988E+08,1.787483E+08,1.739751E+07,Slickwater,Natural Sand,,True,False,False,,True
196b8703-48e3-45b9-8ee3-820dc515dd39,4238936204,11/11/2017 12:00:00 AM,11/24/2017 12:00:00 AM,"EOG Resources, Inc.",Innospec,,1.433032E+07,0,1.377267E+08,1.193715E+08,0,Slickwater,Natural Sand,,True,False,False,,False
aa3439ab-45d9-4947-9991-871535f8bf25,4230133396,10/14/2017 7:32:00 AM,10/23/2017 4:19:00 PM,Anadarko Petroleum Corporation,HALLIBURTON,,1.590271E+07,0,1.499126E+08,1.327081E+08,0,Linear,Natural Sand,,True,False,False,,True
b9fe31e0-5a43-4465-bec0-89ef40863288,4222739154,10/23/2017 12:00:00 AM,10/31/2017 12:00:00 AM,"Sabalo Operating, LLC","Universal Pressure Pumping, Inc.",,1.281244E+07,0,1.226388E+08,1.067276E+08,1.510854E+07,Slickwater,Natural Sand,,True,False,True,CHOLINE CHLORIDE,True
6b1d0ca1-720c-4c65-8c01-8e223456ab49,4225134576,12/6/2017 12:00:00 AM,12/15/2017 12:00:00 AM,"EnerVest, Ltd.",C&J Energy Services,,5271546,0,4.406355E+07,4.391198E+07,0,Slickwater,Natural Sand,,True,False,True,Sodium Chloride,True
528a93fc-d6ab-4d17-b6cd-90e0d0ad32b1,4213543550,11/30/2017 12:00:00 AM,12/2/2017 12:00:00 AM,"Sheridan Production Company, LLC",C&J Energy Services,,1254593,0,1.262059E+07,1.045076E+07,0,Linear,Natural Sand,,True,False,False,,True
3cd39389-57ca-41a3-afe1-9578d89a5a46,4220333321,1/3/2018 12:00:00 AM,1/3/2018 12:00:00 AM,Sabine Oil & Gas Corporation,P3,,139692,0,1300468,1165730,90962.5,Slickwater,Natural Sand,,True,False,True,Proprietary,True
3cd39389-57ca-41a3-afe1-9578d89a5a46,4220333321,12/13/2017 12:00:00 AM,12/13/2017 12:00:00 AM,Sabine Oil & Gas Corporation,P3,,158214,0,1494904,1320296,129087.4,Slickwater,Natural Sand,,True,False,True,Proprietary,True
8875d6d7-800f-46f7-acdd-96dfd1f6a0e5,4247943720,11/27/2017 2:43:00 PM,12/10/2017 7:18:00 AM,Lewis Energy Group,Liberty Oilfield Services,,1.262257E+07,0,1.204057E+08,1.05146E+08,0,Slickwater,Natural Sand,,True,False,True,Inorganic Salt,True
4a664d8a-02ba-4e77-a35b-96ecc89e75d2,4225535570,11/15/2017 12:00:00 AM,11/18/2017 12:00:00 AM,"EOG Resources, Inc.",EOG,,5759966,0,5.609383E+07,4.798052E+07,0,Slickwater,Natural Sand,,True,False,False,,True
875b79fc-1dc4-43b5-ad3a-984a1f4af7b6,4230133134,10/27/2017 5:17:00 AM,11/8/2017 10:09:00 AM,Shell Oil Company affiliate,Listed Above,,9257598,0,1.006314E+08,7.725466E+07,2.325764E+07,Linear,Natural Sand,,True,False,False,,True
758298ba-8d10-4a52-b0e3-9d51cf184a38,4210336567,9/28/2017 5:00:00 AM,9/28/2017 5:00:00 AM,Blackbeard Operating,Solvay,,456120,,4238319,3799480,0,Slickwater,Natural Sand,,True,False,True,Sodium chloride,True
5a1a1fc0-0815-431e-873c-9e118150051f,4225535272,8/21/2017 12:00:00 AM,9/7/2017 12:00:00 AM,ConocoPhillips Company/Burlington Resources,C&J Well Services,,1.606786E+07,0,1.50656E+08,1.338452E+08,0,Linear,Natural Sand,,True,False,False,,True
bc1b439f-423d-4867-ba56-9edbf1145dac,4230133477,10/18/2017 12:00:00 AM,11/2/2017 12:00:00 AM,"EOG Resources, Inc.",Innospec,,2.330773E+07,0,2.183416E+08,1.941534E+08,0,Slickwater,Natural Sand,,True,False,False,,False
2baf9edf-1c69-4d76-9739-a16f55a6c73a,4232941346,11/5/2017 12:00:00 AM,11/29/2017 12:00:00 AM,XTO Energy/ExxonMobil,Chemplex,,2.452863E+07,0,2.235692E+08,2.046914E+08,1.707684E+07,Linear,Natural Sand,,True,False,False,,True
504eda22-9e2a-4925-b886-a2c151678089,4212334389,9/29/2017 5:00:00 AM,11/17/2017 6:00:00 AM,ConocoPhillips Company/Burlington Resources,FTSI,,1.450974E+07,73999,1.210112E+08,1.210112E+08,0,Crosslink,Natural Sand,Borate Based,True,False,True,sodium chloride,True
f51fe630-2836-4bb5-b055-a36b701f31e5,4230133573,12/4/2017 12:00:00 AM,12/22/2017 12:00:00 AM,"Rosehill Operating Company, LLC",C&J Energy Services,,1.351807E+07,0,1.288003E+08,1.126055E+08,0,Slickwater,Natural Sand,,True,False,False,,True
11d5c20c-91f1-41d9-831a-a4370de0a8dd,4225134577,12/7/2017 12:00:00 AM,12/14/2017 12:00:00 AM,"EnerVest, Ltd.",C&J Energy Services,,4256532,0,3.556208E+07,3.545691E+07,0,Slickwater,Natural Sand,,True,False,True,Sodium Chloride,True
fd22724c-c31f-4c00-bd8e-a5864fe84b03,4246140630,11/30/2017 6:16:11 PM,11/30/2017 6:16:47 PM,Hunt Oil Company,Halliburton,,1.596042E+07,0,1.485188E+08,1.331095E+08,0,Crosslink,Natural Sand,,True,False,True,,True
1bd3f006-734a-4021-97ff-a6b76f22bcc2,4230133479,10/20/2017 12:00:00 AM,11/6/2017 12:00:00 AM,"EOG Resources, Inc.",EOG,,2.387381E+07,0,2.228175E+08,1.988688E+08,0,Slickwater,Natural Sand,,True,False,False,,True
36d58a61-08c7-43a4-8d30-a7c50a1b5ea1,4212334391,11/5/2017 5:00:00 AM,11/17/2017 6:00:00 AM,ConocoPhillips Company/Burlington Resources,FTSI,,1.493444E+07,49789.5,1.245533E+08,1.245533E+08,4235.051,Crosslink,Natural Sand,Borate Based,True,False,True,sodium chloride,True
aaea67e0-aab1-47aa-9617-aa234dbbb10d,4249533829,11/28/2017 12:00:00 AM,12/9/2017 12:00:00 AM,"Forge Energy, LLC",C&J Energy Services,,1.604501E+07,0,1.473803E+08,1.336549E+08,0,Linear,Natural Sand,,True,False,True,,True
9918c709-8a50-4360-b6bf-aae47d593efe,4225535275,8/20/2017 12:00:00 AM,9/6/2017 12:00:00 AM,ConocoPhillips Company/Burlington Resources,C&J Well Services,,1.461802E+07,0,1.369274E+08,1.217681E+08,0,Linear,Natural Sand,,True,False,False,,True
d2a1ed6e-e309-4554-9bb1-abbf0c4955e7,4232941357,11/5/2017 12:00:00 AM,11/29/2017 12:00:00 AM,XTO Energy/ExxonMobil,Chemplex,,2.49779E+07,0,2.276725E+08,2.084406E+08,1.744958E+07,Linear,Natural Sand,,True,False,False,,True
a08636f2-383e-42b3-a2d2-b0fa2d78684d,4212737514,,,,,,,,,,,,,,False,False,False,,False
be46cfc2-ce01-440e-811f-b16c6bbcb1a6,4243936745,12/11/2017 8:41:00 AM,12/13/2017 9:14:00 AM,"TEP Barnett USA, LLC",Listed Above,,1996512,0,1.861279E+07,1.666089E+07,0,Linear,Natural Sand,,True,False,True,Sodium Chloride,True
ffe72ea6-c298-4545-b396-b41ec80cb4c6,4238935549,11/16/2017 7:15:00 PM,11/22/2017 4:16:00 AM,Anadarko Petroleum Corporation,CATALYST,,6188873,0,5.807186E+07,5.164614E+07,0,Linear,Natural Sand,,True,False,False,,True
4396bb95-ea00-4f42-979e-b4cd3a020e15,4212737516,,,,,,,,,,,,,,False,False,False,,False
1f8a9ecb-ae2b-420f-b921-b7bce8f4db3c,4225535485,12/11/2017 12:00:00 AM,12/15/2017 12:00:00 AM,"EOG Resources, Inc.",Innospec,,9653330,0,9.192333E+07,8.041224E+07,0,Slickwater,Natural Sand,,False,False,False,,True
21307e96-3cbf-4d60-b3cc-b7bfd80611c2,4243937129,11/6/2017 6:00:00 AM,11/17/2017 6:00:00 AM,"GHA Barnett, LLC",RED RIVER FARM COOP,,9441268,46000,8.454072E+07,7.864576E+07,4679811,Slickwater,Natural Sand,,True,False,True,SODIUM CHLORIDE,True
0a1ea912-8d78-4c5a-9f94-b8046fc87b4e,4230132954,9/5/2017 8:21:00 PM,9/22/2017 6:36:00 AM,Anadarko Petroleum Corporation,FTSI INC,,2.283612E+07,0,2.163114E+08,1.905674E+08,0,Linear,Natural Sand,,True,False,False,,True
0d3a7351-7a1e-44dc-80f5-be81b5d7f88f,4231740771,11/5/2017 6:00:00 AM,11/12/2017 7:00:00 AM,QEP Energy Company,Halliburton,,1.145097E+07,0,1.089112E+08,9.538622E+07,0,Linear,Natural Sand,,True,False,True,Sodium chloride,True
d07a05dc-cd09-49c8-9460-c7e22e7db570,4238935942,10/9/2017 12:00:00 AM,10/26/2017 12:00:00 AM,RKI Exploration & Production,Apex Resources Inc.,,1.390128E+07,0,1.296036E+08,1.160062E+08,1.314243E+07,Linear,Natural Sand,,True,False,True,Choline Chloride Blend,True
b2b474ae-1042-4589-a91f-c936f5f9f808,4231740766,10/27/2017 6:00:00 AM,11/4/2017 6:00:00 AM,QEP Energy Company,Halliburton,,1.191575E+07,0,1.131644E+08,9.925785E+07,0,Linear,Natural Sand,,True,False,True,Sodium chloride,True
b3f8e940-6d05-4560-9483-ce29803448c6,4230133213,10/19/2017 12:09:00 PM,11/6/2017 9:24:00 PM,Shell Oil Company affiliate,Listed Above,,6998922,0,7.625788E+07,5.8406E+07,1.776114E+07,Linear,Natural Sand,,True,False,False,,True
90fa291b-eda9-40f0-9e65-d1818a1fa6f4,4247537261,12/5/2017 12:00:00 AM,12/23/2017 12:00:00 AM,Occidental Oil and Gas,C&J Energy Services,,2.135423E+07,0,1.996186E+08,1.778807E+08,0,Linear,Natural Sand,,True,False,False,,True
3063e514-4a58-4232-8573-d7437d429e0f,4247943700,,,,,,,,,,,,,,False,False,False,,False
3236a61b-5d27-4d7f-b5d4-d8e020afc6fe,4225535475,12/17/2017 12:00:00 AM,12/21/2017 12:00:00 AM,"EOG Resources, Inc.",Innospec,,8308860,0,7.980946E+07,6.92128E+07,0,Slickwater,Natural Sand,,False,False,False,,True
4b6ebd5b-0ef0-46c7-a1f7-d988ee6e7c9c,4225535464,10/16/2017 6:00:00 AM,10/29/2017 6:00:00 AM,Encana Oil & Gas (USA) Inc.,Schlumberger,,2.653499E+07,0,2.24526E+08,2.210365E+08,0,Slickwater,Natural Sand,,True,False,True,,True
aec93b13-ac8f-492c-b238-da6e87040bd2,4200347567,10/28/2017 5:00:00 AM,11/8/2017 6:00:00 AM,Pioneer Natural Resources,Pioneer Natural Resources Pumping Services LLC,,1.887367E+07,0,1.834984E+08,1.572176E+08,2.527966E+07,Crosslink,Natural Sand,Borate Based,True,False,True,Sodium chloride (NaCI),True
7d0996ad-240b-4410-8f32-dfe755b0bba8,4212334390,9/22/2017 5:00:00 AM,9/29/2017 5:00:00 AM,ConocoPhillips Company/Burlington Resources,FTSI,,1.475166E+07,42004,1.230288E+08,1.230288E+08,0,Linear,Natural Sand,,True,False,False,,True
37d50a0c-b8ec-413f-998e-ec1217c58960,4229534254,11/17/2017 12:00:00 AM,11/19/2017 12:00:00 AM,Jones Energy llc,Schlumberger,,2593890,0,2.37367E+07,2.16071E+07,0,Slickwater,Natural Sand,,True,False,True,,False
aeafdef1-bf54-47c6-a9b4-f2b2d202ba1b,4238339860,10/29/2017 12:00:00 AM,11/18/2017 12:00:00 AM,"Parsley Energy Operations, LLC",Solnexus,,1.889971E+07,0,1.762265E+08,1.57718E+08,1.75262E+07,Crosslink,Natural Sand,,True,False,False,,True
af60860f-ea5d-49a2-8851-f486fd820082,4238935713,11/26/2017 6:00:00 AM,11/28/2017 6:00:00 AM,COG Operating LLC,Halliburton,,1.661541E+07,0,1.610874E+08,1.399013E+08,0,Slickwater,Natural Sand,,True,False,True,,True
9191415f-6367-457c-9942-f88dbbbdbdb9,4225535333,9/1/2017 5:00:00 AM,10/4/2017 5:00:00 AM,Pioneer Natural Resources,Halliburton,,1.150749E+07,0,1.103161E+08,9.585708E+07,0,Crosslink,Natural Sand,,True,False,True,Sodium chloride,True
fbe77c6a-5ac1-4582-a4ec-fb266e6946eb,4225535474,12/6/2017 12:00:00 AM,12/10/2017 12:00:00 AM,"EOG Resources, Inc.",Innospec,,9135084,0,8.679224E+07,7.609525E+07,0,Slickwater,Natural Sand,,False,False,False,,True
5a1ab10f-0bd5-44cc-9195-fc8b63ead97b,4229534342,11/19/2017 12:00:00 AM,11/20/2017 12:00:00 AM,Jones Energy llc,Schlumberger,,1324488,0,3.192353E+07,1.103299E+07,0,Slickwater,Natural Sand,,True,False,True,,False
b02223a8-f3e8-4622-83d7-fd51f5882b6d,4213543551,11/30/2017 12:00:00 AM,12/2/2017 12:00:00 AM,"Sheridan Production Company, LLC",C&J Energy Services,,1006790,0,1.025535E+07,8386561,0,Linear,Natural Sand,,True,False,False,,True
8aa5ff0e-6268-4b86-a629-fdab99f37f22,4246140635,10/25/2017 12:00:00 AM,11/22/2017 12:00:00 AM,Apache Corporation,Listed Above,,2.232867E+07,0,2.038657E+08,1.864184E+08,1.722224E+07,Slickwater,Natural Sand,,True,False,False,,True
2267d4e9-7aeb-495a-831c-b03cd3ef64ab,35111273400000,,,,,,,,,,,,,,False,False,False,,False
e64a5190-0de7-4715-b928-11a60007cd07,35107235850000,,,,,,,,,,,Acid Type,,,False,False,False,,False
61a820c6-348a-4088-bf50-2a119a460211,35039224950000,,,,,,,,,,0,Frac Type,Natural Sand,,False,False,False,,False
61a820c6-348a-4088-bf50-2a119a460211,35039224950000,,,,,,,,,,0,FLUID,Natural Sand,,False,False,False,,False
61a820c6-348a-4088-bf50-2a119a460211,35039224950000,,,,,,,,,,0,FLUID,Natural Sand,,False,False,False,,False
2267d4e9-7aeb-495a-831c-b03cd3ef64ab,35111273400000,,,,,,,,,,,,,,False,False,False,,False
e64a5190-0de7-4715-b928-11a60007cd07,35107235850000,,,,,,,,,,,Frac Type,,,False,False,False,,False
61a820c6-348a-4088-bf50-2a119a460211,35039224950000,,,,,,,,,,0,,Natural Sand,,False,False,False,,False
61a820c6-348a-4088-bf50-2a119a460211,35039224950000,4/21/2017 8:00:13 AM,5/16/2017 12:00:00 PM,"Continental Resources, Inc",Halliburton,,3.318904E+07,0,2.942585E+08,2.765172E+08,1.629642E+07,Crosslink,Natural Sand,,True,False,True,Sodium chloride,True
61a820c6-348a-4088-bf50-2a119a460211,35039224950000,,,,,,,,,,0,,Natural Sand,,False,False,False,,False
48b36b30-0e9f-4d2a-86cd-0487f3f8bc65,4213543502,,,,,,,,,,0,,Natural Sand,,False,False,False,,False
48b36b30-0e9f-4d2a-86cd-0487f3f8bc65,4213543502,,,,,,,,,,0,,Natural Sand,,False,False,False,,False
4bd4808c-60a9-42a5-bd03-70203b217904,4213543515,,,,,,,,,,0,,Natural Sand,,False,False,False,,False
2516fb33-3aac-48ed-b7b2-564713c27d72,17013221610000,12/3/2017 7:00:00 AM,12/21/2017 7:00:00 AM,QEP Energy Company,Halliburton,,3.009143E+07,0,4.385732E+08,2.509026E+08,1.871188E+08,Crosslink,Natural Sand,,True,False,True,Sodium chloride,False
2aa2fd1e-dc8d-4d7e-afcd-cb5637ff08c8,37115218520000,10/19/2017 12:00:00 AM,11/1/2017 8:15:00 AM,"Chesapeake Operating, Inc.",BJ SERVICES,,9169986,1017735,9.686681E+07,7.638598E+07,1.802872E+07,,Natural Sand,,False,False,False,,True
16b13f54-8037-4779-9949-0f1f7bbc0068,37019225800000,11/6/2017 1:54:00 PM,11/14/2017 4:41:00 AM,"PennEnergy Resources, LLC",Listed Above,,9905992,0,9.509103E+07,8.379802E+07,1.035773E+07,Slickwater,Natural Sand,,True,False,False,,True
