WellId,API,Leg,MeasuredDepth,Incline,Azimuth,TVD,FtNS,NS,ftEW,EW,Latitude,Longitude
da37f4c0-a630-422a-bcae-a3921b2154af,33053078240000,LAT1,12369,91.6,358.63,11009.71,1453.02,N,543.72,W,48.0175,-103.3102
e7393f07-abfd-433b-96f1-f75daacdf645,33105040870000,LAT1,10718,70.59,148.2,10545.7,36.16,N,323.61,E,48.28347,-103.5463
361ddfc6-472d-44b2-90d5-8f58a2056d8e,33053074160000,VERT,5724,2.49,54.28,5721.78,83.99,N,100.98,E,47.81787,-103.1159
da37f4c0-a630-422a-bcae-a3921b2154af,33053078240000,VERT,6083,3.2,262.7,6071.65,33.33,S,255.02,W,48.01342,-103.309
ab2fa47d-0472-48e9-b2cc-4b5c5fb9ec68,33053063260000,LAT1,20222,87.63,358.27,11045.44,9292.83,N,1025.41,E,47.93257,-103.5266
aba2559c-7c04-4d4d-8dbb-f4a44cae559f,33053076320000,STK2,18970,88.19,179.7,11039.65,7971.6,S,2848.1,E,47.8852,-103.5188
5eae641d-4f6a-41ba-b5c7-78af15b3029e,33053070620000,LAT1,11284,62.5,157.9,11099.01,219.58,S,362.28,E,47.96126,-103.2919
0221c01b-c31a-48cc-bdcd-c860a263441f,33105041410000,VERT,5452,11.43,150.94,5411.1,457.97,S,245.87,E,48.28613,-103.5569
651e4099-9bd0-4f16-83d0-e5b466fe4bab,33105040860000,VERT,8896,0.73,99.18,8857.07,135.38,S,653.17,E,48.283,-103.5449
01fd7c2d-1f35-4b6d-b335-e8ffd164cb3e,33053078400000,LAT1,10720,36.6,7.5,10691.39,310,N,59.05,W,47.78714,-103.0409
84554e7f-ba8d-45c9-be3b-4719846a0fb4,33053074120000,LAT1,17968,89.35,180.82,11190.92,6431.72,S,1135.1,W,47.8,-103.1214
651e4099-9bd0-4f16-83d0-e5b466fe4bab,33105040860000,LAT1,16690,89.45,180.21,10533.92,6289.71,S,1476.45,E,48.26611,-103.5415
01fd7c2d-1f35-4b6d-b335-e8ffd164cb3e,33053078400000,VERT,2958,2.3,319.4,2957.39,23.23,N,10.64,W,47.78635,-103.0407
eb3c0db0-e8d4-4b24-98af-9927010e0ee3,33053078410000,LAT1,11090,65,358.5,10955.7,499.91,N,684.55,W,47.78765,-103.0436
0221c01b-c31a-48cc-bdcd-c860a263441f,33105041410000,LAT1,11514,89.42,164.61,10506.05,1996.86,S,933.88,E,48.2819,-103.554
84554e7f-ba8d-45c9-be3b-4719846a0fb4,33053074120000,LAT1,16074,92.09,179.32,11177.18,4538.82,S,1177.34,W,47.80519,-103.1216
0068a40c-eb92-40b2-aa8e-1aa3ed8a8abc,33061038640000,DIR,9357,24.9,350.6,8851.39,2248.14,N,356.41,W,48.04853,-102.59
1ef1ccfc-5c9b-43e9-b2fc-cd1bddc2549a,33053070610000,LAT1,15509,88.2,177.8,11142.31,4542.6,S,202.57,E,47.94941,-103.2928
65747b5c-4222-4a2a-b2ec-57741c3e1e18,33105041390000,LAT1,12229,89.14,158.19,10507.9,2426.46,S,1977.01,E,48.28072,-103.5495
0f4fd039-198c-41ed-9ca7-0f06d86a05de,33053076310000,LAT1,12515,89.85,178.51,11020.2,1917.65,S,1026.77,E,47.90181,-103.5267
3cb68e00-f788-4bba-8597-079908526251,33053074150000,LAT1,17685,89.29,178.79,11094.86,6711.25,S,684.15,E,47.79922,-103.1136
ba191a79-8e71-40a2-b036-53dca80ed7d2,33053063270000,STK1,16912,90.95,0.63,11034.49,5810.67,N,1934.64,E,47.92302,-103.5226
349f27f7-9b99-45d1-99ff-4a0f8df5c12a,33053078390000,VERT,2298,5.04,41.73,2297.74,2.9,N,4.46,E,47.78629,-103.0405
a77f7e87-0073-4320-993f-c26a7daa39a9,33053063290000,LAT1,17575,89.94,183.79,11006.67,6750.08,S,1945.61,E,47.88856,-103.5227
8f647f1d-e87d-49ba-a69f-dfccaf0ce229,177084017103,,2606,,112,2582.81,,,,,28.31686,-91.90839
01fd7c2d-1f35-4b6d-b335-e8ffd164cb3e,33053078400000,LAT1,10783,44.8,8.6,10739.13,350.64,N,53.37,W,47.78725,-103.0409
ba191a79-8e71-40a2-b036-53dca80ed7d2,33053063270000,STK1,15675,89.88,0.17,11016.41,4574.07,N,1922.3,E,47.91962,-103.5227
8a6bd5b5-7359-4126-bc7e-212946b4861c,177004017800,,11058,,200,10012.29,,,,,29.63763,-93.14264
0221c01b-c31a-48cc-bdcd-c860a263441f,33105041410000,VERT,7970,7.25,149.87,7890.17,833.86,S,470.81,E,48.28509,-103.5559
2f6c3a6d-ee17-4d2c-93f0-04147946aeb6,33053076330000,VERT,3288,13.38,91.16,3274.58,6.41,N,225.59,E,47.90709,-103.5294
5eae641d-4f6a-41ba-b5c7-78af15b3029e,33053070620000,VERT,8953,1.2,73.1,8952.09,10.4,N,19.24,E,47.96189,-103.2933
ba191a79-8e71-40a2-b036-53dca80ed7d2,33053063270000,VERT,8602,1.17,120.38,8533.98,62.01,N,911.64,E,47.90725,-103.5268
37bc3ae4-16d8-4f3d-b21c-1c7bc88577d9,177190097900,,2142,,0,2141.77,,,,,28.942,-89.71574
2f6c3a6d-ee17-4d2c-93f0-04147946aeb6,33053076330000,LAT1,11528,78.05,19.41,11002.25,282.28,N,2640.66,E,47.90785,-103.5195
2a5e5a33-dd4d-49f0-b41e-db043b07f4d2,33053078230000,LAT1,15126,89.91,1.01,11005.04,4257.6,N,43.93,W,48.02517,-103.3079
a49790bf-b4b2-4558-8813-07f3f072ad93,33025029690000,LAT1,10462,1.57,114.27,10449.86,19.54,S,423.5,E,47.41621,-102.8151
69736304-67ba-4cdf-9b93-ff70205ad962,33053074130000,LAT1,17717,91.29,180.5,11103.38,6949.96,S,643.79,W,47.79857,-103.1193
257ddce9-8ef1-4fa5-b847-2a638b49d1fc,33053078420000,LAT1,16346,90.1,359.5,10866.06,5890.28,N,843.07,W,47.80244,-103.0445
2e852d7a-bea1-4e3c-9f93-01df39214ec1,33053068210000,VERT,3323,1.3,265.5,3322.85,3.83,S,15.55,W,47.99384,-103.3927
2f6c3a6d-ee17-4d2c-93f0-04147946aeb6,33053076330000,LAT1,21223,90.43,357.19,11040.6,9956.92,N,2760.23,E,47.93439,-103.519
3ceb3072-fa95-4fcb-bbed-6ff760fb519a,33105041430000,LAT1,10857,88.68,182.93,10493.23,1349.6,S,100.76,W,48.28368,-103.5585
0f4fd039-198c-41ed-9ca7-0f06d86a05de,33053076310000,LAT1,17096,90.86,179.5,10995.5,6495.13,S,1039.82,E,47.88926,-103.5266
a49790bf-b4b2-4558-8813-07f3f072ad93,33025029690000,LAT1,17684,89.32,179.34,10930.98,6828.48,S,906.38,E,47.39753,-102.8131
3ceb3072-fa95-4fcb-bbed-6ff760fb519a,33105041430000,LAT1,10229,29.28,182.63,10172.42,845.27,S,75.23,W,48.28506,-103.5584
1ef1ccfc-5c9b-43e9-b2fc-cd1bddc2549a,33053070610000,LAT1,17414,91.2,181.5,11140.67,6446.8,S,222.11,E,47.94419,-103.2928
84554e7f-ba8d-45c9-be3b-4719846a0fb4,33053074120000,LAT1,11664,90.84,226.38,11182.45,229.7,S,776.11,W,47.81701,-103.12
5eae641d-4f6a-41ba-b5c7-78af15b3029e,33053070620000,LAT1,12851,88,179.2,11203.78,1763.6,S,427.94,E,47.95703,-103.2916
1a2e48f7-6498-4615-a2de-a23a56b57175,177254023600,,4609,,142,4598.85,,,,,29.25315,-88.93005
651e4099-9bd0-4f16-83d0-e5b466fe4bab,33105040860000,LAT1,12610,91.23,178.48,10522.65,2210.56,S,1461.07,E,48.27731,-103.5416
2a5e5a33-dd4d-49f0-b41e-db043b07f4d2,33053078230000,LAT1,11636,90.71,357.29,11022.8,770.61,N,137.56,W,48.0156,-103.3083
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,LAT1,20042,89.66,180.35,10840.14,9282.11,S,312.84,E,47.3908,-102.8157
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,VERT,6811,0.83,52.53,6810.4,11.3,N,7.39,E,47.41629,-102.817
8a6bd5b5-7359-4126-bc7e-212946b4861c,177004017800,,6930,,171,6822.63,,,,,29.64454,-93.14184
2e852d7a-bea1-4e3c-9f93-01df39214ec1,33053068210000,VERT,4176,0.2,105.3,4175.8,7.73,S,16.33,W,47.99383,-103.3927
aba2559c-7c04-4d4d-8dbb-f4a44cae559f,33053076320000,LAT1,11153,28.25,132.53,10787.38,331.19,S,2500.81,E,47.90617,-103.5202
01fd7c2d-1f35-4b6d-b335-e8ffd164cb3e,33053078400000,LAT1,20000,87.14,359.09,10863.69,9532.34,N,72.73,W,47.81244,-103.041
65747b5c-4222-4a2a-b2ec-57741c3e1e18,33105041390000,VERT,7053,15.01,139.76,6976.61,588.17,S,605.76,E,48.28577,-103.5551
69736304-67ba-4cdf-9b93-ff70205ad962,33053074130000,LAT1,15192,89.09,181.1,11094.16,4426.18,S,628.96,W,47.8055,-103.1192
a17cb124-8e88-489b-ac2e-6f2398a8e93e,33105041420000,LAT1,12855,90.28,180.6,10433.37,3401.64,S,441.15,E,48.27805,-103.5562
1ef1ccfc-5c9b-43e9-b2fc-cd1bddc2549a,33053070610000,VERT,4111,0.4,98.2,4110.66,12.13,S,4.41,W,47.96184,-103.2937
98deb6f8-5f74-427a-b873-6ca176ff3fbd,177194053000,,5754,,209,4855.63,,,,,29.12314,-89.61837
2a5e5a33-dd4d-49f0-b41e-db043b07f4d2,33053078230000,VERT,10059,0.3,149.4,10058.25,16.13,S,9.17,E,48.01345,-103.3077
1ef1ccfc-5c9b-43e9-b2fc-cd1bddc2549a,33053070610000,LAT1,12088,89.3,180.4,11130.98,1122.45,S,197.49,E,47.9588,-103.2929
a49790bf-b4b2-4558-8813-07f3f072ad93,33025029690000,LAT1,18721,89.02,180.58,10914.03,7865,S,908.74,E,47.39468,-102.8131
0068a40c-eb92-40b2-aa8e-1aa3ed8a8abc,33061038640000,LAT1,19894,88.3,270,10708.24,3108.44,N,9272.33,W,48.05088,-102.6266
2e852d7a-bea1-4e3c-9f93-01df39214ec1,33053068210000,LAT1,13404,90.3,1.5,11091.75,2393.77,N,487.24,W,48.00042,-103.3946
1ef1ccfc-5c9b-43e9-b2fc-cd1bddc2549a,33053070610000,VERT,2402,1,263.3,2401.96,10.04,S,1.13,W,47.96185,-103.2937
2a5e5a33-dd4d-49f0-b41e-db043b07f4d2,33053078230000,LAT1,15401,88.95,359.74,11009.74,4532.52,N,40.38,W,48.02592,-103.3079
69736304-67ba-4cdf-9b93-ff70205ad962,33053074130000,VERT,6956,1.06,213.45,6952.02,118.95,S,138.33,W,47.81731,-103.1172
69736304-67ba-4cdf-9b93-ff70205ad962,33053074130000,LAT1,15696,89.81,179.19,11098.16,4930.02,S,624.35,W,47.80412,-103.1192
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,LAT1,19193,90.52,179.02,10843.52,8433.16,S,316.45,E,47.39313,-102.8157
cebe8d5e-a15a-4056-9531-d7302462f82a,33105041400000,LAT1,17002,90.52,179.53,10448.58,7357.08,S,1589.16,E,48.2672,-103.5512
2a5e5a33-dd4d-49f0-b41e-db043b07f4d2,33053078230000,LAT1,16501,90.37,2.02,11002.2,5631.95,N,13.81,W,48.02894,-103.3078
651e4099-9bd0-4f16-83d0-e5b466fe4bab,33105040860000,VERT,6413,7.91,106.86,6377.05,111.07,S,572,E,48.28307,-103.5452
e7393f07-abfd-433b-96f1-f75daacdf645,33105040870000,LAT1,10221,12.52,147.4,10204.65,313.02,N,144.3,E,48.28423,-103.5471
36e8b51f-32c5-45bb-9e79-0c281b833865,33053068220000,LAT1,14530,89.5,181.2,11035.52,3764.01,S,173.38,W,47.98365,-103.3933
2f6c3a6d-ee17-4d2c-93f0-04147946aeb6,33053076330000,VERT,7475,18.55,88.41,7281.73,1.34,S,1434.26,E,47.90707,-103.5244
0f4fd039-198c-41ed-9ca7-0f06d86a05de,33053076310000,LAT1,15194,91.32,180.64,10998.35,4593.74,S,1040.71,E,47.89447,-103.5266
651e4099-9bd0-4f16-83d0-e5b466fe4bab,33105040860000,LAT1,10624,67.34,142.94,10464.04,374.88,S,830.37,E,48.28234,-103.5442
a49790bf-b4b2-4558-8813-07f3f072ad93,33025029690000,VERT,10305,1.83,91.27,10292.92,19.19,S,419.18,E,47.41621,-102.8151
a77f7e87-0073-4320-993f-c26a7daa39a9,33053063290000,LAT1,17130,91.36,182.33,11008.68,6305.73,S,1969.15,E,47.88977,-103.5226
1ef1ccfc-5c9b-43e9-b2fc-cd1bddc2549a,33053070610000,LAT1,20079,90.2,180.1,11126.74,9110.1,S,197.87,E,47.93688,-103.2929
0221c01b-c31a-48cc-bdcd-c860a263441f,33105041410000,LAT1,11078,90.25,160.39,10500.51,1583.79,S,795.03,E,48.28304,-103.5546
1ef1ccfc-5c9b-43e9-b2fc-cd1bddc2549a,33053070610000,LAT1,14271,89.3,178.7,11131.42,3304.87,S,192.66,E,47.95281,-103.2929
b4151229-7350-4917-b5a5-ca8b6d1fa011,177114066500,,200,,54,200,,,,,28.48932,-90.87259
dd206cc3-0428-4664-95e9-79ea1d001362,177194043302,,7040,,261.67,6928.73,,,,,29.13906,-89.67349
e7393f07-abfd-433b-96f1-f75daacdf645,33105040870000,STK1,11756,88.74,157.74,10574.23,874.05,S,810,E,48.28097,-103.5443
eb3c0db0-e8d4-4b24-98af-9927010e0ee3,33053078410000,VERT,3809,5.44,288.59,3802.98,48.21,N,130.67,W,47.78642,-103.0414
a49790bf-b4b2-4558-8813-07f3f072ad93,33025029690000,LAT1,20984,89.29,179.22,10924.81,10127.11,S,923.95,E,47.38848,-102.8131
a17cb124-8e88-489b-ac2e-6f2398a8e93e,33105041420000,VERT,4333,9.58,165.12,4315.6,274.04,S,68.79,E,48.28663,-103.5577
3753191c-0b63-4381-a7a7-ef5aceea585e,33053068200000,LAT1,11899,90.3,7.6,11023.15,1047.85,N,186.62,W,47.99697,-103.3933
361ddfc6-472d-44b2-90d5-8f58a2056d8e,33053074160000,LAT1,11264,69.6,128,11130.81,6.55,N,458.8,E,47.81766,-103.1144
eb3c0db0-e8d4-4b24-98af-9927010e0ee3,33053078410000,LAT1,13677,89.4,1.1,10989.64,3081.11,N,668.99,W,47.79474,-103.0436
2e852d7a-bea1-4e3c-9f93-01df39214ec1,33053068210000,LAT1,11306,70.1,339.1,11035.56,311.36,N,418.5,W,47.99471,-103.3943
a49790bf-b4b2-4558-8813-07f3f072ad93,33025029690000,LAT1,12785,89.17,180.09,10972.48,1930.95,S,901.62,E,47.41096,-102.8132
3cb68e00-f788-4bba-8597-079908526251,33053074150000,LAT1,15590,90.3,180.01,11095.61,4617.48,S,641.05,E,47.80497,-103.1138
da37f4c0-a630-422a-bcae-a3921b2154af,33053078240000,LAT1,24639,89.38,4.86,10969.62,13711.64,N,272.29,W,48.05113,-103.309
01fd7c2d-1f35-4b6d-b335-e8ffd164cb3e,33053078400000,LAT1,12139,90.85,357.68,10856.69,1673.91,N,49.06,W,47.79088,-103.0409
65747b5c-4222-4a2a-b2ec-57741c3e1e18,33105041390000,LAT1,11140,89.66,140.63,10499.03,1489.96,S,1430.46,E,48.28329,-103.5518
2e852d7a-bea1-4e3c-9f93-01df39214ec1,33053068210000,LAT1,13972,89.1,359.5,11090.26,2961.63,N,478.5,W,48.00198,-103.3946
cebe8d5e-a15a-4056-9531-d7302462f82a,33105041400000,VERT,9191,1.73,143.36,9099.21,885.33,S,650.33,E,48.28495,-103.5551
3753191c-0b63-4381-a7a7-ef5aceea585e,33053068200000,LAT1,10959,46.3,328.3,10909.43,171.73,N,107.74,W,47.99456,-103.393
65747b5c-4222-4a2a-b2ec-57741c3e1e18,33105041390000,VERT,2329,3.57,123.55,2328.49,15.38,S,22.36,E,48.28734,-103.5575
fedfef6f-98e1-486f-b5ed-a8ffbd4ef21f,33053078380000,LAT1,10408,1.9,66.2,10365.09,383.81,N,735.45,E,47.78734,-103.0373
361ddfc6-472d-44b2-90d5-8f58a2056d8e,33053074160000,LAT1,12808,91.03,177.13,11159.07,1267.35,S,1206.26,E,47.81416,-103.1114
a17cb124-8e88-489b-ac2e-6f2398a8e93e,33105041420000,VERT,9740,0.73,146.39,9670.81,869.13,S,274.74,E,48.285,-103.5569
ba191a79-8e71-40a2-b036-53dca80ed7d2,33053063270000,VERT,6531,7.38,88.66,6468.12,60.42,N,777.55,E,47.90724,-103.5273
651e4099-9bd0-4f16-83d0-e5b466fe4bab,33105040860000,LAT1,18501,90.43,180.76,10534.76,8100.55,S,1481.25,E,48.26115,-103.5415
ba191a79-8e71-40a2-b036-53dca80ed7d2,33053063270000,VERT,9168,0.78,118.9,9099.92,58.16,N,918.83,E,47.90723,-103.5268
3cb68e00-f788-4bba-8597-079908526251,33053074150000,VERT,8281,2.67,36.65,8277.92,29.53,S,144.17,E,47.81756,-103.1158
2e852d7a-bea1-4e3c-9f93-01df39214ec1,33053068210000,LAT1,11433,74.2,349.1,11074.4,427.42,N,451.6,W,47.99503,-103.3944
b4151229-7350-4917-b5a5-ca8b6d1fa011,177114066500,,400,,0,399.99,,,,,28.48932,-90.87259
aba2559c-7c04-4d4d-8dbb-f4a44cae559f,33053076320000,LAT1,13688,90.61,181.43,11017.88,2692.44,S,2832.65,E,47.89969,-103.5188
ab2fa47d-0472-48e9-b2cc-4b5c5fb9ec68,33053063260000,LAT1,11956,90.37,15.29,11016.38,1034.82,N,965.28,E,47.90992,-103.5268
8f647f1d-e87d-49ba-a69f-dfccaf0ce229,177084017103,,600,,16,599.93,,,,,28.31683,-91.90898
1ef1ccfc-5c9b-43e9-b2fc-cd1bddc2549a,33053070610000,LAT1,11443,89.4,167.4,11129.99,479.78,S,169.98,E,47.96056,-103.293
a77f7e87-0073-4320-993f-c26a7daa39a9,33053063290000,LAT1,16719,91.11,181.66,11016.1,5894.93,S,1977.02,E,47.8909,-103.5225
e3b0d8c4-e6fb-4b3c-b175-d224c398b49d,177084037700,,6035,,169,5540.88,,,,,28.30296,-91.8993
ba191a79-8e71-40a2-b036-53dca80ed7d2,33053063270000,VERT,9640,0.67,110.4,9571.88,54.57,N,923.6,E,47.90723,-103.5267
ab2fa47d-0472-48e9-b2cc-4b5c5fb9ec68,33053063260000,VERT,8139,0.74,253.73,8114.88,34.63,N,480.08,E,47.90717,-103.5288
0221c01b-c31a-48cc-bdcd-c860a263441f,33105041410000,LAT1,16258,91.23,179.57,10505.23,6730.21,S,1025.42,E,48.26892,-103.5536
01fd7c2d-1f35-4b6d-b335-e8ffd164cb3e,33053078400000,LAT1,10320,0.8,350.55,10316.19,197.62,N,67.13,W,47.78683,-103.0409
aba2559c-7c04-4d4d-8dbb-f4a44cae559f,33053076320000,STK3,18434,88.9,180.51,11021.69,7434.57,S,2778.29,E,47.88668,-103.519
3ceb3072-fa95-4fcb-bbed-6ff760fb519a,33105041430000,LAT1,10602,64.37,184.45,10431.64,1104.37,S,86.21,W,48.28435,-103.5585
3ceb3072-fa95-4fcb-bbed-6ff760fb519a,33105041430000,LAT1,11045,90.06,181.96,10495.22,1537.4,S,108.68,W,48.28316,-103.5585
5eae641d-4f6a-41ba-b5c7-78af15b3029e,33053070620000,VERT,8098,1.1,74.4,8097.18,6.58,N,9.43,E,47.96188,-103.2934
0f4fd039-198c-41ed-9ca7-0f06d86a05de,33053076310000,VERT,2848,4.76,116.79,2844.69,53.15,S,102.28,E,47.90693,-103.5304
e7393f07-abfd-433b-96f1-f75daacdf645,33105040870000,LAT1,11476,89.75,157.7,10564.53,617.08,S,699.44,E,48.28168,-103.5448
dd206cc3-0428-4664-95e9-79ea1d001362,177194043302,,6840,,242.73,6742.36,,,,,29.13912,-89.67328
2f6c3a6d-ee17-4d2c-93f0-04147946aeb6,33053076330000,LAT1,14253,92.15,356.92,11023.29,2991.36,N,2801.68,E,47.91528,-103.5188
da37f4c0-a630-422a-bcae-a3921b2154af,33053078240000,LAT1,23312,91.88,2.56,10971.33,12386.89,N,342.16,W,48.0475,-103.3093
a77f7e87-0073-4320-993f-c26a7daa39a9,33053063290000,VERT,8047,5.57,121.98,7976.31,338.19,S,853.38,E,47.90615,-103.5271
1ef1ccfc-5c9b-43e9-b2fc-cd1bddc2549a,33053070610000,VERT,4966,1,281.7,4965.6,5.38,S,6.45,W,47.96186,-103.2937
ab2fa47d-0472-48e9-b2cc-4b5c5fb9ec68,33053063260000,VERT,3511,8.42,83.88,3498.18,30.21,N,238.58,E,47.90716,-103.5298
3753191c-0b63-4381-a7a7-ef5aceea585e,33053068200000,LAT1,12638,89.8,0,11035.5,1785.98,N,175.1,W,47.99899,-103.3932
eb3c0db0-e8d4-4b24-98af-9927010e0ee3,33053078410000,VERT,4377,4.15,294.19,4369,62.88,N,175.59,W,47.78646,-103.0416
65747b5c-4222-4a2a-b2ec-57741c3e1e18,33105041390000,LAT1,19749,90.4,179.81,10525.61,9924.21,S,2122.41,E,48.26015,-103.5489
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,VERT,9644,0.7,91.62,9643.13,3.05,S,11.78,E,47.41626,-102.817
84554e7f-ba8d-45c9-be3b-4719846a0fb4,33053074120000,LAT1,18903,90.98,180.28,11178.1,7365.98,S,1163.96,W,47.79743,-103.1215
3cb68e00-f788-4bba-8597-079908526251,33053074150000,LAT1,11202,69.8,148.3,11060.63,309.81,S,382.14,E,47.81679,-103.1149
84554e7f-ba8d-45c9-be3b-4719846a0fb4,33053074120000,LAT1,16168,90.83,179.38,11174.79,4632.79,S,1176.28,W,47.80493,-103.1216
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,LAT1,11478,91.11,180.23,10919.46,719.82,S,297.66,E,47.41429,-102.8158
651e4099-9bd0-4f16-83d0-e5b466fe4bab,33105040860000,LAT1,12229,90,174.05,10525.09,1830.27,S,1440.86,E,48.27835,-103.5416
361ddfc6-472d-44b2-90d5-8f58a2056d8e,33053074160000,LAT1,16562,88.19,178.62,11157.51,5020.35,S,1219.11,E,47.80386,-103.1113
b4151229-7350-4917-b5a5-ca8b6d1fa011,177114066500,,2900,,216,2899.97,,,,,28.48931,-90.87261
ab2fa47d-0472-48e9-b2cc-4b5c5fb9ec68,33053063260000,LAT1,16528,89.45,1.32,11039.43,5600.25,N,1036.81,E,47.92244,-103.5265
84554e7f-ba8d-45c9-be3b-4719846a0fb4,33053074120000,LAT1,13800,89.76,180.41,11185.64,2265.26,S,1187.72,W,47.81142,-103.1216
651e4099-9bd0-4f16-83d0-e5b466fe4bab,33105040860000,VERT,9549,0.42,150.27,9510.04,139.6,S,657.23,E,48.28299,-103.5449
2a5e5a33-dd4d-49f0-b41e-db043b07f4d2,33053078230000,VERT,3621,0.1,138.4,3620.77,8.68,S,15.75,E,48.01347,-103.3077
69736304-67ba-4cdf-9b93-ff70205ad962,33053074130000,VERT,6766,1.98,217.54,6762.07,115.47,S,135.3,W,47.81732,-103.1172
a17cb124-8e88-489b-ac2e-6f2398a8e93e,33105041420000,VERT,7223,11.38,159.79,7161.79,750.22,S,208.66,E,48.28532,-103.5571
01fd7c2d-1f35-4b6d-b335-e8ffd164cb3e,33053078400000,VERT,5320,2.21,341.25,5318.13,86.79,N,46.28,W,47.78652,-103.0408
eb3c0db0-e8d4-4b24-98af-9927010e0ee3,33053078410000,LAT1,11857,90.72,0.55,10979.31,1261.83,N,675.03,W,47.78975,-103.0436
eb3c0db0-e8d4-4b24-98af-9927010e0ee3,33053078410000,LAT1,12311,88.4,359.2,10987.7,1715.65,N,678.16,W,47.79099,-103.0436
cebe8d5e-a15a-4056-9531-d7302462f82a,33105041400000,LAT1,12532,89.88,175.74,10437.38,2887.82,S,1607.34,E,48.27946,-103.5511
8f647f1d-e87d-49ba-a69f-dfccaf0ce229,177084017103,,4618,,128,4436.89,,,,,28.31564,-91.9064
01fd7c2d-1f35-4b6d-b335-e8ffd164cb3e,33053078400000,VERT,7490,1.81,320.28,7487.28,125.05,N,59.53,W,47.78663,-103.0409
0068a40c-eb92-40b2-aa8e-1aa3ed8a8abc,33061038640000,LAT1,11064,39.9,302.6,10365.51,2971.98,N,554.12,W,48.05051,-102.5909
e7393f07-abfd-433b-96f1-f75daacdf645,33105040870000,VERT,9172,0.81,256.77,9156.43,316.72,N,153.17,E,48.28424,-103.5471
3753191c-0b63-4381-a7a7-ef5aceea585e,33053068200000,LAT1,18971,90,0,11044.88,8117.39,N,185.96,W,48.01636,-103.3933
a49790bf-b4b2-4558-8813-07f3f072ad93,33025029690000,LAT1,17307,90.22,181.14,10931.8,6451.53,S,908.08,E,47.39856,-102.8131
3753191c-0b63-4381-a7a7-ef5aceea585e,33053068200000,LAT1,14435,89.8,1.5,11027.26,3582.31,N,166.06,W,48.00392,-103.3932
cebe8d5e-a15a-4056-9531-d7302462f82a,33105041400000,LAT1,12250,90.65,168.61,10438.69,2608.25,S,1571.77,E,48.28022,-103.5513
01fd7c2d-1f35-4b6d-b335-e8ffd164cb3e,33053078400000,LAT1,18314,88.33,358.87,10853.97,7846.92,N,53.87,W,47.80781,-103.0409
65747b5c-4222-4a2a-b2ec-57741c3e1e18,33105041390000,VERT,3230,7.82,129.81,3224.23,76.7,S,94.37,E,48.28717,-103.5573
349f27f7-9b99-45d1-99ff-4a0f8df5c12a,33053078390000,LAT1,11006,56.8,0.6,10899.12,630.4,N,523.31,E,47.78801,-103.0383
1ef1ccfc-5c9b-43e9-b2fc-cd1bddc2549a,33053070610000,VERT,8288,1.1,109.6,8287.15,6.01,S,1.71,W,47.96186,-103.2937
ab2fa47d-0472-48e9-b2cc-4b5c5fb9ec68,33053063260000,LAT1,20888,90.71,356.43,11042.95,9957.92,N,993.54,E,47.9344,-103.5267
3cb68e00-f788-4bba-8597-079908526251,33053074150000,VERT,4585,0.61,120.84,4584.31,15.35,S,32.36,E,47.8176,-103.1163
361ddfc6-472d-44b2-90d5-8f58a2056d8e,33053074160000,LAT1,10948,29.9,131.2,10931.83,151.21,N,270.75,E,47.81805,-103.1152
2a5e5a33-dd4d-49f0-b41e-db043b07f4d2,33053078230000,LAT1,11184,74.7,348.8,11021.87,323.08,N,94.66,W,48.01438,-103.3081
69736304-67ba-4cdf-9b93-ff70205ad962,33053074130000,VERT,2499,2.73,207.21,2498.64,10.08,S,6.38,W,47.81761,-103.1167
00595df1-52de-4c90-9af7-a0911113c34c,33025029680000,LAT1,13535,89.08,179.35,10902.12,2776.45,S,295.66,E,47.40865,-102.8158
a77f7e87-0073-4320-993f-c26a7daa39a9,33053063290000,LAT1,11926,91.32,148.2,11013.39,1175.75,S,1509.01,E,47.90385,-103.5245
0221c01b-c31a-48cc-bdcd-c860a263441f,33105041410000,VERT,3495,10.95,147.94,3485.18,160.14,S,70.82,E,48.28694,-103.5576
65747b5c-4222-4a2a-b2ec-57741c3e1e18,33105041390000,LAT1,10855,87.21,139.7,10499.6,1272.4,S,1246.49,E,48.28389,-103.5525
da37f4c0-a630-422a-bcae-a3921b2154af,33053078240000,LAT1,11797,92.25,2.49,11020.88,881.41,N,554.9,W,48.01593,-103.3102
36e8b51f-32c5-45bb-9e79-0c281b833865,33053068220000,LAT1,12084,90.6,182.1,11031.79,1318.93,S,153.56,W,47.99035,-103.3932
65747b5c-4222-4a2a-b2ec-57741c3e1e18,33105041390000,VERT,5654,14.19,130.1,5604.62,393.84,S,417.9,E,48.2863,-103.5559
cebe8d5e-a15a-4056-9531-d7302462f82a,33105041400000,VERT,4716,9.38,150.73,4685.48,321.11,S,248.16,E,48.2865,-103.5567
a49790bf-b4b2-4558-8813-07f3f072ad93,33025029690000,LAT1,14572,90.12,177.22,10961.35,3717.35,S,894.96,E,47.40607,-102.8132
cebe8d5e-a15a-4056-9531-d7302462f82a,33105041400000,LAT1,18982,92.37,178.9,10458.99,9336.48,S,1608.72,E,48.26176,-103.5511
