WellId,WellName,Lease,API,SurfaceLatitude,SurfaceLongitude,BottomHoleLatitude,BottomHoleLongitude,Country,County,State,CurrentOperator,OriginalOperator,WellStatus,WellType,Field,ProducingFormation,WellboreProfile,Grid1,Grid2,Grid3,Grid4,Grid5,TotalDepth,TrueVerticalDepth,LateralLength,DFElevation,GLElevation,KBElevation,DateModified,FirstProdDate,LastProdDate,LogDate,PermitDate,PlugDate,SpudDate,TestDate,CumulativeGasProduction,CumulativeOilProduction,CumulativeWaterProduction,LastMonthOil,LastMonthGas,LastMonthWater,LastMonthBOE,HasCore,HasFile,HasLog,HasPerf,HasProduction,HasSample,HasTop
19779c68-4169-4ded-b970-377a03ec994d,QUARTER HORSE-DLS 12 12H,,4211330274,32.7966117858887,-97.0213088989258,32.7806396484375,-97.0044479370117,,DALLAS,Texas,"GHA BARNETT, LLC","GHA BARNETT, LLC",PRODUCING,GAS,"NEWARK, EAST (BARNETT SHALE)",,HORIZONTAL,,,,,,16162,9000,7783.53515625,0,472,0,6/2/2018 11:11:41 AM,2/1/2018 12:00:00 AM,2/1/2018 12:00:00 AM,,3/15/2017 12:00:00 AM,,4/13/2017 12:00:00 AM,,103925,0,0,0,103925,0,17320.83,False,False,False,True,True,False,False
37fb90a2-259c-41c5-a42a-ef58d3391d66,GASOSAURUS GAS UNIT 1H,,4200530415,31.3856544494629,-94.6202621459961,31.4076499938965,-94.6203460693359,,ANGELINA,Texas,BP AMERICA PRODUCTION COMPANY,BP AMERICA PRODUCTION COMPANY,PRODUCING,GAS,CARTHAGE (HAYNESVILLE SHALE),,HORIZONTAL,,,,,,23477,15940,8018.71142578125,0,337,0,5/4/2018 2:23:47 AM,2/1/2018 12:00:00 AM,2/1/2018 12:00:00 AM,,8/14/2017 12:00:00 AM,,9/27/2017 12:00:00 AM,,109564,0,0,0,109564,0,18260.67,False,False,False,True,True,False,False
10b75e3b-2ff0-415a-870b-8da6234d698f,GKT-MAP EF UNIT 1H,,4229735897,28.4249935150146,-98.3096466064453,28.4008178710938,-98.3036193847656,,LIVE OAK,Texas,,"SILVERBOW RESOURCES OPER, LLC",PRODUCING,GAS,SUGARKANE (EAGLE FORD),EAGLE FORD,HORIZONTAL,,,,,,21758,14003,7755,0,204,0,5/2/2018 2:22:58 AM,1/1/2018 12:00:00 AM,2/1/2018 12:00:00 AM,,10/23/2017 12:00:00 AM,,10/9/2017 12:00:00 AM,,491443,0,0,0,231020,0,38503.33,False,True,False,True,True,False,False
93cf0bb1-bae2-40ed-bc28-2c1cd45502aa,SCHENCK 10,,4203933297,29.3238945007324,-95.2011947631836,29.3238945007324,-95.2011947631836,,BRAZORIA,Texas,"XOG RESOURCES, LLC","XOG RESOURCES, LLC",PRODUCING,GAS,"CHOCOLATE BAYOU (FRIO, FIRST)","FRIO, FIRST",VERTICAL,,,,,,10085,10085,225,0,0,40,4/21/2018 9:45:23 PM,2/1/2018 12:00:00 AM,2/1/2018 12:00:00 AM,,2/6/2018 12:00:00 AM,,5/16/2017 12:00:00 AM,,17711,4870,0,4870,17711,0,7821.833,False,False,False,True,True,False,False
9d63d7da-b300-49d3-ae08-f9dc925f41b6,NMC EF 2H,01-283747 : NMC EF,4228336131,28.2007064819336,-98.8773040771484,28.1785736083984,-98.8727340698242,,LA SALLE,Texas,"SILVERBOW RESOURCES OPER, LLC","SILVERBOW RESOURCES OPER, LLC",PRODUCING,GAS,HAWKVILLE (EAGLEFORD SHALE),EAGLEFORD SHALE,HORIZONTAL,,,,,,20833,12832,8001,0,385,0,4/24/2018 5:12:23 PM,1/1/2018 12:00:00 AM,3/1/2018 12:00:00 AM,,8/22/2017 12:00:00 AM,,9/5/2017 12:00:00 AM,,1196732,0,0,0,216894,0,36149,False,True,False,True,True,False,False
214e47c9-6260-41c3-9d02-38bd241c1409,WILLIAMS 801,,4223534170,31.2048263549805,-100.802955627441,31.2048263549805,-100.802955627441,,IRION,Texas,"TXP, INCORPORATED","TXP, INCORPORATED",PRODUCING,GAS,TANKERSLEY (SAN ANGELO),CANYON K,VERTICAL,GONZALES CSL,,,A-97,,6575,6575,,0,2304,0,5/3/2018 3:35:26 AM,2/1/2018 12:00:00 AM,2/1/2018 12:00:00 AM,,2/7/2018 12:00:00 AM,,1/5/2008 12:00:00 AM,,0,628,872,628,0,872,628,False,False,True,True,True,False,True
16eaefc9-8d4b-4b9b-8f28-230c23917dcc,PIONEER 4,10-199125 : PIONEER,4239331581,36.0428924560547,-100.558799743652,36.0428924560547,-100.558799743652,,ROBERTS,Texas,"WINRIGHT RESOURCES OPERATING,LLC",RANGE PRODUCTION COMPANY,PRODUCING,GAS,"PARSELL (MORROW, LOWER)","MORROW, LOWER",VERTICAL,H&TC RR CO,43,31,A-198,,11410,11410,,0,2760,0,5/18/2018 3:10:24 AM,2/1/2018 12:00:00 AM,3/1/2018 12:00:00 AM,,8/13/2003 12:00:00 AM,,9/12/2003 12:00:00 AM,,162585,32,0,2,104469,0,17413.5,False,False,True,True,True,False,True
88c935ea-ead1-4054-aeab-b5b560d83777,MAYO CLINIC B 112,10-281866 : MAYO CLINIC B,4239332688,35.9744110107422,-100.91934967041,35.9744110107422,-100.91934967041,,ROBERTS,Texas,"COURSON OIL & GAS, INC.","LATIGO PETROLEUM, LLC",PRODUCING,GAS,ALPAR-PEARSON (BROWN DOLOMITE),BROWN DOLOMITE,VERTICAL,,,,,,9615,9615,385,0,2556,0,5/11/2017 1:30:24 AM,3/1/2018 12:00:00 AM,3/1/2018 12:00:00 AM,,2/27/2017 12:00:00 AM,,6/29/2016 12:00:00 AM,,62,0,0,0,62,0,10.33333,False,False,False,True,True,False,False
5e6d4cda-ea1e-4c83-b1a0-feb44be8809c,CASE 3,06-242180 : CASE,4241931172,31.7358169555664,-94.350700378418,31.7358169555664,-94.350700378418,,SHELBY,Texas,"SHERIDAN PRODUCTION COMPANY, LLC","DEVON ENERGY PRODUCTION CO, L.P.",PRODUCING,GAS,CARTHAGE (HAYNESVILLE SHALE),HAYNESVILLE SHALE,VERTICAL,,,,,,12430,12430,,0,306,305,3/27/2018 3:44:04 PM,1/1/2018 12:00:00 AM,3/1/2018 12:00:00 AM,,1/18/2018 12:00:00 AM,,4/24/2008 12:00:00 AM,,2893,13,0,7,1648,0,281.6667,False,False,True,True,True,False,True
21307e96-3cbf-4d60-b3cc-b7bfd80611c2,COBRA 26H,,4243937129,32.7745475769043,-97.0468215942383,32.7619247436523,-97.0286331176758,,TARRANT,Texas,"GHA BARNETT, LLC","GHA BARNETT, LLC",PRODUCING,GAS,"NEWARK, EAST (BARNETT SHALE)",,HORIZONTAL,,,,,,15158,8850,7229.34912109375,0,509,0,6/2/2018 11:10:26 AM,1/1/2018 12:00:00 AM,2/1/2018 12:00:00 AM,,9/19/2017 12:00:00 AM,,8/5/2017 12:00:00 AM,,178348,0,0,0,75829,0,12638.17,False,False,False,True,True,False,False
ef540275-ccc4-434d-8e8f-45274a1094bf,COBRA 27H,,4243937127,32.7745208740234,-97.0468292236328,32.7613792419434,-97.0290298461914,,TARRANT,Texas,"GHA BARNETT, LLC","GHA BARNETT, LLC",PRODUCING,GAS,"NEWARK, EAST (BARNETT SHALE)",,HORIZONTAL,,,,,,14845,9999,7261.14892578125,0,509,0,5/23/2018 12:10:20 PM,1/1/2018 12:00:00 AM,2/1/2018 12:00:00 AM,,10/27/2017 12:00:00 AM,,8/8/2017 12:00:00 AM,,188371,0,0,0,78591,0,13098.5,False,False,False,True,True,False,False
