API,CasingSize,CasingType,CasingWeight,CementSacks,CompletionDate,LowerSetDepth,UpperSetDepth,WellboreSize,WellId
3004535748,,Hole 3,0,0,8/12/2017 12:00:00 AM,10760,5685,6.125,8d0ed976-cecc-4e37-a3e2-626e6f98c8bf
3002542118,,Production Casing,23,722,,5142,0,7,c4ccaeff-8a56-4195-98a1-4441533fb083
3002543936,,Intermediate 1 Casing,40,1695,,5310,0,9.625,3fc4e271-942f-4e1d-b2a7-7da06c9c32d4
3002543807,,Surface Casing,40.5,1005,,1358,0,10.75,3de69da8-ed93-43af-b017-4448a7af0fbb
3002543839,,Hole 2,0,0,7/7/2017 12:00:00 AM,12135,926,12.25,29c696f1-8350-4e1a-87d8-15c00f5ee24d
3002544060,,Hole 1,0,0,10/5/2017 12:00:00 AM,1050,0,14.75,6e23825f-b2a2-4c43-9136-785b2a183e99
3004535748,,Liner 1,11.6,0,8/13/2017 12:00:00 AM,10751,5540,4.5,8d0ed976-cecc-4e37-a3e2-626e6f98c8bf
3002543236,,Production Casing,17,2715,,21093,0,5.5,1e0a86b9-1a70-4f3e-bb57-5da27f9c4f66
3002544060,,Intermediate 1 Casing,29.7,2685,,11760,0,7.625,6e23825f-b2a2-4c43-9136-785b2a183e99
3004535751,,Liner 1,11.6,0,8/19/2017 12:00:00 AM,13801,5497,4.5,986ca1f9-b7b9-4662-b344-83a2ad6d7ac6
3002543236,,Hole 1,0,0,6/18/2017 12:00:00 AM,1368,0,17.5,1e0a86b9-1a70-4f3e-bb57-5da27f9c4f66
3002544060,,Hole 2,0,0,10/6/2017 12:00:00 AM,11760,1050,8.75,6e23825f-b2a2-4c43-9136-785b2a183e99
3004535748,,Intermediate 1 Casing,23,0,8/10/2017 12:00:00 AM,5675,0,7,8d0ed976-cecc-4e37-a3e2-626e6f98c8bf
3004535748,,Hole 2,0,0,8/10/2017 12:00:00 AM,5685,330,8.75,8d0ed976-cecc-4e37-a3e2-626e6f98c8bf
3002543923,,Intermediate 1 Casing,40,1380,,4914,0,9.625,430905d9-8e4b-40b3-97d4-9aa7581e830d
3002543838,,Hole 1,0,0,7/11/2017 12:00:00 AM,902,0,17.5,d5e789c2-8715-44d7-bec1-be63b86d4d1d
3002542837,,Hole 3,0,0,6/25/2017 12:00:00 AM,12843,4966,8.75,0363c448-7a6e-4bee-b654-a6e23e1bc74e
3002544006,,Production Casing,23,779,,19678,0,5.5,ae43f99f-7bf9-4c07-94e4-6c0404afda5f
3002544006,,Intermediate 1 Casing,29.7,2700,,11649,0,7.625,ae43f99f-7bf9-4c07-94e4-6c0404afda5f
3002543838,,Hole 2,0,0,7/25/2017 12:00:00 AM,11882,902,12.25,d5e789c2-8715-44d7-bec1-be63b86d4d1d
3002542116,,Hole 1,0,0,8/22/2017 12:00:00 AM,1563,0,13.5,85f88048-142e-4b8d-9a94-c6623b6cb933
3002542116,,Production Casing,23,768,,5162,0,7,85f88048-142e-4b8d-9a94-c6623b6cb933
3002543838,,Intermediate 1 Casing,47,2300,,11882,0,9.625,d5e789c2-8715-44d7-bec1-be63b86d4d1d
3002544103,,Intermediate 1 Casing,40,1980,,5313,0,9.625,7d00533e-552d-40c8-a21a-51eebb70de4f
3002542837,,Production Casing,13.5,250,,17653,0,4.5,0363c448-7a6e-4bee-b654-a6e23e1bc74e
3002543238,,Hole 3,0,0,8/7/2017 12:00:00 AM,15800,5168,8.75,b47ec6e2-3005-4fc3-88f5-a58739a664b5
3002544006,,Surface Casing,40.5,1035,,997,0,10.75,ae43f99f-7bf9-4c07-94e4-6c0404afda5f
3002544008,,Hole 2,0,0,10/6/2017 12:00:00 AM,11611,1026,9.875,4f60b408-3a28-42d4-a5f0-d245641683fc
3002543923,,Hole 1,0,0,8/28/2017 12:00:00 AM,1066,0,17.5,430905d9-8e4b-40b3-97d4-9aa7581e830d
3002543838,,Production Casing,23,4325,,22007,0,5.5,d5e789c2-8715-44d7-bec1-be63b86d4d1d
3002543923,,Production Casing,20,2156,,14247,0,5.5,430905d9-8e4b-40b3-97d4-9aa7581e830d
3002542837,,Intermediate 2 Casing,26,1150,,12829,0,7,0363c448-7a6e-4bee-b654-a6e23e1bc74e
3002543238,,Surface Casing,54.5,1295,,1352,0,13.375,b47ec6e2-3005-4fc3-88f5-a58739a664b5
3002544061,,Hole 1,0,0,10/19/2017 12:00:00 AM,988,0,17.5,7c5da16c-2ec2-4cce-9da6-68ba85244c4c
3002543923,,Hole 3,0,0,9/17/2017 12:00:00 AM,14263,4914,8.75,430905d9-8e4b-40b3-97d4-9aa7581e830d
3002544008,,Hole 3,0,0,10/15/2017 12:00:00 AM,19746,11611,6.75,4f60b408-3a28-42d4-a5f0-d245641683fc
3002542837,,Hole 4,0,0,7/9/2017 12:00:00 AM,17710,12829,6.125,0363c448-7a6e-4bee-b654-a6e23e1bc74e
3002544006,,Hole 1,0,0,9/25/2017 12:00:00 AM,997,0,14.75,ae43f99f-7bf9-4c07-94e4-6c0404afda5f
3002544007,,Hole 1,0,0,10/17/2017 12:00:00 AM,1006,0,14.75,13dd2baf-8a57-4fc7-ac28-34fbd04cff7c
3002542116,,Surface Casing,36,1332,,1549,0,9.625,85f88048-142e-4b8d-9a94-c6623b6cb933
3002543806,,Hole 2,0,0,10/18/2017 12:00:00 AM,11874,1348,8.75,8c89911c-fc2e-46fd-bfd8-f75644aaa99b
3002542837,,Hole 1,0,0,6/9/2017 12:00:00 AM,1043,0,17.5,0363c448-7a6e-4bee-b654-a6e23e1bc74e
3002542837,,Hole 2,0,0,6/13/2017 12:00:00 AM,4980,1033,12.25,0363c448-7a6e-4bee-b654-a6e23e1bc74e
3002543238,,Production Casing,17,2715,,15800,0,5.5,b47ec6e2-3005-4fc3-88f5-a58739a664b5
3002543909,,Surface Casing,54.5,1375,,1761,0,13.375,f47b585e-534f-46fa-b44e-3dc26ef41de2
3002543806,,Intermediate 1 Casing,29.7,3054,,11874,0,7.625,8c89911c-fc2e-46fd-bfd8-f75644aaa99b
3002543909,,Intermediate 1 Casing,40,1200,,5369,0,9.625,f47b585e-534f-46fa-b44e-3dc26ef41de2
3002543237,,Hole 1,0,0,7/1/2017 12:00:00 AM,1353,0,17.5,b98495e6-a6f4-422a-8e9f-a2de69624dc7
3002543186,,Intermediate 1 Casing,40,1780,,5309,0,9.625,23e96e71-7737-487c-a191-6f54124b0672
3002544061,,Intermediate 2 Casing,29.7,350,,11881,0,7.625,7c5da16c-2ec2-4cce-9da6-68ba85244c4c
3002543186,,Hole 2,0,0,9/22/2017 12:00:00 AM,5319,840,12.25,23e96e71-7737-487c-a191-6f54124b0672
3002544009,,Hole 1,0,0,9/29/2017 12:00:00 AM,1002,0,14.75,c63195c6-f342-4ac7-877e-4acfc526c673
3002543238,,Intermediate 1 Casing,40,1615,,5168,0,9.625,b47ec6e2-3005-4fc3-88f5-a58739a664b5
3002544061,,Intermediate 1 Casing,29.7,1365,,5307,0,9.625,7c5da16c-2ec2-4cce-9da6-68ba85244c4c
3002543237,,Surface Casing,54.5,1030,,1350,0,13.375,b98495e6-a6f4-422a-8e9f-a2de69624dc7
3002544006,,Hole 3,0,0,10/6/2017 12:00:00 AM,19678,11649,6.75,ae43f99f-7bf9-4c07-94e4-6c0404afda5f
3002543805,,Hole 1,0,0,10/3/2017 12:00:00 AM,1354,0,14.75,d7da67a9-acf8-4b43-8cf8-875d6a8e6b2d
3002544061,,Hole 3,0,0,10/24/2017 12:00:00 AM,11881,5307,8.75,7c5da16c-2ec2-4cce-9da6-68ba85244c4c
3002543248,,Hole 2,0,0,8/12/2017 12:00:00 AM,5410,1605,12.25,282efce2-c8a0-4dd2-99b3-6e5de232a78d
3002542837,,Surface Casing,54.5,875,,1033,0,13.375,0363c448-7a6e-4bee-b654-a6e23e1bc74e
3002543238,,Hole 1,0,0,6/21/2017 12:00:00 AM,1352,0,17.5,b47ec6e2-3005-4fc3-88f5-a58739a664b5
3002544006,,Hole 2,0,0,9/28/2017 12:00:00 AM,11649,997,9.875,ae43f99f-7bf9-4c07-94e4-6c0404afda5f
3002543909,,Intermediate 2 Casing,40,450,,5369,0,9.625,f47b585e-534f-46fa-b44e-3dc26ef41de2
3002544007,,Hole 2,0,0,10/19/2017 12:00:00 AM,11658,1006,9.875,13dd2baf-8a57-4fc7-ac28-34fbd04cff7c
3002543237,,Hole 2,0,0,8/17/2017 12:00:00 AM,5180,1350,12.25,b98495e6-a6f4-422a-8e9f-a2de69624dc7
3002544061,,Surface Casing,40.5,1130,,988,0,13.375,7c5da16c-2ec2-4cce-9da6-68ba85244c4c
4225535272,5.5,Casing,,1661,,17260,8000,8.75,5a1a1fc0-0815-431e-873c-9e118150051f
4232941579,4.5,Casing,,1120,,19154,4530,6.75,3639b1d9-3410-4d98-b2e1-2cae3e33a0fc
4238935830,9.625,Casing,,812,,3158,11,12.25,390bc688-197b-4222-816f-7de1e0295051
4232941579,7.625,Liner,,149,,8427,5950,8.75,3639b1d9-3410-4d98-b2e1-2cae3e33a0fc
4212334389,5.5,Casing,,2110,,18854,8849,8.75,504eda22-9e2a-4925-b886-a2c151678089
4225535272,9.625,Casing,,920,,3303,0,12.25,5a1a1fc0-0815-431e-873c-9e118150051f
4238936132,4.5,Casing,,500,,16486,7631,6,91b3430d-fcea-4d41-9808-b93c4b15994e
4238935786,4.5,Liner,,436,,14568,9024,6.125,865a8949-d9be-4229-85dd-05327839ae65
4232941581,5.5,Casing,,1114,,19137,3500,6.75,92b53268-b13f-43ad-b8b7-0a1d06b379dc
4212334391,9.625,Casing,,970,,3777,,12.5,36d58a61-08c7-43a4-8d30-a7c50a1b5ea1
4232941579,7.625,Liner,,149,,8427,5950,8.75,3639b1d9-3410-4d98-b2e1-2cae3e33a0fc
4232941582,7.625,Liner,,166,,8388,5977,8.75,e120236c-c845-4912-b3af-400d08f065ae
4238935846,7,Casing,,674,,10585,2814,8.75,8abda1e4-5626-4400-8f6b-0204e2dbeb76
4232941581,9.625,Casing,,432,,6170,3980,12.25,92b53268-b13f-43ad-b8b7-0a1d06b379dc
4232941579,5.5,Casing,,1120,,19059,4530,6.75,3639b1d9-3410-4d98-b2e1-2cae3e33a0fc
4238935830,7,Casing,,790,,9905,2761,8.75,390bc688-197b-4222-816f-7de1e0295051
4232941581,7.625,Liner,,166,,8349,5892,8.75,92b53268-b13f-43ad-b8b7-0a1d06b379dc
4232941582,9.625,Casing,,451,,6232,3952,12.25,e120236c-c845-4912-b3af-400d08f065ae
4238935830,4.5,Liner,,628,,17100,9210,6.125,390bc688-197b-4222-816f-7de1e0295051
4212334391,5.5,Casing,,2110,,18746,8782,8.75,36d58a61-08c7-43a4-8d30-a7c50a1b5ea1
4238936132,13.375,Casing,,1160,,1286,0,17.5,91b3430d-fcea-4d41-9808-b93c4b15994e
4238936132,9.625,Casing,,450,,7212,1500,12.25,91b3430d-fcea-4d41-9808-b93c4b15994e
4238936357,4.5,Liner,,495,,19155,10402,6,74e64c71-e8a9-48ae-b197-2b67a7ac80fb
4232941582,4.5,Casing,,1125,,19322,2700,6.75,e120236c-c845-4912-b3af-400d08f065ae
4238935786,7,Casing,,880,,9920,40,8.75,865a8949-d9be-4229-85dd-05327839ae65
4232941582,5.5,Casing,,1125,,19231,2700,6.75,e120236c-c845-4912-b3af-400d08f065ae
4238936132,7,Casing,,700,,10020,0,8.75,91b3430d-fcea-4d41-9808-b93c4b15994e
4232941581,4.5,Casing,,1114,,19245,3500,6.75,92b53268-b13f-43ad-b8b7-0a1d06b379dc
4232941357,13.375,Casing,,940,,1068,0,17.5,d2a1ed6e-e309-4554-9bb1-abbf0c4955e7
4238935786,9.625,Casing,,712,,3222,0,12.25,865a8949-d9be-4229-85dd-05327839ae65
4238936357,9.625,Casing,,840,,4794,0,12.25,74e64c71-e8a9-48ae-b197-2b67a7ac80fb
4238936357,7,Casing,,900,,11094,0,8.75,74e64c71-e8a9-48ae-b197-2b67a7ac80fb
4232941357,5.5,Casing,,2729,,20168,5308,8.5,d2a1ed6e-e309-4554-9bb1-abbf0c4955e7
4238935424,7,Casing,,725,,10055,3146,8.75,8ddb592a-4683-45b6-82b4-8b8fa4ae5f67
4230133098,4.5,Liner,,878,,21254,10504,6.125,a3e7cea4-8101-4629-8f3b-df60ff9c5cec
4238935424,9.625,Casing,,651,,2903,0,12.25,8ddb592a-4683-45b6-82b4-8b8fa4ae5f67
4238935630,4.5,Liner,,454,,15660,10092,6.125,ccbd392c-ac3f-4cb1-8fa4-f49834260869
4238935630,4.5,Liner,,454,,15660,10092,6.125,ccbd392c-ac3f-4cb1-8fa4-f49834260869
4230133098,4.5,Liner,,878,,21254,10504,6.125,a3e7cea4-8101-4629-8f3b-df60ff9c5cec
4230133098,9.625,Casing,,962,,3855,0,12.25,a3e7cea4-8101-4629-8f3b-df60ff9c5cec
4238935424,4.5,Liner,,455,,14914,9336,6.125,8ddb592a-4683-45b6-82b4-8b8fa4ae5f67
4230133098,7,Casing,,874,,11264,3426,8.75,a3e7cea4-8101-4629-8f3b-df60ff9c5cec
4238935786,4.5,Liner,,436,,14568,9024,6.125,865a8949-d9be-4229-85dd-05327839ae65
4235733652,7,Casing,,445,,7467,2048,8.75,75a10511-2717-4b5b-9b64-b5371cc7904c
4232941581,7.625,Liner,,166,,8349,5892,8.75,92b53268-b13f-43ad-b8b7-0a1d06b379dc
4238935424,4.5,Liner,,455,,14914,9336,6.125,8ddb592a-4683-45b6-82b4-8b8fa4ae5f67
4223536167,13.375,Casing,,875,,728,0,17.5,2528d20a-d477-40c9-b469-23e819e8eecf
4235733652,4.5,Liner,,0,,11940,6899,6.125,75a10511-2717-4b5b-9b64-b5371cc7904c
4225535150,5.5,Casing,,2730,,22415,9191,8.75,aecde1df-ac1d-4147-971a-8e53a5a9f179
4230133257,10.75,Casing,,1405,,5276,0,13.5,d35d1cc7-c86e-4550-a512-b3666e84454b
4223536167,5.5,Casing,,3265,,17584,0,8.75,2528d20a-d477-40c9-b469-23e819e8eecf
4225535150,9.625,Casing,,1000,,4068,,12.25,aecde1df-ac1d-4147-971a-8e53a5a9f179
4230133257,5.5,Casing,,390,,20290,12392,6.75,d35d1cc7-c86e-4550-a512-b3666e84454b
4225535275,9.625,Casing,,920,,3311,0,12.25,9918c709-8a50-4360-b6bf-aae47d593efe
4225535275,5.5,Casing,,1442,,16797,8960,8.5,9918c709-8a50-4360-b6bf-aae47d593efe
4212334390,9.625,Casing,,970,,3723,,12.25,7d0996ad-240b-4410-8f32-dfe755b0bba8
4219531928,4.5,Liner,,490,,11684,6260,6.125,3a7ee446-432a-4981-b577-83ca0fd8ae26
4219531928,7,Casing,,425,,6876,1849,8.75,3a7ee446-432a-4981-b577-83ca0fd8ae26
4230133257,7.625,Casing,,505,,12392,7620,9.875,d35d1cc7-c86e-4550-a512-b3666e84454b
4212334390,5.5,Casing,,2145,,18902,8780,8.75,7d0996ad-240b-4410-8f32-dfe755b0bba8
4238935846,4.5,Liner,,852,,20125,9772,6.125,8abda1e4-5626-4400-8f6b-0204e2dbeb76
4238935549,7,Casing,,696,,10800,2171,8.75,ffe72ea6-c298-4545-b396-b41ec80cb4c6
4238935549,4.5,Liner,,460,,15730,10195,6.125,ffe72ea6-c298-4545-b396-b41ec80cb4c6
4238936357,4.5,Liner,,495,,19155,10402,6,74e64c71-e8a9-48ae-b197-2b67a7ac80fb
4238935830,4.5,Liner,,628,,17100,9210,6.125,390bc688-197b-4222-816f-7de1e0295051
3002544115,,Hole 1,0,0,11/3/2017 12:00:00 AM,939,0,17.5,22dc22a3-b53e-4334-a501-616ffdb4b338
3002544118,,Hole 1,0,0,10/31/2017 12:00:00 AM,895,0,17.5,850f78e5-0bbb-4130-bc3a-33d861966994
3002544118,,Surface Casing,54.4,825,,895,0,13.375,850f78e5-0bbb-4130-bc3a-33d861966994
3002544115,,Surface Casing,54.4,840,,939,0,13.375,22dc22a3-b53e-4334-a501-616ffdb4b338
3002543252,,Hole 3,0,0,,14315,5415,8.75,86e025f7-e72e-41ba-89f7-398c498f6ebf
3002544103,,Hole 4,0,0,,17278,11820,6.75,7d00533e-552d-40c8-a21a-51eebb70de4f
3002543252,,Production Casing,20,2300,,14315,0,5.5,86e025f7-e72e-41ba-89f7-398c498f6ebf
3002544117,,Hole 1,0,0,10/31/2017 12:00:00 AM,900,0,17.5,5bc97cee-9ba5-42dc-a388-9af98287b34a
3002544116,,Hole 1,0,0,10/27/2017 12:00:00 AM,902,0,17.5,dd71aed3-3cfd-474b-8523-0108b1a593bd
3002544120,,Hole 1,0,0,11/1/2017 12:00:00 AM,904,0,17.5,10446a8c-d11f-4402-b45e-883cac602e8f
4247943668,9.625,Casing,,980,,2293,0,13.5,d19ec0f3-ba27-4838-bab7-d53fb7e9dc53
4232941353,5.5,Casing,,3290,,20242,3500,8.5,ee6dec5c-d286-4cee-bbb4-102898c7cdd2
4232941353,9.625,Casing,,970,,8635,5248,12.25,ee6dec5c-d286-4cee-bbb4-102898c7cdd2
4247943677,9.625,Casing,,980,,2278,0,13.5,74a52914-9892-49ad-9c2c-1a19579d5805
4247943677,5.5,Casing,,2410,,17471,2094,8.5,74a52914-9892-49ad-9c2c-1a19579d5805
4247943668,5.5,Casing,,2310,,16896,2149,8.5,d19ec0f3-ba27-4838-bab7-d53fb7e9dc53
4238935817,9.625,Casing,,720,,4005,0,12.25,aa4b9b26-d376-4d65-aba0-993f832e8027
4232941353,13.375,Casing,,900,,1078,0,17.5,ee6dec5c-d286-4cee-bbb4-102898c7cdd2
4238935817,7,Casing,,788,,10555,2002,8.75,aa4b9b26-d376-4d65-aba0-993f832e8027
4238935817,4.5,Liner,,930,,21160,9787,6.125,aa4b9b26-d376-4d65-aba0-993f832e8027
4223536165,13.375,Casing,,898,,784,,17.5,40b20aad-40e8-4c02-897a-4209843e93f2
4229735897,13.625,Casing,,3995,,6259,0,17.5,10b75e3b-2ff0-415a-870b-8da6234d698f
4229735897,9.625,Casing,,2355,,12840,5026,12.25,10b75e3b-2ff0-415a-870b-8da6234d698f
4231740742,5.5,Casing,,1925,,16751,4116,8.5,f87da0e7-0a74-4022-849b-5a4ba70baa36
4201335474,9.625,Casing,,930,,3473,0,12.25,b11f4de0-6c86-4f9b-b105-3424ec6b7ac8
4201335474,5.5,Casing,,3090,,15619,3000,8.75,b11f4de0-6c86-4f9b-b105-3424ec6b7ac8
4229735897,5.5,Casing,,2190,,21758,10692,8.75,10b75e3b-2ff0-415a-870b-8da6234d698f
4212334392,9.625,Casing,,970,,3757,,12.25,27513a5b-f78f-495a-b9e4-6a8704fb2291
4223536165,5.5,Casing,,3315,,17119,,8.75,40b20aad-40e8-4c02-897a-4209843e93f2
4212334392,5.5,Casing,,2160,,18983,8566,8.75,27513a5b-f78f-495a-b9e4-6a8704fb2291
4219933590,9.625,Casing,,710,,1811,0,12.25,3085d55f-079a-4910-9f9f-15f42ed4934b
4242332400,7,Casing,,1450,,10845,0,8.75,6102b26e-6a78-47b4-a468-2be700d1f71a
4221135577,9.625,Casing,,460,,6948,3500,12.25,b19c6acb-85b7-4e72-85b0-9b14f127f19c
4230133175,4.5,Liner,,1010,,21800,11130,6.125,2c0f8685-be2c-4b7b-8bde-aaf366db803b
4238935768,7,Casing,,754,,10112,1191,8.75,2fdb6d3a-7d58-4abf-a026-cfedd4133e6b
4231740742,13.375,Casing,,1552,,1541,0,17.5,f87da0e7-0a74-4022-849b-5a4ba70baa36
4231740742,9.625,Casing,,769,,8071,5562,12.25,f87da0e7-0a74-4022-849b-5a4ba70baa36
4213139596,9.625,Casing,,375,,1082,0,12.25,4433ad22-95d5-49d5-a207-1a53c0cae2db
4246140630,13.375,Casing,,908,,796,0,17.5,fd22724c-c31f-4c00-bd8e-a5864fe84b03
4213139602,4.5,Casing,,245,,1600,952,7.875,05696857-0569-47fc-8212-70e4d4e4abec
4222739061,5.5,Casing,,2715,,14593,3457,8.75,bb502d41-77e0-471e-9de5-1945486ca26f
4213139596,7,Casing,,155,,1967,1735,8.5,4433ad22-95d5-49d5-a207-1a53c0cae2db
4222739154,9.625,Casing,,650,,7536,4539,12.25,b9fe31e0-5a43-4465-bec0-89ef40863288
4230133436,9.625,Casing,,876,,3319,0,12.25,051fddb0-ac24-46e0-825e-fc94806fbb21
4238935942,9.625,Casing,,995,,6587,1850,12.25,d07a05dc-cd09-49c8-9460-c7e22e7db570
4213139603,4.5,Casing,,365,,1720,790,7.875,547ea355-9353-489d-a693-f839b0eaf353
4228534030,6.75,Casing,,283,,11305,8954,4.5,849efab5-204f-44f3-87d5-188517d1c441
4222739154,5.5,Casing,,1675,,15842,7000,8.5,b9fe31e0-5a43-4465-bec0-89ef40863288
4246140630,9.625,Casing,,944,,5160,796,12.25,fd22724c-c31f-4c00-bd8e-a5864fe84b03
4238935942,4.5,Liner,,745,,17596,9973,6.125,d07a05dc-cd09-49c8-9460-c7e22e7db570
4230133436,4.5,Liner,,456,,15530,10011,6.125,051fddb0-ac24-46e0-825e-fc94806fbb21
4238935942,7,Casing,,905,,11313,1500,8.75,d07a05dc-cd09-49c8-9460-c7e22e7db570
4216538602,13.375,Casing,,1440,,2058,,17.5,a4d2a733-92cf-4bcd-8ed2-94da7cb15170
4242937025,5.5,Casing,,115,,3339,2380,7.875,e4a2ee31-778c-446c-94e8-0c25d282774d
4230132921,4.5,Liner,,912,,22905,11761,6.125,8d84ac1b-6401-41fc-b2aa-da7305ab9956
4213139603,8.625,Casing,,255,,370,0,12.25,547ea355-9353-489d-a693-f839b0eaf353
4222739061,13.375,Casing,,490,,377,,17.5,bb502d41-77e0-471e-9de5-1945486ca26f
4233535958,5.5,Casing,,225,,8040,5475,7.875,656fa48c-1a32-40e4-b6a1-deb28b012b90
4216538602,8.625,Casing,,1450,,5242,,11,a4d2a733-92cf-4bcd-8ed2-94da7cb15170
4233535958,8.625,Casing,,650,,1650,,11,656fa48c-1a32-40e4-b6a1-deb28b012b90
4230133436,7,Casing,,721,,10590,2000,8.75,051fddb0-ac24-46e0-825e-fc94806fbb21
4238935484,4.5,Liner,,440,,14395,8910,6.25,dee10fad-f458-4ba4-8751-4072c54119c1
4201335512,5.5,Casing,,3165,,22661,3351,8.5,ba82afe1-5f4a-4c94-a2ff-14a41520c0a7
4222739154,13.375,Casing,,420,,418,0,17.5,b9fe31e0-5a43-4465-bec0-89ef40863288
4216538602,5.5,Casing,,800,,9202,2545,7.875,a4d2a733-92cf-4bcd-8ed2-94da7cb15170
4222739154,9.625,Casing,,1100,,4539,0,12.25,b9fe31e0-5a43-4465-bec0-89ef40863288
4230132954,4.5,Liner,,887,,22968,11830,6.125,0a1ea912-8d78-4c5a-9f94-b8046fc87b4e
4201335512,9.625,Casing,,1280,,4572,0,12.25,ba82afe1-5f4a-4c94-a2ff-14a41520c0a7
4228534030,9.875,Casing,,575,,9120,7620,7.625,849efab5-204f-44f3-87d5-188517d1c441
4212334412,9.625,Casing,,1005,,3922,,12.25,c6c662db-3c09-431a-ac6e-490a11af187f
4213139604,4.5,Casing,,265,,1634,890,7.875,9921b831-2f00-415c-8fbe-3c0f5d351335
4200943117,8.625,Casing,,100,,126,,12.25,9d255d9b-fe91-4837-82eb-4287f03c9c37
4212334413,5.5,Casing,,2115,,18735,8789,8.75,e7338ac7-516e-43a5-ae28-6623c1ab8a2a
4232941346,13.375,Casing,,940,,1040,0,17.5,2baf9edf-1c69-4d76-9739-a16f55a6c73a
4236130983,5.5,Casing,,1055,,9871,6094,8.75,04d94310-f2e6-438f-b5c7-52d3d59d3d36
4242936996,8.625,Casing,,180,,260,,12.25,87482049-15a0-44a4-8b7d-79a39211476c
4212334412,5.5,Casing,,2110,,18703,8806,8.75,c6c662db-3c09-431a-ac6e-490a11af187f
4232941346,9.625,Casing,,1225,,8678,5171,12.25,2baf9edf-1c69-4d76-9739-a16f55a6c73a
4213139604,8.625,Casing,,255,,370,0,12.25,9921b831-2f00-415c-8fbe-3c0f5d351335
4212334413,9.625,Casing,,1010,,3906,,12.25,e7338ac7-516e-43a5-ae28-6623c1ab8a2a
4242936996,4.5,Casing,,749,,4588,620,7.875,87482049-15a0-44a4-8b7d-79a39211476c
4232941346,5.5,Casing,,2680,,19800,0,8.5,2baf9edf-1c69-4d76-9739-a16f55a6c73a
4243937129,9.625,Casing,,700,,2040,0,12.25,21307e96-3cbf-4d60-b3cc-b7bfd80611c2
4236130983,9.625,Casing,,1450,,2888,,12.25,04d94310-f2e6-438f-b5c7-52d3d59d3d36
4243937127,5.5,Casing,,2100,,14845,3,8.75,ef540275-ccc4-434d-8e8f-45274a1094bf
4243937127,9.625,Casing,,700,,2038,0,12.25,ef540275-ccc4-434d-8e8f-45274a1094bf
4200943117,5.5,Casing,,150,,4500,1230,7.125,9d255d9b-fe91-4837-82eb-4287f03c9c37
4243937129,5.5,Casing,,2200,,15163,0,8.75,21307e96-3cbf-4d60-b3cc-b7bfd80611c2
4232941348,13.375,Casing,,900,,1048,0,17.5,0ae1ffc6-1b82-4fa0-adfb-7eedb8331f2b
4230133460,9.625,Casing,,695,,3145,0,12.25,6eda9f23-9c1b-4d92-a28d-64b2e3792bb4
4238936050,7,Casing,,874,,10160,752,8.75,eaaf8361-b6d6-4e4a-b13a-f9564bd572a2
4238936050,9.625,Casing,,1050,,2875,0,12.25,eaaf8361-b6d6-4e4a-b13a-f9564bd572a2
4230133396,9.625,Casing,,994,,4224,1378,12.25,aa3439ab-45d9-4947-9991-871535f8bf25
4247537344,5.5,Casing,,1754,,9780,1360,8.75,e6072e93-3a0d-4e49-8a35-93088734b731
4230133460,4.5,Liner,,529,,14970,9304,6.125,6eda9f23-9c1b-4d92-a28d-64b2e3792bb4
4230133396,4.5,Liner,,642,,18541,10525,6.125,aa3439ab-45d9-4947-9991-871535f8bf25
4230133203,4.5,Liner,,840,,20482,11108,6.125,6df2a0a2-b121-463d-a84d-0bc3947c043e
4238936050,4.5,Liner,,460,,14955,9320,6.125,eaaf8361-b6d6-4e4a-b13a-f9564bd572a2
4230133203,7,Casing,,750,,12068,3972,8.75,6df2a0a2-b121-463d-a84d-0bc3947c043e
4232941348,9.625,Casing,,1220,,8832,5220,12.25,0ae1ffc6-1b82-4fa0-adfb-7eedb8331f2b
4230133460,7,Casing,,825,,10658,33,8.75,6eda9f23-9c1b-4d92-a28d-64b2e3792bb4
4230133396,7,Casing,,712,,11260,6281,8.75,aa3439ab-45d9-4947-9991-871535f8bf25
4247537344,13.375,Casing,,630,,580,0,17.5,e6072e93-3a0d-4e49-8a35-93088734b731
4247537344,9.625,Casing,,930,,3514,0,12.25,e6072e93-3a0d-4e49-8a35-93088734b731
4232941348,5.5,Casing,,3410,,19919,3500,8.5,0ae1ffc6-1b82-4fa0-adfb-7eedb8331f2b
4230133460,4.5,Liner,,529,,14970,9304,6.125,6eda9f23-9c1b-4d92-a28d-64b2e3792bb4
4238936050,4.5,Liner,,460,,14955,9320,6.125,eaaf8361-b6d6-4e4a-b13a-f9564bd572a2
4230133203,4.5,Liner,,840,,20482,11108,6.125,6df2a0a2-b121-463d-a84d-0bc3947c043e
4230133203,4.5,Liner,,840,,20482,11108,6.125,6df2a0a2-b121-463d-a84d-0bc3947c043e
4244736748,5.5,Casing,,630,,4373,,7.875,4beadfee-aafa-440e-8428-acd60fcdeb43
4230133460,4.5,Liner,,529,,14970,9304,6.125,6eda9f23-9c1b-4d92-a28d-64b2e3792bb4
4230133460,4.5,Liner,,529,,14970,9304,6.125,6eda9f23-9c1b-4d92-a28d-64b2e3792bb4
4244736748,8.625,Casing,,80,,126,,12.25,4beadfee-aafa-440e-8428-acd60fcdeb43
4238936050,4.5,Liner,,460,,14955,9320,6.125,eaaf8361-b6d6-4e4a-b13a-f9564bd572a2
