Api,Wellid,Reservoir,Cumulativeoil,Cumulativegas,Cumulativeboe,Cumulativewater,Cumulativedays,Firstproddate,Lastproddate,Lasttestdate,Ipoil,Ipgas,Firstthreemonthoil,Firstthreemonthmaxoil,Firstthreemonthoildecline,Firstthreemonthgas,Firstthreemonthmaxgas,Firstthreemonthgasdecline,Firstthreemonthboe,Firstthreemonthmaxboe,Firstthreemonthboedecline,Firstthreemonthwater,Firstthreemonthmaxwater,Firstthreemonthwaterdecline,Firstthreemonthdays,Firstsixmonthoil,Firstsixmonthoildecline,Firstsixmonthgas,Firstsixmonthgasdecline,Firstsixmonthboe,Firstsixmonthboedecline,Firstsixmonthwater,Firstsixmonthwaterdecline,Firstsixmonthdays,Firsttwelvemonthoil,Firsttwelvemonthoildecline,Firsttwelvemonthgas,Firsttwelvemonthgasdecline,Firsttwelvemonthboe,Firsttwelvemonthboedecline,Firsttwelvemonthwater,Firsttwelvemonthwaterdecline,Firsttwelvemonthdays,Firsttwentyfourmonthoil,Firsttwentyfourmonthoildecline,Firsttwentyfourmonthgas,Firsttwentyfourmonthgasdecline,Firsttwentyfourmonthboe,Firsttwentyfourmonthboedecline,Firsttwentyfourmonthwater,Firsttwentyfourmonthwaterdecline,Firsttwentyfourmonthdays,Firstthirtysixmonthoil,Firstthirtysixmonthoildecline,Firstthirtysixmonthgas,Firstthirtysixmonthgasdecline,Firstthirtysixmonthboe,Firstthirtysixmonthboedecline,Firstthirtysixmonthwater,Firstthirtysixmonthwaterdecline,Firstthirtysixmonthdays,Firstsixtymonthoil,Firstsixtymonthoildecline,Firstsixtymonthgas,Firstsixtymonthgasdecline,Firstsixtymonthboe,Firstsixtymonthboedecline,Firstsixtymonthwater,Firstsixtymonthwaterdecline,Firstsixtymonthdays,Maxmonthoil,Maxoilmonthdays,Maxoilmonth,Maxoilmonthnumber,Maxmonthgas,Maxgasmonthdays,Maxgasmonth,Maxgasmonthnumber,Maxmonthboe,Maxboemonthdays,Maxboemonth,Maxboemonthnumber,Maxmonthwater,Maxwatermonthdays,Maxwatermonth,Maxwatermonthnumber,Maxthreemonthoil,Maxoilthreemonthdays,Maxthreemonthgas,Maxgasthreemonthdays,Maxthreemonthboe,Maxboethreemonthdays,Maxthreemonthwater,Maxwaterthreemonthdays,Maxsixmonthoil,Maxoilsixmonthdays,Maxsixmonthgas,Maxgassixmonthdays,Maxsixmonthboe,Maxboesixmonthdays,Maxsixmonthwater,Maxwatersixmonthdays,Maxtwelvemonthoil,Maxoiltwelvemonthdays,Maxtwelvemonthgas,Maxgastwelvemonthdays,Maxtwelvemonthboe,Maxboetwelvemonthdays,Maxtwelvemonthwater,Maxwatertwelvemonthdays,Lastsixmonthoil,Lastsixmonthoildecline,Lastsixmonthgas,Lastsixmonthgasdecline,Lastsixmonthboe,Lastsixmonthboedecline,Lastsixmonthwater,Lastsixmonthwaterdecline,Lastsixmonthdays,Lasttwelvemonthoil,Lasttwelvemonthoildecline,Lasttwelvemonthgas,Lasttwelvemonthgasdecline,Lasttwelvemonthboe,Lasttwelvemonthboedecline,Lasttwelvemonthwater,Lasttwelvemonthwaterdecline,Lasttwelvemonthdays,Datecreated,Datelastmodified,Totalproducingdays,Totalproducingmonths,Firstmonthoil,Firstmonthgas,Firstmonthwater,Firstmonthboe,Lastmonthoil,Lastmonthgas,Lastmonthwater,Lastmonthboe,Eurboe,Euroil,Eurgas,Eurwater,Firsttwomonthoil,Firsttwomonthmaxoil,Firsttwomonthoildecline,Firsttwomonthgas,Firsttwomonthmaxgas,Firsttwomonthgasdecline,Firsttwomonthboe,Firsttwomonthmaxboe,Firsttwomonthboedecline,Firsttwomonthwater,Firsttwomonthmaxwater,Firsttwomonthwaterdecline,Firsttwomonthdays
4231331345,3307bf4b-19ae-473f-beb2-d59d99605f3c,,2539,7071,3717.5,0,59,1/1/2018 12:00:00 AM,2/1/2018 12:00:00 AM,10/1/2017 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1385,31,1/1/2018 12:00:00 AM,1,3576,31,1/1/2018 12:00:00 AM,1,1981,31,1/1/2018 12:00:00 AM,1,0,31,1/1/2018 12:00:00 AM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/17/2017 11:18:56 PM,9/17/2017 11:18:56 PM,59,2,1385,3576,0,1981,1154,3495,0,1736.5,,,,,2539,,16.6787003610108,7071,,2.26510067114094,3717.5,,12.3422513881878,0,,0,59
4201335487,049c902a-0d5c-4d1f-804d-d6788001f18f,,25141,15292,27689.666015625,0,59,1/1/2018 12:00:00 AM,2/1/2018 12:00:00 AM,2/17/2018 12:00:00 AM,778,617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12712,28,2/1/2018 12:00:00 AM,2,8657,28,2/1/2018 12:00:00 AM,2,14154.8330078125,28,2/1/2018 12:00:00 AM,2,0,31,1/1/2018 12:00:00 AM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/17/2017 2:31:44 PM,3/5/2018 9:39:04 PM,59,2,12429,6635,0,13534.8330078125,12712,8657,0,14154.8330078125,,,,,25141,,2.22624292007552,15292,,23.3568210696546,27689.666015625,,4.38012938519163,0,,0,59
4200347567,aec93b13-ac8f-492c-b238-da6e87040bd2,,14311,27968,18972.3330078125,43023,59,1/1/2018 12:00:00 AM,2/1/2018 12:00:00 AM,12/24/2017 12:00:00 AM,794,668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12183,31,1/1/2018 12:00:00 AM,1,15872,31,1/1/2018 12:00:00 AM,1,14828.3330078125,31,1/1/2018 12:00:00 AM,1,36626,31,1/1/2018 12:00:00 AM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/17/2017 12:29:36 PM,9/17/2017 12:29:36 PM,59,2,12183,15872,36626,14828.3330078125,2128,12096,6397,4144,,,,,14311,,82.5330378396126,27968,,23.7903225806452,18972.3330078125,,72.0535005666741,43023,,82.5342652760334,59
4201335484,cd102f2c-f55d-4cca-8e1b-dda43566a524,,29916,17521,32836.1669921875,0,59,1/1/2018 12:00:00 AM,2/1/2018 12:00:00 AM,1/3/2018 12:00:00 AM,633,404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16475,31,1/1/2018 12:00:00 AM,1,9999,31,1/1/2018 12:00:00 AM,1,18141.5,31,1/1/2018 12:00:00 AM,1,0,31,1/1/2018 12:00:00 AM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/17/2017 5:26:20 PM,3/6/2018 12:09:39 AM,59,2,16475,9999,0,18141.5,13441,7522,0,14694.6669921875,,,,,29916,,18.4157814871017,17521,,24.7724772477248,32836.1669921875,,18.9997134074498,0,,0,59
4238936022,2aa8d406-43b6-45f5-ac1b-e00c7c1dae09,WOLFCAMP,13977,89772,28939.0006713867,0,59,2/1/2018 12:00:00 AM,3/1/2018 12:00:00 AM,3/23/2018 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13795,31,3/1/2018 12:00:00 AM,2,86720,31,3/1/2018 12:00:00 AM,2,28248.333984375,31,3/1/2018 12:00:00 AM,2,0,28,2/1/2018 12:00:00 AM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/16/2017 3:50:22 PM,9/16/2017 3:50:22 PM,59,2,182,3052,0,690.666687011719,13795,86720,0,28248.333984375,,,,,13977,,98.6806814063066,89772,,96.4806273062731,28939.0006713867,,97.5550179794895,0,,0,59
4238339903,7e715d56-395f-4ca3-acf3-eba284351dcf,,0,92,15.3333330154419,965,28,2/1/2018 12:00:00 AM,2/1/2018 12:00:00 AM,5/15/2018 12:00:00 AM,179,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,28,2/1/2018 12:00:00 AM,1,92,28,2/1/2018 12:00:00 AM,1,15.3333330154419,28,2/1/2018 12:00:00 AM,1,965,28,2/1/2018 12:00:00 AM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/17/2017 3:03:46 PM,9/17/2017 3:03:46 PM,28,1,0,92,965,15.3333330154419,0,92,965,15.3333330154419,,,,,,,,,,,,,,,,,
4230133473,e78be40e-bb24-44a5-9911-ec3eb8990761,WOLFCAMP,12250,61937,22572.833984375,0,59,2/1/2018 12:00:00 AM,3/1/2018 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11964,31,3/1/2018 12:00:00 AM,2,60338,31,3/1/2018 12:00:00 AM,2,22020.333984375,31,3/1/2018 12:00:00 AM,2,0,28,2/1/2018 12:00:00 AM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/19/2018 5:01:24 PM,1/19/2018 5:01:21 PM,59,2,286,1599,0,552.5,11964,60338,0,22020.333984375,,,,,12250,,97.609495152123,61937,,97.349928734794,22572.833984375,,97.4909554033466,0,,0,59
4230133411,60a2c61f-ae3d-435e-9089-ef1ff1db40b5,,15179,30700,20295.666015625,0,31,1/1/2018 12:00:00 AM,1/1/2018 12:00:00 AM,12/24/2017 12:00:00 AM,521,1290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15179,31,1/1/2018 12:00:00 AM,1,30700,31,1/1/2018 12:00:00 AM,1,20295.666015625,31,1/1/2018 12:00:00 AM,1,0,31,1/1/2018 12:00:00 AM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/17/2017 8:48:36 PM,9/17/2017 8:48:36 PM,31,1,15179,30700,0,20295.666015625,15179,30700,0,20295.666015625,,,,,,,,,,,,,,,,,
4231740876,33bc92f4-378a-42bb-b2a6-f07fbe85a5e8,,1326,2763,1786.50004577637,0,59,1/1/2018 12:00:00 AM,2/1/2018 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1275,28,2/1/2018 12:00:00 AM,2,1916,28,2/1/2018 12:00:00 AM,2,1594.33337402344,28,2/1/2018 12:00:00 AM,2,0,31,1/1/2018 12:00:00 AM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/19/2018 9:34:38 PM,1/19/2018 9:34:38 PM,59,2,51,847,0,192.16667175293,1275,1916,0,1594.33337402344,,,,,1326,,96,2763,,55.7933194154488,1786.50004577637,,87.9468952426191,0,,0,59
4200347593,04a612a1-7dd4-497e-b532-f2ee8f362ff7,TREND AREA,6232,5588,7163.33325195313,103802,59,1/1/2018 12:00:00 AM,2/1/2018 12:00:00 AM,1/30/2018 12:00:00 AM,35,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3376,31,1/1/2018 12:00:00 AM,1,3164,28,2/1/2018 12:00:00 AM,2,3780,31,1/1/2018 12:00:00 AM,1,76548,31,1/1/2018 12:00:00 AM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/19/2018 6:38:09 PM,1/19/2018 6:38:06 PM,59,2,3376,2424,76548,3780,2856,3164,27254,3383.33325195313,,,,,6232,,15.4028436018957,5588,,23.3881163084703,7163.33325195313,,10.4938293134094,103802,,64.3961958509693,59
4231740901,cb804eb4-b95b-45e4-8fb0-f3a6229d8235,TREND AREA,18944,3806,19578.333984375,3632,59,1/1/2018 12:00:00 AM,2/1/2018 12:00:00 AM,2/13/2018 12:00:00 AM,776,560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17803,28,2/1/2018 12:00:00 AM,2,3299,28,2/1/2018 12:00:00 AM,2,18352.833984375,28,2/1/2018 12:00:00 AM,2,3632,31,1/1/2018 12:00:00 AM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/13/2017 12:13:00 AM,11/13/2017 12:13:00 AM,59,2,1141,507,3632,1225.5,17803,3299,0,18352.833984375,,,,,18944,,93.5909678144133,3806,,84.6317065777508,19578.333984375,,93.3225571536072,3632,,100,59
4236538330,6d8cc192-cec0-4143-8878-f5a8051c6454,,3428,225830,41066.33203125,0,59,1/1/2018 12:00:00 AM,2/1/2018 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3371,28,2/1/2018 12:00:00 AM,2,209324,28,2/1/2018 12:00:00 AM,2,38258.33203125,28,2/1/2018 12:00:00 AM,2,0,31,1/1/2018 12:00:00 AM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/16/2017 3:48:08 PM,9/16/2017 3:48:08 PM,59,2,57,16506,0,2808,3371,209324,0,38258.33203125,,,,,3428,,98.3091070898843,225830,,92.1146165752613,41066.33203125,,92.6604223160948,0,,0,59
4228336085,5591aef7-a386-44b3-9af2-f7dc78c9cf21,,31737,20355,35129.4990234375,0,59,1/1/2018 12:00:00 AM,2/1/2018 12:00:00 AM,11/11/2017 12:00:00 AM,1332,540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17112,31,1/1/2018 12:00:00 AM,1,10759,31,1/1/2018 12:00:00 AM,1,18905.166015625,31,1/1/2018 12:00:00 AM,1,0,31,1/1/2018 12:00:00 AM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/19/2018 9:41:05 PM,1/19/2018 9:41:03 PM,59,2,17112,10759,0,18905.166015625,14625,9596,0,16224.3330078125,,,,,31737,,14.5336605890603,20355,,10.8095547913375,35129.4990234375,,14.1804256339077,0,,0,59
4238936050,eaaf8361-b6d6-4e4a-b13a-f9564bd572a2,WOLFCAMP,4806,20425,8210.1669921875,0,28,2/1/2018 12:00:00 AM,2/1/2018 12:00:00 AM,2/19/2018 12:00:00 AM,733,3108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4806,28,2/1/2018 12:00:00 AM,1,20425,28,2/1/2018 12:00:00 AM,1,8210.1669921875,28,2/1/2018 12:00:00 AM,1,0,28,2/1/2018 12:00:00 AM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/17/2017 4:57:28 PM,9/17/2017 4:57:28 PM,28,1,4806,20425,0,8210.1669921875,4806,20425,0,8210.1669921875,,,,,,,,,,,,,,,,,
4222739174,e0acff57-8c92-42de-978f-fab2365ee550,,25306,18385,28370.166015625,0,28,2/1/2018 12:00:00 AM,2/1/2018 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25306,28,2/1/2018 12:00:00 AM,1,18385,28,2/1/2018 12:00:00 AM,1,28370.166015625,28,2/1/2018 12:00:00 AM,1,0,28,2/1/2018 12:00:00 AM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/19/2018 6:15:49 PM,1/19/2018 6:15:43 PM,28,1,25306,18385,0,28370.166015625,25306,18385,0,28370.166015625,,,,,,,,,,,,,,,,,
4230133436,051fddb0-ac24-46e0-825e-fc94806fbb21,WOLFCAMP,29340,101990,46338.3330078125,0,90,1/1/2018 12:00:00 AM,3/1/2018 12:00:00 AM,,,,29340,,40.359649122807,101990,,40.6236200382709,46338.3330078125,,40.4582177197872,0,,0,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11400,31,1/1/2018 12:00:00 AM,1,40762,31,1/1/2018 12:00:00 AM,1,18193.666015625,31,1/1/2018 12:00:00 AM,1,0,31,1/1/2018 12:00:00 AM,1,11400,31,40762,31,18193.666015625,31,0,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/17/2017 10:40:24 PM,9/17/2017 10:40:24 PM,90,3,11400,40762,0,18193.666015625,11141,37025,0,17311.833984375,2552463.57712703,1820918.88558037,4389268.14927996,0,18199,,40.359649122807,64965,,40.6236200382709,29026.4990234375,,40.4582177197872,0,,0,59
4230133408,8ee30bd4-2e38-4cc2-9d1d-fcef8b08f387,WOLFCAMP,6067,7001,7233.83349609375,0,28,2/1/2018 12:00:00 AM,2/1/2018 12:00:00 AM,2/15/2018 12:00:00 AM,1997,2217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6067,28,2/1/2018 12:00:00 AM,1,7001,28,2/1/2018 12:00:00 AM,1,7233.83349609375,28,2/1/2018 12:00:00 AM,1,0,28,2/1/2018 12:00:00 AM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/17/2017 1:30:05 PM,9/17/2017 1:30:05 PM,28,1,6067,7001,0,7233.83349609375,6067,7001,0,7233.83349609375,,,,,,,,,,,,,,,,,
35039224950000,61a820c6-348a-4088-bf50-2a119a460211,WOODFORD,0,498619,83103.16796875,0,59,1/1/2018 12:00:00 AM,2/1/2018 12:00:00 AM,6/28/2017 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,31,1/1/2018 12:00:00 AM,1,271143,31,1/1/2018 12:00:00 AM,1,45190.5,31,1/1/2018 12:00:00 AM,1,0,31,1/1/2018 12:00:00 AM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/15/2017 3:28:38 PM,9/15/2017 3:28:38 PM,59,2,0,271143,0,45190.5,0,227476,0,37912.66796875,,,,,0,,0,498619,,16.104786035413,83103.16796875,,16.1047831540921,0,,0,59
35043235330000,6d8f7475-2da7-4f54-9d30-d2ba78b62d87,MISSISSIPPIAN,0,252005,42000.83203125,0,59,1/1/2018 12:00:00 AM,2/1/2018 12:00:00 AM,1/19/2018 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,31,1/1/2018 12:00:00 AM,1,145177,31,1/1/2018 12:00:00 AM,1,24196.166015625,31,1/1/2018 12:00:00 AM,1,0,31,1/1/2018 12:00:00 AM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/15/2017 4:18:35 PM,9/15/2017 4:18:35 PM,59,2,0,145177,0,24196.166015625,0,106828,0,17804.666015625,,,,,0,,0,252005,,26.4153412730667,42000.83203125,,26.4153419838193,0,,0,59
3002543893,8021d580-ef8d-4190-a5d1-216e0fe72fd3,WOLFCAMP,35992,50925,44479.5,106391,59,1/1/2018 12:00:00 AM,2/1/2018 12:00:00 AM,1/24/2018 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18007,28,2/1/2018 12:00:00 AM,2,25692,28,2/1/2018 12:00:00 AM,2,22289,28,2/1/2018 12:00:00 AM,2,60591,31,1/1/2018 12:00:00 AM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/16/2017 7:39:52 AM,9/16/2017 7:39:52 AM,59,2,17985,25233,60591,22190.5,18007,25692,45800,22289,,,,,35992,,0.122174709835066,50925,,1.78654834189631,44479.5,,0.441922024316932,106391,,24.4112161872225,59
3002543892,25038df3-b05f-4fbb-86ab-29403404620c,WOLFCAMP,21482,33151,27007.166015625,103685,59,1/1/2018 12:00:00 AM,2/1/2018 12:00:00 AM,1/19/2018 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11443,28,2/1/2018 12:00:00 AM,2,17393,28,2/1/2018 12:00:00 AM,2,14341.8330078125,28,2/1/2018 12:00:00 AM,2,63461,31,1/1/2018 12:00:00 AM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/16/2017 7:39:52 AM,9/16/2017 7:39:52 AM,59,2,10039,15758,63461,12665.3330078125,11443,17393,40224,14341.8330078125,,,,,21482,,12.2695097439483,33151,,9.40033346748692,27007.166015625,,11.6895797007729,103685,,36.6161894706985,59
3002543894,91d472c6-8452-41cb-9335-a3f9cf357c03,WOLFCAMP,28822,39262,35365.666015625,76901,59,1/1/2018 12:00:00 AM,2/1/2018 12:00:00 AM,1/22/2018 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14908,31,1/1/2018 12:00:00 AM,1,20134,31,1/1/2018 12:00:00 AM,1,18263.666015625,31,1/1/2018 12:00:00 AM,1,43702,31,1/1/2018 12:00:00 AM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/16/2017 7:39:52 AM,9/16/2017 7:39:52 AM,59,2,14908,20134,43702,18263.666015625,13914,19128,33199,17102,,,,,28822,,6.66756104105178,39262,,4.99652329393067,35365.666015625,,6.36053032633846,76901,,24.0332250240264,59
3002543891,8603fac3-c470-46fd-b50e-a9ec941bcaa5,"BONE SPRINGS, WEST",8992,9933,10647.5,77616,28,2/1/2018 12:00:00 AM,2/1/2018 12:00:00 AM,2/14/2018 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8992,28,2/1/2018 12:00:00 AM,1,9933,28,2/1/2018 12:00:00 AM,1,10647.5,28,2/1/2018 12:00:00 AM,1,77616,28,2/1/2018 12:00:00 AM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/17/2017 8:23:28 PM,11/17/2017 8:23:28 PM,28,1,8992,9933,77616,10647.5,8992,9933,77616,10647.5,,,,,,,,,,,,,,,,,
3001544298,3a7f4e86-caa4-4434-aa4f-baa4a1b9ceec,BONE SPRING,7297,0,7297,18192,28,2/1/2018 12:00:00 AM,2/1/2018 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7297,28,2/1/2018 12:00:00 AM,1,0,28,2/1/2018 12:00:00 AM,1,7297,28,2/1/2018 12:00:00 AM,1,18192,28,2/1/2018 12:00:00 AM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/17/2017 3:55:34 PM,11/17/2017 3:55:34 PM,28,1,7297,0,18192,7297,7297,0,18192,7297,,,,,,,,,,,,,,,,,
3001544299,b5f36951-46e6-421a-adce-d29584f0f6a8,BONE SPRING,6484,0,6484,18286,28,2/1/2018 12:00:00 AM,2/1/2018 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6484,28,2/1/2018 12:00:00 AM,1,0,28,2/1/2018 12:00:00 AM,1,6484,28,2/1/2018 12:00:00 AM,1,18286,28,2/1/2018 12:00:00 AM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11/17/2017 5:38:04 PM,11/17/2017 5:38:04 PM,28,1,6484,0,18286,6484,6484,0,18286,6484,,,,,,,,,,,,,,,,,
35063246830000,33919bb8-8e3f-4801-a24a-d6744617ea94,WOODFORD,0,2561,426.833343505859,0,31,1/1/2018 12:00:00 AM,1/1/2018 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,31,1/1/2018 12:00:00 AM,1,2561,31,1/1/2018 12:00:00 AM,1,426.833343505859,31,1/1/2018 12:00:00 AM,1,0,31,1/1/2018 12:00:00 AM,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/15/2017 4:26:15 PM,9/15/2017 4:26:15 PM,31,1,0,2561,0,426.833343505859,0,2561,0,426.833343505859,,,,,,,,,,,,,,,,,
49035303170000,ffa5d6f7-ed80-47e7-88c0-035fb74849fb,LANCE,1836,227359,39729.166015625,66713,90,1/1/2018 12:00:00 AM,3/1/2018 12:00:00 AM,,,,1836,,63.1221719457014,227359,,27.9882149941897,39729.166015625,,30.0474055348392,66713,,79.5338195338195,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884,31,1/1/2018 12:00:00 AM,1,85193,31,1/1/2018 12:00:00 AM,1,15082.8330078125,31,1/1/2018 12:00:00 AM,1,34965,28,2/1/2018 12:00:00 AM,2,884,31,85193,31,15082.8330078125,31,34965,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/18/2017 8:12:41 PM,9/18/2017 8:12:41 PM,90,3,884,85193,7156,15082.8330078125,326,61349,24592,10550.8330078125,128959.25943238,2662.40932384721,757781.100651196,194533.925992442,1510,,29.1855203619909,166010,,5.13657225358891,29178.3330078125,,6.54607133355576,42121,,79.5338195338195,59
49035303200000,4307ce99-da1d-407b-8bf9-07c82ac8d7db,LANCE,1015,121052,21190.333984375,16577,59,2/1/2018 12:00:00 AM,3/1/2018 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541,28,2/1/2018 12:00:00 AM,1,61822,28,2/1/2018 12:00:00 AM,1,10844.6669921875,28,2/1/2018 12:00:00 AM,1,13087,31,3/1/2018 12:00:00 AM,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/18/2017 9:07:15 PM,9/18/2017 9:07:15 PM,59,2,541,61822,3490,10844.6669921875,474,59230,13087,10345.6669921875,,,,,1015,,12.3844731977819,121052,,4.19268221668662,21190.333984375,,4.60133999835569,16577,,73.332314510583,59
49009352140000,65df749d-ebd7-4d5b-8211-0a1f0affab31,TEAPOT,113524,41895,120506.5,33450,90,1/1/2018 12:00:00 AM,3/1/2018 12:00:00 AM,,,,113524,,25.8816605550274,41895,,72.3436725039106,120506.5,,29.6554189668668,33450,,36.2257237083181,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44178,28,2/1/2018 12:00:00 AM,2,26211,28,2/1/2018 12:00:00 AM,2,48546.5,28,2/1/2018 12:00:00 AM,2,13645,31,1/1/2018 12:00:00 AM,1,44178,28,26211,28,48546.5,28,13645,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9/18/2017 9:14:29 PM,9/18/2017 9:14:29 PM,90,3,32744,8435,13645,34149.83203125,36602,7249,8702,37810.16796875,492958.724644824,484636.092617826,49935.7921619876,87244.2039697599,76922,,25.8816605550274,34646,,67.8188546793331,82696.33203125,,29.6554189668668,24748,,18.6295346280689,59
