WellId,WellName,Lease,API,SurfaceLatitude,SurfaceLongitude,BottomHoleLatitude,BottomHoleLongitude,Country,County,State,CurrentOperator,OriginalOperator,WellStatus,WellType,Field,ProducingFormation,WellboreProfile,Grid1,Grid2,Grid3,Grid4,Grid5,TotalDepth,TrueVerticalDepth,LateralLength,DFElevation,GLElevation,KBElevation,DateModified,FirstProdDate,LastProdDate,LogDate,PermitDate,PlugDate,SpudDate,TestDate,CumulativeGasProduction,CumulativeOilProduction,CumulativeWaterProduction,LastMonthOil,LastMonthGas,LastMonthWater,LastMonthBOE,HasCore,HasFile,HasLog,HasPerf,HasProduction,HasSample,HasTop
c37687c0-48bd-4164-b22a-f5cf817d8966,FRANK MIDKIFF 35 ALLOCATION 2618 2618AH,08-48620 : FRANK MIDKIFF 35 ALLOCATION 2618,4232941069,31.7092838287354,-101.866828918457,31.7310695648193,-101.873016357422,,MIDLAND,Texas,XTO ENERGY INC.,XTO ENERGY INC.,ACTIVE - PRODUCING,OIL,SPRABERRY (TREND AREA) R 40 EXC,TREND AREA) R 40 EX,HORIZONTAL,,,,,,17070,9166,7904,0,2755,0,9/16/2018 2:34:03 AM,4/1/2017 12:00:00 AM,7/1/2018 12:00:00 AM,,8/11/2016 12:00:00 AM,,12/13/2016 12:00:00 AM,,208074,107626,51185,1732,3735,0,2354.5,False,False,False,True,True,False,False
605b9e84-919f-4c91-80e2-f61610c3c2a3,FRANK MIDKIFF 35 ALLOCATION 2617 2607BH,08-49645 : FRANK MIDKIFF 35 ALLOCATION 2617,4232941078,31.7089462280273,-101.86824798584,31.7304496765137,-101.875091552734,,MIDLAND,Texas,XTO ENERGY INC.,XTO ENERGY INC.,PRODUCING,OIL,SPRABERRY (TREND AREA) R 40 EXC,TREND AREA) R 40 EX,HORIZONTAL,,,,,,17224,9398,8134.87548828125,0,2755,0,9/16/2018 2:34:03 AM,6/1/2018 12:00:00 AM,6/1/2018 12:00:00 AM,,6/27/2017 12:00:00 AM,,11/29/2017 12:00:00 AM,,2923,3178,0,3178,2923,0,3665.167,False,False,False,True,True,False,False
57a3e9b4-8e2e-4f97-ae00-f64f38ffafe9,SCHARBAUER C 36/37 3634H,,4232941120,31.8973159790039,-102.125144958496,31.8796119689941,-102.117446899414,,MIDLAND,Texas,CHEVRON U. S. A. INC.,CHEVRON U. S. A. INC.,Active,OIL,PARKS (CONSOLIDATED),,HORIZONTAL,,,,,,16687,9626,7061,0,2798,0,9/18/2018 10:46:30 AM,6/1/2017 12:00:00 AM,7/1/2018 12:00:00 AM,,9/8/2016 12:00:00 AM,,1/13/2017 12:00:00 AM,,366738,165503,0,6391,22478,0,10137.33,False,False,False,True,True,False,False
77366897-8bb5-4ad2-b6c6-cf746949ca00,GUY COWDEN UNIT 2 2506BH,08-48566 : GUY COWDEN UNIT 2,4232941145,31.7260990142822,-101.964965820313,31.6967792510986,-101.955810546875,,MIDLAND,Texas,XTO ENERGY INC.,XTO ENERGY INC.,ACTIVE - PRODUCING,OIL,SPRABERRY (TREND AREA),TREND AREA,HORIZONTAL,,,,,,20485,9592,10883,0,2766,0,9/16/2018 2:34:03 AM,7/1/2017 12:00:00 AM,6/1/2018 12:00:00 AM,,9/6/2016 12:00:00 AM,,3/14/2017 12:00:00 AM,,359693.4,57672.6,2566436,2015.06,37059.71,0,8191.679,False,False,False,True,True,False,False
d491cb0e-2428-4935-b61f-ec21331bff57,MILES 25F 6H,08-49117 : MILES 25F,4232941296,31.9337348937988,-102.031341552734,31.9634170532227,-102.041511535645,,MIDLAND,Texas,"PIONEER NATURAL RES. USA, INC.","PIONEER NATURAL RES. USA, INC.",Shut-In Producer,OIL,SPRABERRY (TREND AREA),TREND AREA,HORIZONTAL,,,,,,1645,1645,9555,0,0,2766,9/16/2018 2:34:03 AM,,,,6/28/2017 12:00:00 AM,,5/21/2017 12:00:00 AM,,,,,,,,,False,False,False,False,True,False,False
21acbbb3-5169-402c-b6bd-ed758eddf064,RAB DAVIDSON A27C 29HK,08-49542 : RAB DAVIDSON A27C,4232941213,31.6669330596924,-102.097808837891,31.6499614715576,-102.090423583984,,MIDLAND,Texas,ENCANA OIL & GAS(USA) INC.,ENCANA OIL & GAS(USA) INC.,PRODUCING,OIL,SPRABERRY (TREND AREA),TREND AREA,HORIZONTAL,,,,,,16007,9456,6551,0,2827,0,9/16/2018 2:34:03 AM,4/1/2017 12:00:00 AM,7/1/2018 12:00:00 AM,,8/11/2017 12:00:00 AM,,10/22/2016 12:00:00 AM,,464798,71041,98528,642,14931,0,3130.5,False,False,False,True,True,False,False
ed4e21b6-7e5e-4e8b-a7a7-eb2fe0a8c056,WEST ST NW C 3604LS,08-50189 : WEST ST NW C,4232941188,31.9716377258301,-102.264793395996,31.9858283996582,-102.265892028809,,MIDLAND,Texas,DIAMONDBACK E&P LLC,DIAMONDBACK E&P LLC,PRODUCING,OIL,SPRABERRY (TREND AREA),TREND AREA,HORIZONTAL,,,,,,14333,9255,5165.98193359375,0,2941,0,9/16/2018 2:34:03 AM,7/1/2017 12:00:00 AM,6/1/2018 12:00:00 AM,,2/12/2018 12:00:00 AM,,10/10/2016 12:00:00 AM,,134885,58282,0,3785,14014,0,6120.667,False,False,False,True,True,False,False
d9e6ecfb-5ded-41ee-a54d-eb58554871f1,PRESTON 18H 8H,08-50180 : PRESTON 18H,4232941276,31.7657737731934,-101.861175537109,31.7365074157715,-101.85132598877,,MIDLAND,Texas,"PIONEER NATURAL RES. USA, INC.","PIONEER NATURAL RES. USA, INC.",PRODUCING,OIL,SPRABERRY (TREND AREA) R 40 EXC,TREND AREA) R 40 EX,HORIZONTAL,,,,,,19270,8983,11135.314453125,0,0,2776,9/16/2018 2:34:03 AM,2/1/2018 12:00:00 AM,6/1/2018 12:00:00 AM,,10/20/2016 12:00:00 AM,,8/30/2017 12:00:00 AM,,93729,88931,0,19538,23073,0,23383.5,False,False,False,True,True,False,False
5a4bdd72-193e-4080-8940-e159d0bf9fe0,BOMBARDIER B UNIT 406WA,08-50013 : BOMBARDIER B UNIT,4232941136,31.9597549438477,-102.201171875,31.9278697967529,-102.193367004395,,MIDLAND,Texas,DIAMONDBACK E&P LLC,DIAMONDBACK E&P LLC,PRODUCING,OIL,SPRABERRY (TREND AREA),TREND AREA,HORIZONTAL,,,,,,20925,9534,11868.7060546875,0,2867,0,9/16/2018 2:34:03 AM,9/1/2017 12:00:00 AM,5/1/2018 12:00:00 AM,,8/11/2016 12:00:00 AM,,1/10/2017 12:00:00 AM,,123347,157770,0,13213,11364,0,15107,False,False,False,True,True,False,False
6f5c992c-3130-4800-965c-e28a5d5b01e9,ARTEMIS 42/06 D 4228H,08-48442 : ARTEMIS 42/06 D,4232941113,31.8775577545166,-102.110420227051,31.8557529449463,-102.10009765625,,MIDLAND,Texas,CHEVRON U. S. A. INC.,CHEVRON U. S. A. INC.,ACTIVE - PRODUCING,OIL,PARKS (CONSOLIDATED),CONSOLIDATED,HORIZONTAL,,,,,,17670,9571,8099,0,2757,0,9/16/2018 2:34:03 AM,12/1/2016 12:00:00 AM,6/1/2018 12:00:00 AM,,8/2/2016 12:00:00 AM,,8/21/2016 12:00:00 AM,,344123,144937,240640,5407,29088,0,10255,False,False,False,True,True,False,False
