API,WellId,CompletionDate,PackerDepth,TubingLowerDepth,TubingSize,TubingUpperDepth
4232939986,ef4bf314-ef7e-48b9-9b82-64745eec2898,3/27/2015 12:00:00 AM,9430,,2 7/8,9461
4232939955,f9d18d80-f411-4320-bd49-653616d54246,5/6/2015 12:00:00 AM,9313,,2 7/8,9313
4232939984,b87bb7cf-f2d4-45a7-94ef-6650d1a5c360,8/1/2015 12:00:00 AM,0,,2 3/8,9316
4232939984,b87bb7cf-f2d4-45a7-94ef-6650d1a5c360,8/1/2015 12:00:00 AM,0,,2 7/8,5020
4232939907,0b7cdeca-7154-47ec-ba50-685db5823b37,6/3/2015 12:00:00 AM,0,,2 7/8,8648
4232939232,8ea37630-4f46-48e1-bd8f-693bfb38a803,9/2/2014 12:00:00 AM,0,,2 7/8,9575
4232940051,886fc943-ff64-4230-8816-6b204550e8be,3/4/2016 12:00:00 AM,0,,2 7/8,9494
4232939962,73ba6c3c-6bd7-44dd-89e2-6e57d340d965,6/16/2015 12:00:00 AM,0,,2 7/8,8808
4232939931,3c17bee5-c6ec-4025-9054-71dd8908aaea,8/4/2015 12:00:00 AM,0,,2 7/8,10524
4232939182,a5eddc2b-3cfa-4659-9ea1-75542a594db1,7/21/2014 12:00:00 AM,0,,2 7/8,8070
4232940014,6909acd4-c7de-42b5-97d4-7a73138642e1,6/1/2015 12:00:00 AM,0,,2 7/8,9286
4232939937,10b360ba-8ea6-4420-a3fe-7b67200212c8,7/30/2015 12:00:00 AM,0,,2 7/8,8606
4232939972,d2b2a738-c07f-4291-a068-7d640abc61e5,1/20/2016 12:00:00 AM,0,,2 3/8,8314
4232940012,a4f402f6-9ef2-4b27-8dc3-86ee005bfbe9,5/26/2015 12:00:00 AM,0,,2 7/8,7664
4232939293,925df96a-d2d5-4621-a571-878484717426,10/16/2014 12:00:00 AM,8713,,2 7/8,8713
4232939935,b18bd620-f0d7-4003-a305-88514d65e7d6,4/16/2015 12:00:00 AM,0,,,0
4232939935,b18bd620-f0d7-4003-a305-88514d65e7d6,4/16/2015 12:00:00 AM,0,,2 7/8,7440
4232940038,e0e11547-2faf-4614-8636-90677725700e,8/29/2015 12:00:00 AM,0,,2 7/8,9262
4232939967,3fb3ab73-343c-4146-82c9-927b0f883bb7,12/23/2015 12:00:00 AM,0,,2 3/8,8310
4232939277,f31582c4-58bd-4f07-831c-93dade67b05f,7/11/2014 12:00:00 AM,0,,2 7/8,10261
4232940045,d707d687-469c-40f0-9ccb-9df5b1c7c227,9/30/2015 12:00:00 AM,8933,,2 7/8,8924
4232939917,51f9c454-dc63-4bd3-a62c-9ed20dd701a8,3/11/2015 12:00:00 AM,8670,,2 7/8,8703
