WellId,API,PermitId,SubmitDate,ApprovedDate,ExpiredDate,AmendedDate,PermitStatus,PermitPurpose,FiledBy
9e777329-4f38-48c2-a7f5-13c975c8b1ac,4232938980,772477,,11/5/2013 12:00:00 AM,,,,,CHEVRON U. S. A. INC.
5a9186b5-2333-463c-aa36-2c03ca5b9836,4232938974,772465,,11/5/2013 12:00:00 AM,,,,,CHEVRON U. S. A. INC.
96c40cf7-346b-47b5-b865-41c69f93a215,4232938979,772475,,11/5/2013 12:00:00 AM,,,,,CHEVRON U. S. A. INC.
3de247b8-4b67-458a-9af7-4474d7cce8db,4232938973,772463,,11/5/2013 12:00:00 AM,,,,,CHEVRON U. S. A. INC.
d55d956b-58d6-46f3-bf02-4789a856df5f,4232938982,772708,,11/5/2013 12:00:00 AM,,,,,COG OPERATING LLC
3c14417c-8c93-42c3-b4a6-48482c28c46d,4232938977,772470,,11/5/2013 12:00:00 AM,,,,,CHEVRON U. S. A. INC.
3529e4bf-3428-499a-9f45-9cd345a785e6,4232938981,772479,,11/5/2013 12:00:00 AM,,,,,CHEVRON U. S. A. INC.
8e0baf4b-213a-4567-94f1-a87c2a5b907c,4232938976,772469,,11/5/2013 12:00:00 AM,,,,,CHEVRON U. S. A. INC.
2767a52c-98e2-4cb3-9d5d-f1078eca0f6e,4232938975,772466,,11/5/2013 12:00:00 AM,,,,,CHEVRON U. S. A. INC.
accfe6e9-c0b2-4d82-94cc-4ef2b22d12ca,4232938985,772835,,11/6/2013 12:00:00 AM,,,,,OXY USA WTP LP
68f5eb20-8fbb-4163-b85c-61297960a333,4232938983,772766,,11/6/2013 12:00:00 AM,,,,,"PIONEER NATURAL RES. USA, INC."
cde96f81-5de3-493e-a485-b09dd05aa455,4232938986,772749,,11/6/2013 12:00:00 AM,,,,,"RSP PERMIAN, LLC"
